PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,5,5,0,3,0,0,0,0,0,0,0.6,0.6,0.6,1.2
2018-03-30,5,5,2,2,2,0,0,1,0,0,0.5,0.5,0.7,1.2
2018-03-31,5,4,1,3,1,0,0,2,1,0,0.571,0.6,0.786,1.386
2018-04-02,4,4,1,1,0,0,1,1,0,0,0.5,0.526,0.833,1.36
2018-04-03,5,4,0,0,0,0,0,0,1,3,0.409,0.458,0.682,1.14
2018-04-04,4,3,0,0,0,0,0,0,1,1,0.36,0.429,0.6,1.029
2018-04-05,4,4,0,0,0,0,0,0,0,1,0.31,0.375,0.517,0.892
2018-04-06,5,5,0,1,1,0,0,0,0,1,0.294,0.351,0.5,0.851
2018-04-07,4,3,0,0,0,0,0,1,0,0,0.27,0.317,0.459,0.776
2018-04-08,4,4,0,2,0,0,0,0,0,1,0.293,0.333,0.463,0.797
2018-04-09,5,5,0,1,0,0,0,0,0,1,0.283,0.32,0.435,0.755
2018-04-13,5,3,0,1,0,0,0,0,2,1,0.286,0.345,0.429,0.774
2018-04-14,5,5,0,1,0,0,0,0,0,1,0.278,0.333,0.407,0.741
2018-04-15,4,1,1,0,0,0,0,0,3,1,0.273,0.359,0.4,0.759
2018-04-16,4,4,0,1,0,0,0,0,0,1,0.271,0.353,0.39,0.743
2018-04-17,4,3,1,1,0,0,0,0,1,1,0.274,0.361,0.387,0.748
2018-04-18,0,0,0,0,0,0,0,0,0,0,0.274,0.361,0.387,0.748
2018-04-19,5,4,4,3,2,0,1,2,1,1,0.303,0.39,0.485,0.874
2018-04-20,5,3,2,1,0,0,0,0,2,2,0.304,0.402,0.478,0.881
2018-04-21,4,4,0,1,0,0,0,0,0,0,0.301,0.395,0.466,0.861
2018-04-22,4,3,2,1,0,0,0,0,1,0,0.303,0.4,0.461,0.86
2018-04-24,5,3,2,2,0,0,1,1,2,0,0.316,0.421,0.506,0.927
2018-04-25,5,5,0,0,0,0,0,0,0,1,0.298,0.4,0.476,0.876
2018-04-26,4,4,0,1,0,0,0,0,0,0,0.295,0.394,0.466,0.86
2018-04-27,4,2,1,1,0,0,0,0,2,0,0.3,0.407,0.467,0.874
2018-04-28,4,3,0,1,1,0,0,0,1,1,0.301,0.411,0.473,0.884
2018-04-29,4,3,0,0,0,0,0,0,1,1,0.292,0.405,0.458,0.864
2018-04-30,5,4,1,1,0,0,1,2,1,0,0.29,0.405,0.48,0.885
2018-05-01,4,4,0,0,0,0,0,0,0,0,0.279,0.392,0.462,0.854
2018-05-02,1,0,0,0,0,0,0,0,1,0,0.279,0.397,0.462,0.858
2018-05-04,5,5,0,0,0,0,0,0,0,3,0.266,0.382,0.44,0.822
2018-05-05,5,4,1,2,0,0,0,0,1,1,0.274,0.39,0.442,0.832
2018-05-06,3,3,0,0,0,0,0,0,0,0,0.267,0.381,0.431,0.812
2018-05-08,4,4,0,1,0,0,0,0,0,2,0.267,0.378,0.425,0.803
2018-05-09,4,4,1,2,1,0,0,0,0,1,0.274,0.381,0.435,0.816
2018-05-10,5,3,1,2,0,0,1,2,2,0,0.283,0.395,0.465,0.859
2018-05-11,6,6,3,3,1,0,0,1,0,2,0.293,0.399,0.474,0.872
2018-05-12,4,4,0,1,0,0,0,0,0,2,0.292,0.395,0.467,0.862
2018-05-14,5,4,0,0,0,0,0,0,1,1,0.284,0.389,0.454,0.843
