PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2019-08-24,4,4,1,2,1,0,0,0,0,1,0.5,0.5,0.75,1.25
2019-08-25,4,3,1,1,0,0,0,0,1,1,0.429,0.5,0.571,1.071
2019-08-27,4,4,0,0,0,0,0,0,0,2,0.273,0.333,0.364,0.697
2019-08-28,4,3,0,0,0,0,0,1,0,2,0.214,0.25,0.286,0.536
2019-08-29,4,4,0,1,1,0,0,0,0,1,0.222,0.25,0.333,0.583
2019-08-30,4,4,0,2,0,0,0,0,0,2,0.273,0.292,0.364,0.655
2019-08-31,5,4,1,1,0,0,0,1,0,1,0.269,0.31,0.346,0.656
2019-09-01,4,4,0,0,0,0,0,0,0,2,0.233,0.273,0.3,0.573
2019-09-02,4,4,0,1,0,0,0,0,0,2,0.235,0.27,0.294,0.564
2019-09-03,5,5,0,0,0,0,0,0,0,1,0.205,0.238,0.256,0.494
2019-09-04,4,4,0,0,0,0,0,0,0,2,0.186,0.217,0.233,0.45
2019-09-05,2,2,0,1,0,0,0,2,0,1,0.2,0.229,0.244,0.474
2019-09-06,5,5,0,1,1,0,0,1,0,1,0.2,0.226,0.26,0.486
2019-09-07,4,3,0,0,0,0,0,0,0,3,0.189,0.228,0.245,0.473
2019-09-10,0,0,1,0,0,0,0,0,0,0,0.189,0.228,0.245,0.473
2019-09-12,4,2,0,1,1,0,0,0,2,1,0.2,0.262,0.273,0.535
2019-09-13,4,4,0,2,0,0,0,1,0,1,0.22,0.277,0.288,0.565
2019-09-14,5,5,1,1,0,0,0,0,0,1,0.219,0.271,0.281,0.553
2019-09-15,4,3,0,1,0,0,0,0,1,1,0.224,0.284,0.284,0.567
2019-09-16,3,3,0,1,0,0,0,0,0,1,0.229,0.286,0.286,0.571
2019-09-17,3,2,0,0,0,0,0,0,1,0,0.222,0.288,0.278,0.565
2019-09-18,3,2,0,0,0,0,0,0,0,0,0.216,0.28,0.27,0.551
2019-09-19,4,4,0,1,0,0,0,0,0,1,0.218,0.279,0.269,0.548
2019-09-21,4,4,1,1,1,0,0,0,0,0,0.22,0.278,0.28,0.558
2019-09-22,3,3,1,1,0,0,1,1,0,1,0.224,0.28,0.318,0.597
2019-09-24,3,3,1,1,1,0,0,0,0,1,0.227,0.281,0.33,0.611
