Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-05-11,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2021-05-12,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2,2021-05-12,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
3,2021-05-14,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4,2021-05-15,3,2,2,1,1,0,0,0,1,0,0.25,0.4,0.5,0.9
5,2021-05-16,1,1,0,0,0,0,0,0,0,1,0.2,0.333,0.4,0.733
6,2021-05-17,1,1,0,0,0,0,0,0,0,1,0.167,0.286,0.333,0.619
7,May,7,6,2,1,1,0,0,0,1,3,0.167,0.286,0.333,0.619
0,2021-05-11,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2021-05-12,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2,2021-05-12,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
3,2021-05-14,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4,2021-05-15,3,2,2,1,1,0,0,0,1,0,0.25,0.4,0.5,0.9
5,2021-05-16,1,1,0,0,0,0,0,0,0,1,0.2,0.333,0.4,0.733
6,2021-05-17,1,1,0,0,0,0,0,0,0,1,0.167,0.286,0.333,0.619
7,May,7,6,2,1,1,0,0,0,1,3,0.167,0.286,0.333,0.619
0,2021-05-11,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2021-05-12,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2,2021-05-12,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
3,2021-05-14,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4,2021-05-15,3,2,2,1,1,0,0,0,1,0,0.25,0.4,0.5,0.9
5,2021-05-16,1,1,0,0,0,0,0,0,0,1,0.2,0.333,0.4,0.733
6,2021-05-17,1,1,0,0,0,0,0,0,0,1,0.167,0.286,0.333,0.619
7,May,7,6,2,1,1,0,0,0,1,3,0.167,0.286,0.333,0.619
0,2021-05-11,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2021-05-12,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2,2021-05-12,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
3,2021-05-14,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4,2021-05-15,3,2,2,1,1,0,0,0,1,0,0.25,0.4,0.5,0.9
5,2021-05-16,1,1,0,0,0,0,0,0,0,1,0.2,0.333,0.4,0.733
6,2021-05-17,1,1,0,0,0,0,0,0,0,1,0.167,0.286,0.333,0.619
7,May,7,6,2,1,1,0,0,0,1,3,0.167,0.286,0.333,0.619
