PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,4,3,0,1,0,0,0,2,1,2,0.333,0.5,0.333,0.833
2018-03-30,5,4,0,0,0,0,0,0,1,2,0.143,0.333,0.143,0.476
2018-03-31,1,1,0,0,0,0,0,0,0,0,0.125,0.3,0.125,0.425
2018-04-03,1,1,0,0,0,0,0,0,0,0,0.111,0.273,0.111,0.384
2018-04-04,3,2,0,1,0,0,0,0,1,1,0.182,0.357,0.182,0.539
2018-04-08,4,4,0,1,0,0,0,0,0,0,0.2,0.333,0.2,0.533
2018-04-10,2,2,0,0,0,0,0,0,0,1,0.176,0.3,0.176,0.476
2018-04-15,4,4,1,1,0,0,0,0,0,1,0.19,0.292,0.19,0.482
2018-04-16,1,1,0,0,0,0,0,0,0,1,0.182,0.28,0.182,0.462
2018-04-17,5,4,0,1,0,0,0,0,1,2,0.192,0.3,0.192,0.492
2018-04-18,4,4,1,2,0,0,0,0,0,1,0.233,0.324,0.233,0.557
2018-04-20,3,3,0,0,0,0,0,0,0,1,0.212,0.297,0.212,0.509
2018-04-22,5,4,2,1,0,1,0,0,1,3,0.216,0.31,0.27,0.58
2018-04-25,3,3,0,0,0,0,0,0,0,1,0.2,0.289,0.25,0.539
2018-04-26,3,3,0,0,0,0,0,0,0,1,0.186,0.271,0.233,0.503
2018-04-28,1,1,0,0,0,0,0,0,0,1,0.182,0.265,0.227,0.493
2018-04-29,4,3,0,0,0,0,0,0,1,2,0.17,0.264,0.213,0.477
2018-05-05,4,3,0,1,0,0,0,0,1,1,0.18,0.281,0.22,0.501
2018-05-07,1,1,0,0,0,0,0,0,0,1,0.176,0.276,0.216,0.492
2018-05-09,4,3,2,1,0,0,0,1,1,1,0.185,0.29,0.222,0.512
2018-05-16,4,3,0,0,0,0,0,0,1,1,0.175,0.288,0.211,0.498
2018-05-18,2,2,0,0,0,0,0,0,0,1,0.169,0.279,0.203,0.483
2018-05-19,3,3,0,0,0,0,0,0,0,2,0.161,0.268,0.194,0.461
2018-05-27,3,3,0,0,0,0,0,0,0,0,0.154,0.257,0.185,0.441
2018-05-30,1,1,0,1,0,0,0,0,0,0,0.167,0.267,0.197,0.464
2018-06-01,3,3,0,0,0,0,0,0,0,1,0.159,0.256,0.188,0.445
2018-06-07,4,2,0,1,0,0,0,0,2,1,0.169,0.28,0.197,0.478
2018-06-08,1,0,0,0,0,0,0,1,0,0,0.169,0.277,0.197,0.474
2018-06-09,1,1,0,0,0,0,0,0,0,0,0.167,0.274,0.194,0.468
2018-06-10,3,2,1,0,0,0,0,0,1,0,0.162,0.276,0.189,0.465
2018-06-14,4,4,2,2,1,0,0,0,0,1,0.179,0.286,0.218,0.504
2018-06-16,5,4,1,1,0,0,1,1,1,2,0.183,0.292,0.256,0.548
2018-06-17,1,1,0,0,0,0,0,0,0,1,0.181,0.289,0.253,0.542
2018-06-18,4,4,0,1,0,0,0,1,0,2,0.184,0.287,0.253,0.54
2018-06-19,1,1,0,0,0,0,0,0,0,1,0.182,0.284,0.25,0.534
2018-06-22,5,5,1,2,0,0,1,2,0,3,0.194,0.29,0.29,0.58
2018-06-24,3,3,0,1,1,0,0,0,0,0,0.198,0.291,0.302,0.593
2018-06-26,3,3,0,1,0,0,0,0,0,1,0.202,0.292,0.303,0.595
2018-06-29,4,4,0,2,1,0,0,1,0,1,0.214,0.299,0.32,0.62
2018-07-01,1,1,1,1,0,0,1,1,0,0,0.221,0.305,0.356,0.661
2018-07-03,4,4,0,1,0,1,0,1,0,1,0.222,0.303,0.37,0.674
2018-07-06,6,4,2,2,1,0,1,3,1,1,0.232,0.32,0.411,0.731
2018-07-07,1,1,0,0,0,0,0,0,0,1,0.23,0.318,0.407,0.725
2018-07-08,4,4,0,0,0,0,0,0,0,1,0.222,0.308,0.393,0.701
2018-07-09,5,4,1,1,0,0,0,0,1,1,0.223,0.312,0.388,0.7
2018-07-11,4,3,0,1,1,0,0,0,1,1,0.226,0.317,0.395,0.712
2018-07-13,1,1,0,1,0,0,0,0,0,0,0.232,0.322,0.4,0.722
2018-07-14,1,1,0,1,0,0,0,0,0,0,0.238,0.326,0.405,0.731
2018-07-15,4,2,1,0,0,0,0,0,2,0,0.234,0.331,0.398,0.73
2018-07-20,1,1,1,1,0,0,0,0,0,0,0.24,0.336,0.403,0.739
2018-07-22,1,1,0,0,0,0,0,0,0,1,0.241,0.338,0.398,0.736
2018-07-22,4,3,0,1,0,0,0,0,1,0,0.242,0.34,0.402,0.741
2018-07-23,1,1,0,0,0,0,0,0,0,1,0.239,0.335,0.396,0.731
2018-07-24,1,1,0,0,0,0,0,0,0,0,0.237,0.333,0.393,0.726
2018-07-25,4,4,1,1,1,0,0,1,0,2,0.237,0.331,0.396,0.727
2018-07-26,1,1,0,0,0,0,0,0,0,1,0.236,0.329,0.393,0.722
2018-07-27,1,1,0,0,0,0,0,0,0,0,0.234,0.327,0.39,0.717
2018-07-28,3,2,0,0,0,0,0,0,0,0,0.231,0.327,0.385,0.712
2018-07-29,2,2,0,0,0,0,0,0,0,2,0.228,0.323,0.379,0.703
2018-07-30,3,3,0,0,0,0,0,0,0,2,0.223,0.318,0.372,0.689
2018-08-02,1,1,0,0,0,0,0,0,0,1,0.221,0.316,0.369,0.685
2018-08-04,4,4,0,2,0,0,0,0,0,2,0.229,0.32,0.373,0.692
2018-08-05,1,1,0,0,0,0,0,0,0,1,0.227,0.318,0.37,0.688
2018-08-06,1,1,0,0,0,0,0,0,0,0,0.226,0.316,0.368,0.684
2018-08-07,1,1,0,0,0,0,0,0,0,0,0.224,0.315,0.365,0.68
2018-08-08,3,3,0,0,0,0,0,0,0,1,0.22,0.309,0.358,0.668
2018-08-10,1,1,0,0,0,0,0,0,0,1,0.219,0.308,0.356,0.664
2018-08-12,2,1,1,0,0,0,0,0,1,0,0.217,0.31,0.354,0.664
2018-08-27,1,1,0,0,0,0,0,0,0,1,0.216,0.308,0.352,0.66
2018-09-08,1,0,0,0,0,0,0,0,1,0,0.216,0.312,0.352,0.664
2018-09-11,1,1,0,0,0,0,0,0,0,0,0.215,0.31,0.35,0.66
2018-09-11,2,0,0,0,0,0,0,0,2,0,0.215,0.317,0.35,0.667
2018-09-12,1,1,0,0,0,0,0,0,0,0,0.213,0.316,0.348,0.663
2018-09-14,1,1,0,0,0,0,0,0,0,0,0.212,0.314,0.345,0.66
2018-09-16,1,1,0,0,0,0,0,0,0,0,0.211,0.313,0.343,0.656
2018-09-17,1,1,0,1,0,0,0,0,0,0,0.216,0.316,0.347,0.663
2018-09-20,1,1,0,0,0,0,0,0,0,1,0.214,0.314,0.345,0.66
2018-09-24,1,1,0,0,0,0,0,0,0,1,0.213,0.313,0.343,0.656
2018-09-25,2,2,0,0,0,0,0,0,0,1,0.211,0.31,0.339,0.649
2018-09-26,3,3,0,0,0,0,0,0,0,2,0.207,0.305,0.333,0.638
2018-09-27,4,4,0,0,0,0,0,0,0,1,0.202,0.299,0.326,0.625
2018-09-28,4,4,0,1,0,0,0,0,0,2,0.203,0.298,0.324,0.622
2018-09-29,3,2,0,0,0,0,0,0,0,2,0.201,0.295,0.321,0.616
2018-09-30,4,3,0,0,0,0,0,0,1,2,0.198,0.294,0.316,0.61
2019-03-31,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2019-04-03,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
