Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-01,6,5,2,1,0,0,0,0,1,2,0.2,0.333,0.2,0.533
1,2021-04-03,4,4,0,0,0,0,0,0,0,0,0.111,0.2,0.111,0.311
2,2021-04-04,4,4,1,1,0,0,0,0,0,2,0.154,0.214,0.154,0.368
3,2021-04-05,5,5,0,1,0,0,0,0,0,1,0.167,0.211,0.167,0.377
4,2021-04-07,4,3,0,1,0,0,0,0,1,1,0.19,0.261,0.19,0.451
5,2021-04-08,4,4,0,1,0,0,0,0,0,2,0.2,0.259,0.2,0.459
6,2021-04-11,5,4,0,1,0,0,0,1,1,1,0.207,0.281,0.207,0.488
7,2021-04-12,4,3,1,0,0,0,0,0,1,2,0.188,0.278,0.188,0.465
8,2021-04-13,4,3,1,1,0,0,0,0,1,0,0.2,0.3,0.2,0.5
9,2021-04-14,5,5,0,2,1,0,0,0,0,3,0.225,0.311,0.25,0.561
10,2021-04-15,4,4,0,1,1,0,0,1,0,0,0.227,0.306,0.273,0.579
11,2021-04-17,3,3,0,1,1,0,0,1,0,0,0.234,0.308,0.298,0.606
12,2021-04-17,4,4,1,0,0,0,0,1,0,2,0.216,0.286,0.275,0.56
13,2021-04-19,3,3,0,0,0,0,0,0,0,0,0.204,0.271,0.259,0.53
14,2021-04-20,4,3,1,0,0,0,0,0,1,1,0.193,0.27,0.246,0.516
15,2021-04-21,4,4,1,0,0,0,0,0,0,0,0.18,0.254,0.23,0.483
16,2021-04-23,4,3,2,2,0,0,1,1,1,0,0.203,0.282,0.297,0.579
17,2021-04-24,3,3,1,0,0,0,0,1,0,1,0.194,0.27,0.284,0.554
18,2021-04-25,4,4,0,2,0,0,0,0,0,0,0.211,0.282,0.296,0.578
19,2021-04-26,4,4,0,1,0,0,0,0,0,1,0.213,0.28,0.293,0.574
20,2021-04-28,5,2,1,1,1,0,0,2,3,1,0.221,0.31,0.312,0.622
21,2021-04-30,3,3,0,1,0,0,0,0,0,0,0.225,0.311,0.313,0.624
22,April,90,80,12,18,4,0,1,8,10,20,0.225,0.311,0.313,0.624
23,2021-05-01,4,4,3,3,0,0,2,2,0,0,0.25,0.33,0.405,0.734
24,2021-05-02,4,4,1,2,0,0,0,0,0,0,0.261,0.337,0.409,0.746
25,2021-05-03,5,4,1,1,0,0,0,0,1,0,0.261,0.34,0.402,0.742
26,2021-05-04,5,5,0,2,0,0,0,0,0,1,0.268,0.343,0.402,0.745
27,2021-05-05,4,4,1,2,1,0,0,0,0,0,0.277,0.348,0.416,0.764
28,2021-05-06,4,4,0,1,0,0,0,0,0,1,0.276,0.345,0.41,0.754
29,2021-05-07,4,4,0,1,0,0,0,0,0,1,0.275,0.342,0.404,0.745
30,2021-05-08,4,4,0,0,0,0,0,0,0,2,0.265,0.331,0.389,0.72
31,2021-05-09,4,4,0,1,0,0,0,0,0,1,0.265,0.328,0.385,0.713
32,2021-05-11,5,3,0,2,0,0,0,0,2,1,0.275,0.346,0.392,0.738
33,2021-05-12,4,3,0,0,0,0,0,1,0,0,0.268,0.336,0.382,0.718
34,2021-05-13,5,5,0,3,0,0,0,0,0,1,0.281,0.345,0.391,0.736
35,2021-05-14,4,4,1,1,0,0,0,0,0,1,0.28,0.342,0.386,0.729
36,2021-05-14,3,2,0,0,0,0,0,0,1,0,0.276,0.342,0.381,0.723
37,2021-05-16,4,4,0,2,0,0,0,0,0,0,0.283,0.346,0.384,0.73
38,2021-05-18,4,4,0,1,0,0,0,1,0,0,0.282,0.344,0.38,0.724
39,2021-05-19,4,4,0,0,0,0,0,0,0,2,0.274,0.335,0.37,0.705
40,2021-05-21,4,4,0,2,0,0,0,0,0,1,0.28,0.339,0.373,0.713
41,2021-05-22,4,3,1,2,0,0,0,3,1,0,0.288,0.349,0.379,0.728
42,2021-05-23,3,2,1,1,0,0,0,0,1,0,0.29,0.355,0.381,0.735
43,2021-05-25,4,4,0,0,0,0,0,0,0,1,0.283,0.347,0.371,0.718
44,2021-05-26,4,4,1,1,0,0,1,1,0,0,0.282,0.344,0.387,0.731
45,2021-05-27,2,2,0,1,0,0,0,0,0,1,0.285,0.346,0.388,0.734
46,2021-05-28,5,4,1,1,0,0,0,0,1,1,0.284,0.348,0.385,0.732
