Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-01,6,4,1,2,1,0,0,2,2,0,0.5,0.667,0.75,1.417
1,2021-04-03,4,4,0,1,0,1,0,0,0,0,0.375,0.5,0.75,1.25
2,2021-04-04,4,3,0,0,0,0,0,0,1,0,0.273,0.429,0.545,0.974
3,2021-04-05,4,3,0,0,0,0,0,0,1,1,0.214,0.389,0.429,0.818
4,2021-04-06,4,4,0,0,0,0,0,0,0,1,0.167,0.318,0.333,0.652
5,2021-04-08,5,4,0,2,0,0,0,1,1,1,0.227,0.37,0.364,0.734
6,2021-04-10,5,4,1,2,1,0,0,1,0,1,0.269,0.406,0.423,0.829
7,2021-04-11,5,4,0,0,0,0,0,0,1,0,0.233,0.378,0.367,0.745
8,2021-04-12,4,3,1,1,0,0,0,1,0,0,0.242,0.366,0.364,0.73
9,2021-04-13,5,2,1,1,0,0,0,0,2,0,0.257,0.413,0.371,0.784
10,2021-04-14,5,5,1,3,2,0,0,2,0,0,0.3,0.431,0.45,0.881
11,2021-04-15,5,5,1,1,1,0,0,0,0,1,0.289,0.411,0.444,0.855
12,2021-04-16,5,5,1,2,0,1,0,2,0,0,0.3,0.41,0.48,0.89
13,2021-04-17,4,4,0,2,0,0,0,0,0,0,0.315,0.415,0.481,0.897
14,2021-04-18,5,5,1,1,0,0,0,0,0,0,0.305,0.4,0.458,0.858
15,2021-04-21,4,4,1,2,0,0,0,0,0,0,0.317,0.405,0.46,0.866
16,2021-04-21,3,2,0,0,0,0,0,0,1,1,0.308,0.403,0.446,0.849
17,2021-04-22,5,5,2,3,1,0,0,0,0,0,0.329,0.415,0.471,0.886
18,2021-04-23,4,4,0,0,0,0,0,0,0,1,0.311,0.395,0.446,0.841
19,2021-04-24,5,5,0,0,0,0,0,0,0,2,0.291,0.374,0.418,0.791
20,2021-04-25,5,5,1,3,0,0,0,1,0,1,0.31,0.385,0.429,0.814
21,2021-04-27,4,4,0,0,0,0,0,0,0,1,0.295,0.37,0.409,0.779
22,2021-04-28,5,5,1,2,1,0,0,0,0,1,0.301,0.371,0.419,0.791
23,2021-04-30,5,4,0,1,0,0,0,0,1,0,0.299,0.373,0.412,0.785
24,April,110,97,13,29,7,2,0,10,10,12,0.299,0.373,0.412,0.785
25,2021-05-01,5,5,1,1,1,0,0,0,0,0,0.294,0.365,0.412,0.777
26,2021-05-02,4,4,0,1,0,0,0,0,0,0,0.292,0.361,0.406,0.767
27,2021-05-03,4,4,0,1,0,0,0,0,0,0,0.291,0.358,0.4,0.758
28,2021-05-04,5,4,1,1,1,0,0,0,1,0,0.289,0.359,0.404,0.763
29,2021-05-05,4,4,0,1,0,0,0,0,0,2,0.288,0.356,0.398,0.754
30,2021-05-07,5,3,0,1,0,0,0,0,1,0,0.289,0.365,0.397,0.762
31,2021-05-08,5,4,0,3,1,0,0,0,1,0,0.304,0.38,0.416,0.796
32,2021-05-09,5,5,1,1,0,0,0,0,0,1,0.3,0.374,0.408,0.782
33,2021-05-10,4,3,0,2,1,0,0,0,1,1,0.308,0.384,0.421,0.805
34,2021-05-11,5,5,2,2,0,0,1,2,0,0,0.312,0.385,0.442,0.827
35,2021-05-12,2,2,0,0,0,0,0,0,0,1,0.307,0.38,0.436,0.816
36,2021-05-13,4,4,0,0,0,0,0,0,0,2,0.299,0.37,0.424,0.794
37,2021-05-14,5,5,2,4,1,1,0,1,0,0,0.315,0.383,0.456,0.84
38,2021-05-15,5,5,0,2,1,0,0,0,0,0,0.318,0.384,0.461,0.845
39,2021-05-16,5,4,0,2,0,0,0,0,1,0,0.323,0.39,0.462,0.852
40,2021-05-18,4,4,0,1,0,0,0,0,0,0,0.321,0.387,0.457,0.844
41,2021-05-19,5,4,2,2,0,0,0,0,1,0,0.325,0.392,0.458,0.85
42,2021-05-20,5,5,1,4,1,0,0,1,0,0,0.339,0.403,0.474,0.877
43,2021-05-21,3,3,0,1,0,0,0,0,0,0,0.339,0.402,0.471,0.873
44,2021-05-22,4,4,0,1,0,0,0,0,0,0,0.337,0.399,0.466,0.865
45,2021-05-23,4,4,0,1,0,0,0,0,0,0,0.335,0.396,0.462,0.858
46,2021-05-25,5,3,1,1,0,0,0,0,1,1,0.335,0.401,0.459,0.86
47,2021-05-26,4,4,0,0,0,0,0,0,0,2,0.328,0.393,0.45,0.843
48,2021-05-27,4,4,0,2,0,0,0,0,0,0,0.332,0.395,0.451,0.846
49,2021-05-29,4,4,1,1,1,0,0,1,0,1,0.33,0.393,0.452,0.844
50,2021-05-29,3,3,2,2,0,0,1,1,0,1,0.335,0.396,0.47,0.866
51,2021-05-30,4,4,0,1,1,0,0,2,0,0,0.333,0.394,0.471,0.864
52,2021-05-31,4,4,1,1,1,0,0,0,0,1,0.332,0.391,0.471,0.862
53,May,120,111,15,40,10,1,2,8,7,13,0.36,0.408,0.523,0.931
54,2021-06-01,5,4,1,2,2,0,0,1,1,1,0.335,0.396,0.481,0.877
55,2021-06-03,4,4,1,1,0,0,0,0,0,0,0.333,0.393,0.477,0.87
56,2021-06-04,5,3,3,2,0,0,0,2,2,0,0.338,0.402,0.479,0.881
57,2021-06-05,6,6,1,1,0,0,0,2,0,1,0.333,0.396,0.471,0.867
58,2021-06-06,4,4,1,2,1,0,0,0,0,0,0.336,0.398,0.476,0.874
59,2021-06-08,4,4,0,1,1,0,0,1,0,1,0.335,0.395,0.476,0.872
60,2021-06-09,5,4,0,1,0,0,0,0,1,0,0.333,0.395,0.473,0.868
61,2021-06-10,3,3,0,1,1,0,0,0,0,0,0.333,0.395,0.475,0.87
62,2021-06-11,4,4,0,0,0,0,0,0,0,0,0.328,0.389,0.467,0.856
63,2021-06-12,5,5,1,3,1,0,0,0,0,1,0.333,0.393,0.474,0.867
64,2021-06-13,5,4,0,2,0,0,0,0,1,1,0.336,0.396,0.474,0.871
65,2021-06-14,4,3,0,0,0,0,0,0,1,1,0.332,0.394,0.469,0.863
66,2021-06-15,1,1,0,0,0,0,0,0,0,1,0.331,0.393,0.467,0.86
67,2021-06-16,5,5,0,0,0,0,0,0,0,0,0.324,0.386,0.458,0.844
68,2021-06-18,5,4,2,2,0,0,0,1,0,0,0.327,0.39,0.459,0.848
69,2021-06-19,5,4,1,0,0,0,0,0,1,1,0.322,0.387,0.452,0.838
70,2021-06-20,4,3,1,1,0,0,0,0,1,0,0.322,0.388,0.451,0.839
71,2021-06-22,4,3,2,1,0,0,1,1,1,1,0.322,0.39,0.46,0.85
72,2021-06-23,5,5,1,2,1,0,0,1,0,1,0.324,0.39,0.463,0.852
73,2021-06-24,5,4,3,3,0,0,1,1,1,0,0.33,0.396,0.477,0.873
74,2021-06-25,5,3,1,0,0,0,0,0,1,1,0.326,0.396,0.472,0.868
75,2021-06-26,4,4,0,1,0,0,0,0,0,1,0.325,0.394,0.469,0.864
76,2021-06-27,5,4,2,3,0,0,0,0,1,0,0.331,0.401,0.473,0.874
77,2021-06-28,1,1,0,0,0,0,0,0,0,0,0.33,0.399,0.471,0.871
78,2021-06-29,4,4,0,0,0,0,0,0,0,0,0.326,0.395,0.465,0.86
79,2021-06-30,5,5,1,2,0,1,0,0,0,1,0.327,0.395,0.471,0.865
80,June,112,98,22,31,7,1,2,10,12,13,0.316,0.402,0.469,0.871
81,2021-07-01,4,4,0,1,0,0,0,0,0,0,0.326,0.393,0.468,0.861
82,2021-07-02,4,3,0,1,0,0,0,0,1,0,0.326,0.394,0.466,0.861
83,2021-07-03,5,5,0,1,0,0,0,0,0,0,0.324,0.392,0.462,0.854
84,2021-07-04,4,3,0,0,0,0,0,0,1,0,0.321,0.39,0.458,0.848
85,2021-07-05,5,3,1,2,0,0,0,0,2,0,0.324,0.396,0.46,0.856
86,2021-07-06,5,5,1,2,0,0,0,0,0,1,0.325,0.396,0.459,0.855
87,2021-07-07,5,5,0,2,1,0,0,0,0,1,0.326,0.396,0.461,0.857
88,2021-07-09,4,4,0,2,1,0,0,1,0,0,0.328,0.397,0.464,0.861
89,2021-07-10,4,4,1,1,0,0,0,0,0,1,0.327,0.395,0.462,0.857
90,2021-07-10,1,1,0,0,0,0,0,0,0,0,0.327,0.394,0.461,0.855
91,2021-07-11,5,5,0,3,0,0,0,0,0,1,0.33,0.397,0.463,0.86
92,2021-07-16,4,4,0,1,0,0,0,2,0,0,0.33,0.395,0.46,0.856
93,2021-07-17,5,5,0,2,1,0,0,0,0,0,0.331,0.395,0.462,0.858
94,2021-07-18,5,5,0,1,0,0,0,0,0,1,0.329,0.393,0.459,0.852
95,2021-07-19,1,1,0,0,0,0,0,0,0,1,0.328,0.392,0.457,0.849
96,2021-07-20,5,5,1,2,0,0,0,0,0,1,0.329,0.392,0.457,0.849
97,2021-07-21,5,5,1,2,0,0,0,0,0,0,0.33,0.392,0.456,0.848
98,2021-07-23,5,4,1,0,0,0,0,1,1,0,0.326,0.39,0.451,0.841
99,2021-07-24,6,5,2,2,1,0,0,0,1,0,0.327,0.392,0.453,0.844
100,2021-07-25,4,4,0,0,0,0,0,0,0,1,0.324,0.388,0.448,0.836
101,2021-07-27,5,5,2,2,0,0,0,0,0,0,0.325,0.388,0.448,0.836
102,2021-07-28,5,5,0,0,0,0,0,0,0,1,0.321,0.384,0.442,0.826
103,2021-07-29,1,1,0,0,0,0,0,0,0,0,0.32,0.383,0.441,0.824
104,2021-07-30,4,4,1,1,0,0,0,0,0,0,0.319,0.381,0.439,0.82
105,2021-07-31,5,5,1,1,1,0,0,0,0,0,0.318,0.379,0.438,0.818
106,July,106,100,12,29,5,0,0,4,6,9,0.29,0.33,0.34,0.67
107,2021-08-01,5,4,1,0,0,0,0,0,1,1,0.315,0.377,0.434,0.812
108,2021-08-04,5,3,0,1,0,0,0,1,0,0,0.315,0.379,0.433,0.812
109,2021-08-06,5,4,1,3,0,0,0,0,1,0,0.319,0.383,0.436,0.82
110,2021-08-07,4,4,1,1,0,0,0,0,0,0,0.318,0.382,0.435,0.817
111,2021-08-08,4,4,1,3,1,0,0,0,0,0,0.322,0.385,0.44,0.825
112,2021-08-09,4,4,0,1,0,0,0,0,0,0,0.322,0.384,0.438,0.822
113,2021-08-10,4,4,1,1,0,0,0,0,0,2,0.321,0.383,0.436,0.819
114,2021-08-11,4,4,0,1,0,0,0,0,0,0,0.32,0.382,0.435,0.816
115,2021-08-12,4,4,1,1,0,1,0,1,0,2,0.32,0.381,0.438,0.818
116,2021-08-13,4,4,0,1,0,0,0,0,0,1,0.319,0.38,0.436,0.816
117,2021-08-14,3,3,0,0,0,0,0,0,0,0,0.317,0.377,0.433,0.81
118,2021-08-15,5,5,1,1,0,0,0,0,0,2,0.316,0.376,0.43,0.806
119,2021-08-16,4,4,0,1,0,0,0,0,0,0,0.315,0.375,0.429,0.803
120,2021-08-17,4,4,0,0,0,0,0,0,0,0,0.312,0.372,0.425,0.797
121,2021-08-18,5,4,0,0,0,0,0,0,1,0,0.31,0.37,0.422,0.791
122,2021-08-20,2,1,0,0,0,0,0,0,1,1,0.309,0.37,0.421,0.791
123,2021-08-21,4,4,1,1,0,0,0,0,0,2,0.309,0.369,0.419,0.789
124,2021-08-22,4,3,0,1,0,0,0,0,0,1,0.309,0.369,0.419,0.788
125,2021-08-24,3,3,0,0,0,0,0,0,0,1,0.307,0.367,0.416,0.783
126,2021-08-25,7,6,0,1,0,0,0,0,1,1,0.305,0.366,0.413,0.779
127,2021-08-26,1,1,0,0,0,0,0,0,0,0,0.304,0.365,0.412,0.777
128,2021-08-28,0,0,0,0,0,0,0,0,0,0,0.304,0.365,0.412,0.777
129,2021-08-30,4,4,0,1,0,0,0,1,0,1,0.304,0.364,0.411,0.775
130,2021-08-31,4,2,1,0,0,0,0,0,2,0,0.303,0.365,0.409,0.774
131,August,93,83,9,19,1,1,0,3,7,15,0.229,0.297,0.265,0.562
132,2021-09-01,1,1,0,0,0,0,0,0,0,0,0.302,0.365,0.408,0.773
133,2021-09-03,1,0,0,0,0,0,0,0,1,0,0.302,0.366,0.408,0.774
134,2021-09-04,4,3,1,1,0,0,0,0,0,1,0.302,0.367,0.408,0.775
135,2021-09-05,3,3,0,1,0,0,0,0,0,0,0.302,0.367,0.407,0.774
136,2021-09-07,1,1,0,0,0,0,0,0,0,0,0.302,0.366,0.406,0.773
137,2021-09-08,4,4,0,2,1,0,0,3,0,0,0.303,0.367,0.409,0.776
138,2021-09-10,4,3,0,2,0,0,0,0,0,0,0.306,0.37,0.411,0.781
139,2021-09-11,4,3,1,0,0,0,0,0,0,0,0.304,0.369,0.408,0.777
140,2021-09-12,3,3,0,0,0,0,0,0,0,0,0.302,0.367,0.406,0.773
141,2021-09-13,4,4,0,0,0,0,0,0,0,2,0.3,0.364,0.403,0.767
142,2021-09-14,3,2,0,1,0,0,0,0,1,0,0.3,0.366,0.403,0.769
143,2021-09-15,5,5,1,4,1,0,0,2,0,0,0.305,0.37,0.409,0.779
144,2021-09-16,5,5,2,3,0,0,0,0,0,0,0.308,0.372,0.411,0.782
145,2021-09-17,4,4,0,1,0,0,0,0,0,1,0.308,0.371,0.409,0.78
146,2021-09-18,4,4,1,1,0,0,0,0,0,0,0.307,0.37,0.408,0.778
147,2021-09-19,4,3,1,1,0,0,0,0,1,0,0.307,0.371,0.408,0.779
148,2021-09-21,4,4,0,1,0,0,0,0,0,0,0.307,0.37,0.407,0.777
149,2021-09-22,1,1,0,0,0,0,0,1,0,0,0.306,0.37,0.406,0.776
150,2021-09-23,4,3,1,1,1,0,0,0,1,0,0.306,0.37,0.407,0.778
151,2021-09-24,3,3,0,0,0,0,0,0,0,1,0.305,0.369,0.405,0.774
152,2021-09-25,5,5,2,3,1,0,1,1,0,0,0.307,0.37,0.414,0.785
153,2021-09-26,5,5,1,2,0,0,0,0,0,1,0.308,0.371,0.414,0.785
154,2021-09-28,4,3,0,0,0,0,0,0,1,0,0.307,0.37,0.412,0.782
155,2021-09-29,5,5,1,2,1,0,0,1,0,0,0.307,0.37,0.413,0.784
156,2021-09-30,4,3,0,0,0,0,0,0,1,1,0.306,0.369,0.411,0.781
157,September,89,80,12,26,5,0,1,8,6,7,0.325,0.393,0.425,0.818
158,2021-10-01,4,3,0,0,0,0,0,0,0,0,0.304,0.368,0.409,0.777
159,2021-10-02,1,1,0,1,0,0,0,0,0,0,0.305,0.369,0.41,0.779
160,2021-10-03,4,4,0,1,1,0,0,0,0,0,0.305,0.368,0.411,0.779
161,October,9,8,0,2,1,0,0,0,0,0,0.25,0.25,0.375,0.625
0,2021-04-01,6,4,1,2,1,0,0,2,2,0,0.5,0.667,0.75,1.417
1,2021-04-03,4,4,0,1,0,1,0,0,0,0,0.375,0.5,0.75,1.25
2,2021-04-04,4,3,0,0,0,0,0,0,1,0,0.273,0.429,0.545,0.974
3,2021-04-05,4,3,0,0,0,0,0,0,1,1,0.214,0.389,0.429,0.818
4,2021-04-06,4,4,0,0,0,0,0,0,0,1,0.167,0.318,0.333,0.652
5,2021-04-08,5,4,0,2,0,0,0,1,1,1,0.227,0.37,0.364,0.734
6,2021-04-10,5,4,1,2,1,0,0,1,0,1,0.269,0.406,0.423,0.829
7,2021-04-11,5,4,0,0,0,0,0,0,1,0,0.233,0.378,0.367,0.745
8,2021-04-12,4,3,1,1,0,0,0,1,0,0,0.242,0.366,0.364,0.73
9,2021-04-13,5,2,1,1,0,0,0,0,2,0,0.257,0.413,0.371,0.784
10,2021-04-14,5,5,1,3,2,0,0,2,0,0,0.3,0.431,0.45,0.881
11,2021-04-15,5,5,1,1,1,0,0,0,0,1,0.289,0.411,0.444,0.855
12,2021-04-16,5,5,1,2,0,1,0,2,0,0,0.3,0.41,0.48,0.89
13,2021-04-17,4,4,0,2,0,0,0,0,0,0,0.315,0.415,0.481,0.897
14,2021-04-18,5,5,1,1,0,0,0,0,0,0,0.305,0.4,0.458,0.858
