Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-05-07,4,4,1,1,1,0,0,0,0,1,0.25,0.25,0.5,0.75
1,2021-05-09,3,3,0,0,0,0,0,0,0,2,0.143,0.143,0.286,0.429
2,2021-05-10,4,2,0,0,0,0,0,1,0,1,0.111,0.111,0.222,0.333
3,2021-05-12,3,2,0,0,0,0,0,1,0,1,0.091,0.083,0.182,0.265
4,2021-05-14,3,3,0,0,0,0,0,0,0,2,0.071,0.067,0.143,0.21
5,2021-05-16,3,3,0,1,0,0,0,2,0,2,0.118,0.111,0.176,0.288
6,2021-05-18,3,3,0,0,0,0,0,0,0,0,0.1,0.095,0.15,0.245
7,2021-05-20,2,2,0,1,0,0,0,1,0,1,0.136,0.13,0.182,0.312
8,2021-05-21,3,3,0,0,0,0,0,0,0,3,0.12,0.115,0.16,0.275
9,2021-05-23,1,1,0,0,0,0,0,0,0,1,0.115,0.111,0.154,0.265
10,2021-05-26,4,3,0,0,0,0,0,0,0,2,0.103,0.1,0.138,0.238
11,2021-05-27,3,3,0,0,0,0,0,0,0,0,0.094,0.091,0.125,0.216
12,May,36,32,1,3,1,0,0,5,0,16,0.094,0.091,0.125,0.216
0,2021-05-07,4,4,1,1,1,0,0,0,0,1,0.25,0.25,0.5,0.75
1,2021-05-09,3,3,0,0,0,0,0,0,0,2,0.143,0.143,0.286,0.429
2,2021-05-10,4,2,0,0,0,0,0,1,0,1,0.111,0.111,0.222,0.333
3,2021-05-12,3,2,0,0,0,0,0,1,0,1,0.091,0.083,0.182,0.265
4,2021-05-14,3,3,0,0,0,0,0,0,0,2,0.071,0.067,0.143,0.21
5,2021-05-16,3,3,0,1,0,0,0,2,0,2,0.118,0.111,0.176,0.288
6,2021-05-18,3,3,0,0,0,0,0,0,0,0,0.1,0.095,0.15,0.245
7,2021-05-20,2,2,0,1,0,0,0,1,0,1,0.136,0.13,0.182,0.312
8,2021-05-21,3,3,0,0,0,0,0,0,0,3,0.12,0.115,0.16,0.275
9,2021-05-23,1,1,0,0,0,0,0,0,0,1,0.115,0.111,0.154,0.265
10,2021-05-26,4,3,0,0,0,0,0,0,0,2,0.103,0.1,0.138,0.238
11,2021-05-27,3,3,0,0,0,0,0,0,0,0,0.094,0.091,0.125,0.216
12,May,36,32,1,3,1,0,0,5,0,16,0.094,0.091,0.125,0.216
0,2021-05-07,4,4,1,1,1,0,0,0,0,1,0.25,0.25,0.5,0.75
1,2021-05-09,3,3,0,0,0,0,0,0,0,2,0.143,0.143,0.286,0.429
2,2021-05-10,4,2,0,0,0,0,0,1,0,1,0.111,0.111,0.222,0.333
3,2021-05-12,3,2,0,0,0,0,0,1,0,1,0.091,0.083,0.182,0.265
4,2021-05-14,3,3,0,0,0,0,0,0,0,2,0.071,0.067,0.143,0.21
5,2021-05-16,3,3,0,1,0,0,0,2,0,2,0.118,0.111,0.176,0.288
6,2021-05-18,3,3,0,0,0,0,0,0,0,0,0.1,0.095,0.15,0.245
7,2021-05-20,2,2,0,1,0,0,0,1,0,1,0.136,0.13,0.182,0.312
8,2021-05-21,3,3,0,0,0,0,0,0,0,3,0.12,0.115,0.16,0.275
9,2021-05-23,1,1,0,0,0,0,0,0,0,1,0.115,0.111,0.154,0.265
10,2021-05-26,4,3,0,0,0,0,0,0,0,2,0.103,0.1,0.138,0.238
11,2021-05-27,3,3,0,0,0,0,0,0,0,0,0.094,0.091,0.125,0.216
12,May,36,32,1,3,1,0,0,5,0,16,0.094,0.091,0.125,0.216
0,2021-05-07,4,4,1,1,1,0,0,0,0,1,0.25,0.25,0.5,0.75
1,2021-05-09,3,3,0,0,0,0,0,0,0,2,0.143,0.143,0.286,0.429
2,2021-05-10,4,2,0,0,0,0,0,1,0,1,0.111,0.111,0.222,0.333
3,2021-05-12,3,2,0,0,0,0,0,1,0,1,0.091,0.083,0.182,0.265
4,2021-05-14,3,3,0,0,0,0,0,0,0,2,0.071,0.067,0.143,0.21
5,2021-05-16,3,3,0,1,0,0,0,2,0,2,0.118,0.111,0.176,0.288
6,2021-05-18,3,3,0,0,0,0,0,0,0,0,0.1,0.095,0.15,0.245
7,2021-05-20,2,2,0,1,0,0,0,1,0,1,0.136,0.13,0.182,0.312
8,2021-05-21,3,3,0,0,0,0,0,0,0,3,0.12,0.115,0.16,0.275
9,2021-05-23,1,1,0,0,0,0,0,0,0,1,0.115,0.111,0.154,0.265
10,2021-05-26,4,3,0,0,0,0,0,0,0,2,0.103,0.1,0.138,0.238
11,2021-05-27,3,3,0,0,0,0,0,0,0,0,0.094,0.091,0.125,0.216
12,May,36,32,1,3,1,0,0,5,0,16,0.094,0.091,0.125,0.216
