Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-05-31,4,2,0,0,0,0,0,0,2,0,0.0,0.5,0.0,0.5
1,May,4,2,0,0,0,0,0,0,2,0,0.0,0.5,0.0,0.5
2,2021-06-01,4,3,0,0,0,0,0,0,1,1,0.0,0.375,0.0,0.375
3,2021-06-02,1,1,1,1,1,0,0,0,0,0,0.167,0.444,0.333,0.778
4,2021-06-03,1,1,0,0,0,0,0,0,0,0,0.143,0.4,0.286,0.686
5,2021-06-04,2,1,0,0,0,0,0,0,1,1,0.125,0.417,0.25,0.667
6,2021-06-05,1,1,1,1,0,0,1,1,0,0,0.222,0.462,0.667,1.128
7,2021-06-06,3,2,1,1,1,0,0,1,1,0,0.273,0.5,0.727,1.227
8,2021-06-08,4,4,1,2,0,0,0,0,0,0,0.333,0.5,0.667,1.167
9,2021-06-09,4,3,0,1,0,0,0,0,1,1,0.333,0.5,0.611,1.111
10,2021-06-10,4,4,0,0,0,0,0,0,0,2,0.273,0.429,0.5,0.929
11,2021-06-11,4,3,0,0,0,0,0,0,1,0,0.24,0.406,0.44,0.846
12,2021-06-12,4,3,0,2,1,0,0,0,1,0,0.286,0.444,0.5,0.944
13,2021-06-13,5,3,1,0,0,0,0,0,2,1,0.258,0.439,0.452,0.891
14,2021-06-15,4,3,2,1,1,0,0,1,1,2,0.265,0.444,0.471,0.915
15,2021-06-16,5,3,1,2,2,0,0,1,1,0,0.297,0.46,0.541,1.001
16,2021-06-17,4,3,0,1,1,0,0,1,1,0,0.3,0.463,0.55,1.013
17,2021-06-18,5,4,1,1,0,0,0,1,1,2,0.295,0.458,0.523,0.98
18,2021-06-20,3,2,0,0,0,0,0,0,1,2,0.283,0.452,0.5,0.952
19,2021-06-20,2,2,0,0,0,0,0,0,0,1,0.271,0.438,0.479,0.917
20,2021-06-21,3,3,0,0,0,0,0,0,0,1,0.255,0.418,0.451,0.869
