PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2018-03-30,2,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2018-03-31,4,4,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
2018-04-01,1,1,1,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3
2018-04-02,3,3,1,1,0,0,1,1,0,0,0.154,0.154,0.462,0.615
2018-04-03,3,3,2,3,1,0,1,3,0,0,0.313,0.313,0.813,1.125
2018-04-07,3,3,0,0,0,0,0,0,0,1,0.263,0.263,0.684,0.947
2018-04-08,4,4,0,0,0,0,0,0,0,1,0.217,0.217,0.565,0.783
2018-04-09,4,4,0,1,0,0,0,0,0,0,0.222,0.222,0.519,0.741
2018-04-10,4,3,0,0,0,0,0,0,0,0,0.2,0.226,0.467,0.692
2018-04-11,4,4,1,1,0,0,1,1,0,1,0.206,0.229,0.529,0.758
2018-04-13,4,4,2,2,0,0,1,3,0,0,0.237,0.256,0.605,0.862
2018-04-17,5,3,1,0,0,0,0,0,2,1,0.244,0.292,0.556,0.847
2018-04-17,4,4,1,2,0,0,0,0,0,1,0.262,0.279,0.595,0.874
2018-04-18,5,5,1,1,0,0,0,1,0,1,0.24,0.283,0.52,0.803
2018-04-19,3,3,0,0,0,0,0,0,0,0,0.226,0.268,0.491,0.758
2018-04-20,5,4,0,0,0,0,0,0,1,0,0.211,0.262,0.456,0.718
2018-04-21,4,4,0,1,0,0,0,0,0,0,0.213,0.262,0.443,0.704
2018-04-24,4,4,1,0,0,0,0,0,0,1,0.2,0.246,0.415,0.662
2018-04-25,3,3,0,0,0,0,0,0,0,0,0.191,0.236,0.397,0.633
2018-04-26,0,0,0,0,0,0,0,0,0,0,0.191,0.236,0.397,0.633
2018-04-27,4,3,1,0,0,0,0,0,0,0,0.183,0.237,0.38,0.617
2018-04-28,3,3,0,1,0,0,0,0,0,0,0.189,0.241,0.378,0.619
2018-04-29,4,4,0,0,0,0,0,0,0,2,0.179,0.229,0.359,0.588
2018-04-30,4,4,0,1,0,0,0,0,0,1,0.183,0.23,0.354,0.584
2018-05-01,5,5,0,1,0,0,0,1,0,1,0.184,0.228,0.345,0.573
2018-05-02,3,2,0,1,1,0,0,0,1,1,0.191,0.242,0.36,0.602
2018-05-03,4,3,1,1,0,0,1,1,1,0,0.191,0.255,0.383,0.638
2018-05-03,3,2,0,0,0,0,0,0,1,1,0.187,0.245,0.352,0.596
2018-05-04,3,3,1,1,0,0,1,1,0,0,0.196,0.257,0.412,0.67
2018-05-05,3,3,1,2,1,0,0,0,0,0,0.21,0.269,0.43,0.698
2018-05-06,2,2,0,1,0,0,0,1,0,0,0.216,0.273,0.431,0.704
2018-06-01,4,3,1,1,1,0,0,0,1,0,0.219,0.281,0.438,0.719
2018-06-02,4,4,0,0,0,0,0,0,0,0,0.211,0.271,0.422,0.693
2018-06-03,4,4,1,2,0,0,0,1,0,0,0.221,0.279,0.425,0.704
2018-06-05,3,3,0,0,0,0,0,0,0,1,0.216,0.272,0.414,0.686
2018-06-06,4,4,0,0,0,0,0,0,0,2,0.208,0.264,0.4,0.664
2018-06-07,5,5,1,2,1,0,0,1,0,0,0.216,0.269,0.408,0.677
2018-06-08,4,4,0,3,1,0,0,0,0,0,0.233,0.283,0.426,0.709
2018-06-09,4,4,1,1,0,0,0,0,0,0,0.233,0.282,0.421,0.703
2018-06-10,5,5,0,1,0,0,0,0,0,2,0.232,0.279,0.413,0.692
2018-06-11,3,3,0,0,0,0,0,0,0,1,0.227,0.273,0.404,0.678
2018-06-12,4,4,0,1,0,0,0,0,0,0,0.228,0.273,0.4,0.673
2018-06-13,4,3,0,0,0,0,0,0,1,1,0.223,0.272,0.392,0.664
2018-06-15,4,4,1,2,0,0,0,0,0,1,0.23,0.278,0.395,0.672
2018-06-16,3,3,0,0,0,0,0,0,0,1,0.226,0.273,0.387,0.66
2018-06-17,4,4,0,1,1,0,0,0,0,0,0.226,0.272,0.39,0.662
2018-06-19,4,4,0,0,0,0,0,0,0,0,0.221,0.266,0.38,0.646
2018-06-20,4,3,0,2,0,0,0,1,0,0,0.229,0.271,0.386,0.657
2018-06-21,3,3,0,1,1,0,0,1,0,1,0.231,0.272,0.391,0.663
2018-06-22,3,3,1,1,0,0,0,0,0,0,0.233,0.273,0.39,0.663
2018-06-23,4,4,1,1,0,0,0,0,0,1,0.233,0.273,0.386,0.659
2018-06-24,4,4,3,2,0,0,1,1,0,0,0.239,0.277,0.406,0.683
2018-06-25,4,4,0,1,0,0,0,0,0,1,0.239,0.277,0.402,0.679
2018-06-26,2,2,0,0,0,0,0,0,0,0,0.237,0.274,0.398,0.672
2018-06-27,4,4,0,3,0,0,0,1,0,1,0.247,0.284,0.405,0.689
2018-06-29,3,2,0,0,0,0,0,0,1,1,0.245,0.284,0.401,0.685
2018-06-30,3,3,1,1,0,0,0,0,0,0,0.246,0.285,0.4,0.685
2018-07-01,3,3,0,1,0,0,0,0,0,1,0.247,0.286,0.399,0.685
2018-07-02,3,3,0,0,0,0,0,0,0,0,0.244,0.282,0.393,0.675
2018-07-04,4,4,0,0,0,0,0,0,0,0,0.239,0.276,0.385,0.662
2018-07-06,4,4,1,1,1,0,0,0,0,0,0.239,0.276,0.388,0.664
2018-07-07,4,4,1,1,0,0,1,1,0,0,0.239,0.276,0.399,0.675
2018-07-08,0,0,0,0,0,0,0,0,0,0,0.239,0.276,0.399,0.675
2018-07-10,4,4,1,1,1,0,0,2,0,0,0.24,0.275,0.401,0.676
