Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-01,4,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2021-04-02,2,2,0,1,0,0,0,0,0,0,0.167,0.167,0.167,0.333
2,2021-04-05,4,4,0,1,0,0,0,0,0,2,0.2,0.2,0.2,0.4
3,2021-04-07,3,2,0,0,0,0,0,0,1,2,0.167,0.231,0.167,0.397
4,2021-04-09,2,2,0,0,0,0,0,0,0,0,0.143,0.2,0.143,0.343
5,2021-04-10,3,2,0,0,0,0,0,0,1,0,0.125,0.222,0.125,0.347
6,2021-04-11,0,0,0,0,0,0,0,0,0,0,0.125,0.222,0.125,0.347
7,2021-04-12,2,2,0,0,0,0,0,0,0,0,0.111,0.2,0.111,0.311
8,2021-04-13,1,1,0,0,0,0,0,0,0,0,0.105,0.19,0.105,0.296
9,2021-04-14,2,2,0,0,0,0,0,0,0,1,0.095,0.174,0.095,0.269
10,2021-04-17,2,2,0,0,0,0,0,0,0,0,0.087,0.16,0.087,0.247
11,2021-04-18,1,1,0,0,0,0,0,0,0,1,0.083,0.154,0.083,0.237
12,2021-04-19,0,0,0,0,0,0,0,0,0,0,0.083,0.154,0.083,0.237
13,2021-04-20,0,0,0,0,0,0,0,0,0,0,0.083,0.154,0.083,0.237
14,2021-04-21,4,4,0,1,0,0,0,1,0,2,0.107,0.167,0.107,0.274
15,2021-04-22,3,3,0,0,0,0,0,0,0,0,0.097,0.152,0.097,0.248
16,2021-04-23,2,2,1,1,1,0,0,0,0,0,0.121,0.171,0.152,0.323
17,2021-04-24,3,3,0,0,0,0,0,0,0,0,0.111,0.158,0.139,0.297
18,2021-04-25,4,4,1,2,1,0,0,1,0,2,0.15,0.19,0.2,0.39
19,2021-04-26,4,2,0,1,1,0,0,4,1,1,0.167,0.217,0.238,0.456
20,2021-04-27,4,4,0,1,0,0,0,0,0,1,0.174,0.22,0.239,0.459
21,2021-04-30,2,2,0,1,0,0,0,0,0,0,0.188,0.231,0.25,0.481
22,April,52,48,2,9,3,0,0,6,3,12,0.188,0.231,0.25,0.481
23,2021-05-01,4,4,1,1,0,0,1,1,0,0,0.192,0.232,0.308,0.54
24,2021-05-02,4,3,0,1,0,0,0,0,1,1,0.2,0.25,0.309,0.559
25,2021-05-04,4,3,0,0,0,0,0,0,0,2,0.19,0.25,0.293,0.543
26,2021-05-05,0,0,0,0,0,0,0,0,0,0,0.19,0.25,0.293,0.543
27,2021-05-07,4,4,0,0,0,0,0,0,0,2,0.177,0.235,0.274,0.51
28,2021-05-08,1,1,1,0,0,0,0,0,0,0,0.175,0.232,0.27,0.502
29,2021-05-09,1,1,0,1,1,0,0,0,0,0,0.188,0.243,0.297,0.54
30,2021-05-10,1,1,0,1,0,0,0,1,0,0,0.2,0.254,0.308,0.561
31,2021-05-11,1,1,0,1,0,0,0,0,0,0,0.212,0.264,0.318,0.582
32,2021-05-13,4,4,0,2,0,0,0,0,0,0,0.229,0.276,0.329,0.605
33,2021-05-14,1,1,0,0,0,0,0,0,0,0,0.225,0.273,0.324,0.597
34,2021-05-15,5,5,0,1,0,0,0,1,0,1,0.224,0.268,0.316,0.584
35,2021-05-16,4,4,0,2,0,0,0,0,0,1,0.238,0.279,0.325,0.604
36,2021-05-17,4,3,1,1,0,0,1,1,1,1,0.241,0.289,0.361,0.65
37,2021-05-18,3,3,1,1,0,0,0,0,0,1,0.244,0.29,0.36,0.651
38,2021-05-19,4,4,1,2,1,0,0,0,0,1,0.256,0.299,0.378,0.677
39,2021-05-20,6,6,1,2,0,0,0,1,0,1,0.26,0.301,0.375,0.676
40,2021-05-22,4,4,0,0,0,0,0,0,0,1,0.25,0.29,0.36,0.65
