PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-04-20,5,5,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0
2018-04-21,4,3,1,0,0,0,0,0,0,1,0.0,0.111,0.0,0.111
2018-04-22,1,1,0,0,0,0,0,0,0,1,0.0,0.1,0.0,0.1
2018-04-23,4,4,1,2,0,0,1,2,0,1,0.154,0.214,0.385,0.599
2018-04-24,3,3,0,0,0,0,0,0,0,0,0.125,0.176,0.313,0.489
2018-04-25,4,4,2,2,1,0,1,1,0,1,0.2,0.238,0.55,0.788
2018-04-26,4,4,0,1,0,0,0,1,0,0,0.208,0.24,0.5,0.74
2018-04-27,4,4,1,1,0,0,1,3,0,0,0.214,0.241,0.571,0.813
2018-04-29,5,5,0,0,0,0,0,0,0,3,0.182,0.206,0.485,0.691
2018-05-01,4,4,0,1,1,0,0,1,0,3,0.189,0.211,0.486,0.697
2018-05-02,4,3,0,0,0,0,0,0,1,1,0.175,0.214,0.45,0.664
2018-05-03,3,3,0,0,0,0,0,0,0,3,0.163,0.2,0.419,0.619
2018-05-05,5,5,1,2,0,0,1,2,0,2,0.188,0.22,0.479,0.699
2018-05-06,4,2,0,0,0,0,0,0,2,1,0.18,0.241,0.46,0.701
2018-05-08,4,4,1,1,0,0,1,2,0,0,0.185,0.241,0.5,0.741
2018-05-09,4,4,0,0,0,0,0,0,0,2,0.172,0.226,0.466,0.691
2018-05-10,5,4,1,2,0,0,1,1,1,1,0.194,0.254,0.516,0.77
2018-05-12,4,4,0,1,0,0,0,1,0,1,0.197,0.254,0.5,0.754
2018-05-13,4,4,0,2,0,0,0,0,0,1,0.214,0.267,0.5,0.767
2018-05-14,4,4,0,0,0,0,0,0,0,2,0.203,0.253,0.473,0.726
2018-05-15,5,5,0,1,0,0,0,0,0,2,0.203,0.25,0.456,0.706
2018-05-16,3,3,0,1,0,0,0,0,0,0,0.207,0.253,0.451,0.704
2018-05-17,4,4,0,0,0,0,0,0,0,3,0.198,0.242,0.43,0.672
2018-05-18,3,2,1,0,0,0,0,0,1,1,0.193,0.245,0.42,0.665
2018-05-19,4,4,2,2,0,0,0,1,0,2,0.207,0.255,0.424,0.679
2018-05-20,2,2,0,1,0,0,0,0,0,1,0.213,0.26,0.426,0.686
2018-05-22,4,4,1,1,0,0,1,2,0,2,0.214,0.26,0.449,0.709
2018-05-23,4,4,0,0,0,0,0,0,0,1,0.206,0.25,0.431,0.681
2018-05-24,1,1,0,0,0,0,0,0,0,1,0.204,0.248,0.427,0.675
2018-05-25,3,3,0,0,0,0,0,0,0,2,0.198,0.241,0.415,0.656
2018-05-26,5,5,1,1,0,0,1,1,0,3,0.198,0.239,0.432,0.672
2018-05-28,3,2,0,0,0,0,0,0,0,0,0.195,0.242,0.425,0.666
2018-05-29,4,3,0,0,0,0,0,0,0,2,0.19,0.242,0.414,0.656
2018-05-30,4,3,2,2,2,0,0,0,1,1,0.202,0.258,0.437,0.695
2018-05-31,4,3,1,1,0,0,0,0,1,1,0.205,0.265,0.434,0.7
2018-06-01,2,2,0,1,0,0,0,0,0,1,0.21,0.269,0.435,0.704
2018-06-02,4,3,0,1,0,0,0,0,0,2,0.213,0.275,0.433,0.708
2018-06-03,3,3,0,0,0,0,0,0,0,3,0.208,0.27,0.423,0.693
2018-06-05,4,3,1,1,0,0,1,2,1,0,0.211,0.276,0.444,0.72
2018-06-06,4,4,0,0,0,0,0,0,0,1,0.204,0.268,0.431,0.699
2018-06-08,4,4,0,1,1,0,0,0,0,2,0.206,0.268,0.433,0.701
2018-06-09,4,3,0,1,0,0,0,0,1,1,0.208,0.274,0.431,0.704
2018-06-10,3,3,1,1,0,0,1,2,0,2,0.211,0.275,0.449,0.724
2018-06-11,3,3,0,0,0,0,0,0,0,3,0.207,0.27,0.44,0.71
2018-06-13,4,4,0,1,1,0,0,1,0,2,0.208,0.269,0.442,0.711
2018-06-14,3,3,0,0,0,0,0,0,0,2,0.204,0.265,0.433,0.698
2018-06-15,4,4,1,2,0,0,1,2,0,1,0.211,0.27,0.453,0.724
2018-06-16,3,3,0,0,0,0,0,0,0,1,0.207,0.266,0.445,0.711
2018-06-19,3,3,0,0,0,0,0,0,0,2,0.204,0.261,0.437,0.698
2018-06-20,4,3,0,0,0,0,0,0,0,1,0.2,0.261,0.429,0.69
2018-06-21,4,3,0,1,1,0,0,0,1,0,0.202,0.266,0.434,0.7
2018-06-22,4,4,0,0,0,0,0,0,0,2,0.198,0.26,0.424,0.684
2018-06-24,3,3,0,0,0,0,0,0,0,3,0.194,0.256,0.417,0.673
2018-06-26,4,4,0,0,0,0,0,0,0,1,0.19,0.251,0.408,0.659
2018-06-27,5,4,0,1,0,0,0,2,0,1,0.191,0.255,0.404,0.659
2018-06-29,3,3,1,1,0,0,1,1,0,2,0.194,0.256,0.419,0.675
2018-06-30,4,3,0,0,0,0,0,1,0,1,0.191,0.251,0.412,0.664
2018-07-01,3,3,0,0,0,0,0,0,0,0,0.188,0.248,0.406,0.654
2018-07-03,3,3,0,0,0,0,0,0,0,1,0.185,0.244,0.4,0.644
2018-07-04,2,1,0,1,0,0,0,0,1,0,0.189,0.251,0.403,0.654
2018-07-22,4,4,0,0,0,0,0,0,0,2,0.185,0.247,0.395,0.642
2018-07-24,4,3,0,1,0,0,0,0,1,1,0.188,0.251,0.394,0.645
