Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-11,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
1,April,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2,2021-05-21,4,4,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
3,2021-05-23,3,3,0,1,0,0,0,0,0,0,0.125,0.125,0.125,0.25
4,2021-05-24,1,1,1,1,0,0,1,1,0,0,0.222,0.222,0.556,0.778
5,2021-05-25,4,4,0,1,0,0,0,0,0,2,0.231,0.231,0.462,0.692
6,2021-05-27,2,2,0,0,0,0,0,0,0,1,0.2,0.2,0.4,0.6
7,2021-05-27,1,0,0,0,0,0,0,1,1,0,0.2,0.25,0.4,0.65
8,2021-05-29,1,1,1,1,0,0,1,2,0,0,0.25,0.294,0.625,0.919
9,2021-05-31,1,1,0,0,0,0,0,0,0,0,0.235,0.278,0.588,0.866
10,May,17,16,2,4,0,0,2,4,1,5,0.25,0.294,0.625,0.919
11,2021-06-01,1,1,0,0,0,0,0,0,0,0,0.222,0.263,0.556,0.819
12,2021-06-02,3,3,0,1,0,0,0,1,0,0,0.238,0.273,0.524,0.796
13,2021-06-03,4,3,0,0,0,0,0,0,1,0,0.208,0.269,0.458,0.728
14,2021-06-04,4,4,0,0,0,0,0,0,0,4,0.179,0.233,0.393,0.626
15,2021-06-05,1,1,0,1,0,0,0,0,0,0,0.207,0.258,0.414,0.672
16,2021-06-06,4,4,0,1,0,0,0,0,0,1,0.212,0.257,0.394,0.651
17,2021-06-09,1,1,0,0,0,0,0,0,0,1,0.206,0.25,0.382,0.632
18,2021-06-12,1,1,0,0,0,0,0,0,0,1,0.2,0.243,0.371,0.615
19,2021-06-13,1,1,0,0,0,0,0,0,0,0,0.194,0.237,0.361,0.598
20,2021-06-14,1,1,0,1,0,0,0,1,0,0,0.216,0.256,0.378,0.635
21,2021-06-16,1,1,0,0,0,0,0,0,0,0,0.211,0.25,0.368,0.618
22,2021-06-18,1,1,0,0,0,0,0,0,0,0,0.205,0.244,0.359,0.603
23,2021-06-19,1,1,0,0,0,0,0,0,0,0,0.2,0.238,0.35,0.588
24,2021-06-19,2,2,0,0,0,0,0,0,0,0,0.19,0.227,0.333,0.561
25,2021-06-20,2,2,0,0,0,0,0,0,0,1,0.182,0.217,0.318,0.536
26,2021-06-21,1,1,0,0,0,0,0,0,0,0,0.178,0.213,0.311,0.524
27,June,29,28,0,4,0,0,0,2,1,8,0.143,0.172,0.143,0.315
28,2021-07-24,1,1,1,1,1,0,0,0,0,0,0.196,0.229,0.348,0.577
29,2021-07-26,1,1,0,1,1,0,0,0,0,0,0.213,0.245,0.383,0.628
30,2021-07-27,3,3,2,3,0,0,1,2,0,0,0.26,0.288,0.48,0.768
31,2021-07-28,1,1,1,1,0,0,1,1,0,0,0.275,0.302,0.549,0.851
32,2021-07-29,4,4,0,2,0,0,0,0,0,0,0.291,0.316,0.545,0.861
33,2021-07-30,1,1,0,1,1,0,0,1,0,0,0.304,0.328,0.571,0.899
34,2021-07-31,4,4,1,2,1,0,0,1,0,0,0.317,0.339,0.583,0.922
35,July,15,15,5,11,4,0,2,5,0,0,0.733,0.733,1.4,2.133
36,2021-08-01,3,2,0,0,0,0,0,0,1,1,0.306,0.338,0.565,0.903
37,2021-08-02,4,3,0,1,1,0,0,1,0,1,0.308,0.348,0.569,0.917
38,2021-08-03,1,1,0,0,0,0,0,0,0,0,0.303,0.343,0.561,0.904
39,2021-08-04,1,1,0,0,0,0,0,0,0,0,0.299,0.338,0.552,0.89
40,2021-08-05,1,1,0,1,0,0,0,1,0,0,0.309,0.347,0.559,0.906
41,2021-08-06,1,1,0,0,0,0,0,0,0,1,0.304,0.342,0.551,0.893
42,2021-08-07,1,1,0,0,0,0,0,0,0,0,0.3,0.338,0.543,0.881
43,2021-08-10,1,1,0,1,0,0,0,1,0,0,0.31,0.347,0.549,0.896
44,2021-08-13,2,2,0,0,0,0,0,0,0,1,0.301,0.338,0.534,0.872
45,2021-08-14,1,1,0,0,0,0,0,0,0,1,0.297,0.333,0.527,0.86
46,2021-08-15,1,1,0,0,0,0,0,0,0,0,0.293,0.329,0.52,0.849
47,2021-08-16,1,1,0,1,0,0,0,0,0,0,0.303,0.338,0.526,0.864
48,2021-08-18,1,1,0,0,0,0,0,0,0,1,0.299,0.333,0.519,0.853
49,2021-08-22,2,2,0,0,0,0,0,0,0,1,0.291,0.325,0.506,0.832
50,2021-08-24,1,1,0,0,0,0,0,0,0,0,0.288,0.321,0.5,0.821
51,2021-08-25,1,1,0,0,0,0,0,0,0,0,0.284,0.318,0.494,0.812
52,2021-08-26,1,1,0,0,0,0,0,0,0,1,0.28,0.314,0.488,0.802
53,2021-08-27,1,1,0,0,0,0,0,0,0,0,0.277,0.31,0.482,0.792
54,2021-08-29,1,1,0,0,0,0,0,0,0,0,0.274,0.307,0.476,0.783
55,August,26,24,0,4,1,0,0,3,1,8,0.167,0.231,0.208,0.439
0,2021-04-11,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
1,April,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2,2021-05-21,4,4,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
3,2021-05-23,3,3,0,1,0,0,0,0,0,0,0.125,0.125,0.125,0.25
4,2021-05-24,1,1,1,1,0,0,1,1,0,0,0.222,0.222,0.556,0.778
5,2021-05-25,4,4,0,1,0,0,0,0,0,2,0.231,0.231,0.462,0.692
6,2021-05-27,2,2,0,0,0,0,0,0,0,1,0.2,0.2,0.4,0.6
7,2021-05-27,1,0,0,0,0,0,0,1,1,0,0.2,0.25,0.4,0.65
8,2021-05-29,1,1,1,1,0,0,1,2,0,0,0.25,0.294,0.625,0.919
9,2021-05-31,1,1,0,0,0,0,0,0,0,0,0.235,0.278,0.588,0.866
10,May,17,16,2,4,0,0,2,4,1,5,0.25,0.294,0.625,0.919
11,2021-06-01,1,1,0,0,0,0,0,0,0,0,0.222,0.263,0.556,0.819
12,2021-06-02,3,3,0,1,0,0,0,1,0,0,0.238,0.273,0.524,0.796
13,2021-06-03,4,3,0,0,0,0,0,0,1,0,0.208,0.269,0.458,0.728
14,2021-06-04,4,4,0,0,0,0,0,0,0,4,0.179,0.233,0.393,0.626
15,2021-06-05,1,1,0,1,0,0,0,0,0,0,0.207,0.258,0.414,0.672
16,2021-06-06,4,4,0,1,0,0,0,0,0,1,0.212,0.257,0.394,0.651
17,2021-06-09,1,1,0,0,0,0,0,0,0,1,0.206,0.25,0.382,0.632
18,2021-06-12,1,1,0,0,0,0,0,0,0,1,0.2,0.243,0.371,0.615
19,2021-06-13,1,1,0,0,0,0,0,0,0,0,0.194,0.237,0.361,0.598
20,2021-06-14,1,1,0,1,0,0,0,1,0,0,0.216,0.256,0.378,0.635
21,2021-06-16,1,1,0,0,0,0,0,0,0,0,0.211,0.25,0.368,0.618
22,2021-06-18,1,1,0,0,0,0,0,0,0,0,0.205,0.244,0.359,0.603
23,2021-06-19,1,1,0,0,0,0,0,0,0,0,0.2,0.238,0.35,0.588
24,2021-06-19,2,2,0,0,0,0,0,0,0,0,0.19,0.227,0.333,0.561
25,2021-06-20,2,2,0,0,0,0,0,0,0,1,0.182,0.217,0.318,0.536
26,2021-06-21,1,1,0,0,0,0,0,0,0,0,0.178,0.213,0.311,0.524
27,June,29,28,0,4,0,0,0,2,1,8,0.143,0.172,0.143,0.315
28,2021-07-24,1,1,1,1,1,0,0,0,0,0,0.196,0.229,0.348,0.577
29,2021-07-26,1,1,0,1,1,0,0,0,0,0,0.213,0.245,0.383,0.628
30,2021-07-27,3,3,2,3,0,0,1,2,0,0,0.26,0.288,0.48,0.768
31,2021-07-28,1,1,1,1,0,0,1,1,0,0,0.275,0.302,0.549,0.851
32,2021-07-29,4,4,0,2,0,0,0,0,0,0,0.291,0.316,0.545,0.861
33,2021-07-30,1,1,0,1,1,0,0,1,0,0,0.304,0.328,0.571,0.899
34,2021-07-31,4,4,1,2,1,0,0,1,0,0,0.317,0.339,0.583,0.922
35,July,15,15,5,11,4,0,2,5,0,0,0.733,0.733,1.4,2.133
36,2021-08-01,3,2,0,0,0,0,0,0,1,1,0.306,0.338,0.565,0.903
37,2021-08-02,4,3,0,1,1,0,0,1,0,1,0.308,0.348,0.569,0.917
38,2021-08-03,1,1,0,0,0,0,0,0,0,0,0.303,0.343,0.561,0.904
39,2021-08-04,1,1,0,0,0,0,0,0,0,0,0.299,0.338,0.552,0.89
40,2021-08-05,1,1,0,1,0,0,0,1,0,0,0.309,0.347,0.559,0.906
41,2021-08-06,1,1,0,0,0,0,0,0,0,1,0.304,0.342,0.551,0.893
42,2021-08-07,1,1,0,0,0,0,0,0,0,0,0.3,0.338,0.543,0.881
43,2021-08-10,1,1,0,1,0,0,0,1,0,0,0.31,0.347,0.549,0.896
44,2021-08-13,2,2,0,0,0,0,0,0,0,1,0.301,0.338,0.534,0.872
45,2021-08-14,1,1,0,0,0,0,0,0,0,1,0.297,0.333,0.527,0.86
46,2021-08-15,1,1,0,0,0,0,0,0,0,0,0.293,0.329,0.52,0.849
47,2021-08-16,1,1,0,1,0,0,0,0,0,0,0.303,0.338,0.526,0.864
48,2021-08-18,1,1,0,0,0,0,0,0,0,1,0.299,0.333,0.519,0.853
49,2021-08-22,2,2,0,0,0,0,0,0,0,1,0.291,0.325,0.506,0.832
50,2021-08-24,1,1,0,0,0,0,0,0,0,0,0.288,0.321,0.5,0.821
51,2021-08-25,1,1,0,0,0,0,0,0,0,0,0.284,0.318,0.494,0.812
52,2021-08-26,1,1,0,0,0,0,0,0,0,1,0.28,0.314,0.488,0.802
53,2021-08-27,1,1,0,0,0,0,0,0,0,0,0.277,0.31,0.482,0.792
54,2021-08-29,1,1,0,0,0,0,0,0,0,0,0.274,0.307,0.476,0.783
55,August,26,24,0,4,1,0,0,3,1,8,0.167,0.231,0.208,0.439
0,2021-04-11,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
1,April,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2,2021-05-21,4,4,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
3,2021-05-23,3,3,0,1,0,0,0,0,0,0,0.125,0.125,0.125,0.25
4,2021-05-24,1,1,1,1,0,0,1,1,0,0,0.222,0.222,0.556,0.778
5,2021-05-25,4,4,0,1,0,0,0,0,0,2,0.231,0.231,0.462,0.692
6,2021-05-27,2,2,0,0,0,0,0,0,0,1,0.2,0.2,0.4,0.6
7,2021-05-27,1,0,0,0,0,0,0,1,1,0,0.2,0.25,0.4,0.65
8,2021-05-29,1,1,1,1,0,0,1,2,0,0,0.25,0.294,0.625,0.919
9,2021-05-31,1,1,0,0,0,0,0,0,0,0,0.235,0.278,0.588,0.866
10,May,17,16,2,4,0,0,2,4,1,5,0.25,0.294,0.625,0.919
11,2021-06-01,1,1,0,0,0,0,0,0,0,0,0.222,0.263,0.556,0.819
12,2021-06-02,3,3,0,1,0,0,0,1,0,0,0.238,0.273,0.524,0.796
13,2021-06-03,4,3,0,0,0,0,0,0,1,0,0.208,0.269,0.458,0.728
14,2021-06-04,4,4,0,0,0,0,0,0,0,4,0.179,0.233,0.393,0.626
15,2021-06-05,1,1,0,1,0,0,0,0,0,0,0.207,0.258,0.414,0.672
16,2021-06-06,4,4,0,1,0,0,0,0,0,1,0.212,0.257,0.394,0.651
17,2021-06-09,1,1,0,0,0,0,0,0,0,1,0.206,0.25,0.382,0.632
18,2021-06-12,1,1,0,0,0,0,0,0,0,1,0.2,0.243,0.371,0.615
19,2021-06-13,1,1,0,0,0,0,0,0,0,0,0.194,0.237,0.361,0.598
20,2021-06-14,1,1,0,1,0,0,0,1,0,0,0.216,0.256,0.378,0.635
21,2021-06-16,1,1,0,0,0,0,0,0,0,0,0.211,0.25,0.368,0.618
22,2021-06-18,1,1,0,0,0,0,0,0,0,0,0.205,0.244,0.359,0.603
23,2021-06-19,1,1,0,0,0,0,0,0,0,0,0.2,0.238,0.35,0.588
24,2021-06-19,2,2,0,0,0,0,0,0,0,0,0.19,0.227,0.333,0.561
25,2021-06-20,2,2,0,0,0,0,0,0,0,1,0.182,0.217,0.318,0.536
26,2021-06-21,1,1,0,0,0,0,0,0,0,0,0.178,0.213,0.311,0.524
27,June,29,28,0,4,0,0,0,2,1,8,0.143,0.172,0.143,0.315
28,2021-07-24,1,1,1,1,1,0,0,0,0,0,0.196,0.229,0.348,0.577
29,2021-07-26,1,1,0,1,1,0,0,0,0,0,0.213,0.245,0.383,0.628
30,2021-07-27,3,3,2,3,0,0,1,2,0,0,0.26,0.288,0.48,0.768
31,2021-07-28,1,1,1,1,0,0,1,1,0,0,0.275,0.302,0.549,0.851
32,2021-07-29,4,4,0,2,0,0,0,0,0,0,0.291,0.316,0.545,0.861
33,2021-07-30,1,1,0,1,1,0,0,1,0,0,0.304,0.328,0.571,0.899
34,2021-07-31,4,4,1,2,1,0,0,1,0,0,0.317,0.339,0.583,0.922
35,July,15,15,5,11,4,0,2,5,0,0,0.733,0.733,1.4,2.133
36,2021-08-01,3,2,0,0,0,0,0,0,1,1,0.306,0.338,0.565,0.903
37,2021-08-02,4,3,0,1,1,0,0,1,0,1,0.308,0.348,0.569,0.917
38,2021-08-03,1,1,0,0,0,0,0,0,0,0,0.303,0.343,0.561,0.904
39,2021-08-04,1,1,0,0,0,0,0,0,0,0,0.299,0.338,0.552,0.89
40,2021-08-05,1,1,0,1,0,0,0,1,0,0,0.309,0.347,0.559,0.906
41,2021-08-06,1,1,0,0,0,0,0,0,0,1,0.304,0.342,0.551,0.893
42,2021-08-07,1,1,0,0,0,0,0,0,0,0,0.3,0.338,0.543,0.881
43,2021-08-10,1,1,0,1,0,0,0,1,0,0,0.31,0.347,0.549,0.896
44,2021-08-13,2,2,0,0,0,0,0,0,0,1,0.301,0.338,0.534,0.872
45,2021-08-14,1,1,0,0,0,0,0,0,0,1,0.297,0.333,0.527,0.86
46,2021-08-15,1,1,0,0,0,0,0,0,0,0,0.293,0.329,0.52,0.849
47,2021-08-16,1,1,0,1,0,0,0,0,0,0,0.303,0.338,0.526,0.864
48,2021-08-18,1,1,0,0,0,0,0,0,0,1,0.299,0.333,0.519,0.853
49,2021-08-22,2,2,0,0,0,0,0,0,0,1,0.291,0.325,0.506,0.832
50,2021-08-24,1,1,0,0,0,0,0,0,0,0,0.288,0.321,0.5,0.821
51,2021-08-25,1,1,0,0,0,0,0,0,0,0,0.284,0.318,0.494,0.812
52,2021-08-26,1,1,0,0,0,0,0,0,0,1,0.28,0.314,0.488,0.802
53,2021-08-27,1,1,0,0,0,0,0,0,0,0,0.277,0.31,0.482,0.792
54,2021-08-29,1,1,0,0,0,0,0,0,0,0,0.274,0.307,0.476,0.783
55,August,26,24,0,4,1,0,0,3,1,8,0.167,0.231,0.208,0.439
0,2021-04-11,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
1,April,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2,2021-05-21,4,4,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
3,2021-05-23,3,3,0,1,0,0,0,0,0,0,0.125,0.125,0.125,0.25
4,2021-05-24,1,1,1,1,0,0,1,1,0,0,0.222,0.222,0.556,0.778
5,2021-05-25,4,4,0,1,0,0,0,0,0,2,0.231,0.231,0.462,0.692
6,2021-05-27,2,2,0,0,0,0,0,0,0,1,0.2,0.2,0.4,0.6
7,2021-05-27,1,0,0,0,0,0,0,1,1,0,0.2,0.25,0.4,0.65
8,2021-05-29,1,1,1,1,0,0,1,2,0,0,0.25,0.294,0.625,0.919
9,2021-05-31,1,1,0,0,0,0,0,0,0,0,0.235,0.278,0.588,0.866
10,May,17,16,2,4,0,0,2,4,1,5,0.25,0.294,0.625,0.919
11,2021-06-01,1,1,0,0,0,0,0,0,0,0,0.222,0.263,0.556,0.819
12,2021-06-02,3,3,0,1,0,0,0,1,0,0,0.238,0.273,0.524,0.796
13,2021-06-03,4,3,0,0,0,0,0,0,1,0,0.208,0.269,0.458,0.728
14,2021-06-04,4,4,0,0,0,0,0,0,0,4,0.179,0.233,0.393,0.626
15,2021-06-05,1,1,0,1,0,0,0,0,0,0,0.207,0.258,0.414,0.672
16,2021-06-06,4,4,0,1,0,0,0,0,0,1,0.212,0.257,0.394,0.651
17,2021-06-09,1,1,0,0,0,0,0,0,0,1,0.206,0.25,0.382,0.632
