Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-04,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2021-04-05,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2,2021-04-06,2,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
3,2021-04-07,4,4,1,3,2,0,0,0,0,1,0.375,0.375,0.625,1.0
4,2021-04-08,1,1,0,0,0,0,0,0,0,1,0.333,0.333,0.556,0.889
5,2021-04-10,1,1,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8
6,2021-04-11,1,1,1,1,0,0,1,2,0,0,0.364,0.364,0.818,1.182
7,2021-04-12,1,1,1,1,0,1,0,0,0,0,0.417,0.417,1.0,1.417
8,2021-04-13,5,5,0,0,0,0,0,0,0,4,0.294,0.294,0.706,1.0
9,2021-04-14,1,1,0,0,0,0,0,0,0,0,0.278,0.278,0.667,0.944
10,2021-04-15,1,1,0,1,0,0,0,0,0,0,0.316,0.316,0.684,1.0
11,2021-04-16,1,1,0,0,0,0,0,0,0,1,0.3,0.3,0.65,0.95
12,2021-04-17,2,2,0,0,0,0,0,0,0,1,0.273,0.273,0.591,0.864
13,2021-04-18,1,1,0,0,0,0,0,0,0,1,0.261,0.261,0.565,0.826
14,2021-04-23,3,2,0,0,0,0,0,0,1,0,0.24,0.269,0.52,0.789
15,2021-04-27,1,1,0,1,0,0,0,1,0,0,0.269,0.296,0.538,0.835
16,2021-04-28,4,3,0,0,0,0,0,0,1,1,0.241,0.29,0.483,0.773
17,2021-04-30,1,1,0,1,0,0,0,0,0,0,0.267,0.313,0.5,0.812
18,April,32,30,3,8,2,1,1,3,2,12,0.267,0.313,0.5,0.812
19,2021-05-01,1,1,0,0,0,0,0,0,0,0,0.258,0.303,0.484,0.787
20,2021-05-02,1,1,0,0,0,0,0,0,0,0,0.25,0.294,0.469,0.763
21,2021-05-04,1,1,0,0,0,0,0,0,0,1,0.242,0.286,0.455,0.74
22,2021-05-07,1,1,0,1,0,0,0,0,0,0,0.265,0.306,0.471,0.776
23,2021-05-08,5,5,0,0,0,0,0,0,0,1,0.231,0.268,0.41,0.678
24,2021-05-09,5,5,2,3,0,1,0,3,0,2,0.273,0.304,0.477,0.782
25,2021-05-10,4,4,0,0,0,0,0,0,0,0,0.25,0.28,0.438,0.718
26,2021-05-12,4,4,0,1,0,0,0,0,0,1,0.25,0.278,0.423,0.701
27,2021-05-13,1,1,0,1,0,0,0,0,0,0,0.264,0.291,0.434,0.725
28,2021-05-14,4,4,0,0,0,0,0,0,0,2,0.246,0.271,0.404,0.675
29,2021-05-15,1,1,0,0,0,0,0,0,0,0,0.241,0.267,0.397,0.663
30,2021-05-16,1,1,0,0,0,0,0,0,0,0,0.237,0.262,0.39,0.652
31,2021-05-18,1,1,0,0,0,0,0,0,0,0,0.233,0.258,0.383,0.641
32,2021-05-19,4,4,0,1,0,0,0,0,0,2,0.234,0.258,0.375,0.633
33,2021-05-20,1,1,0,0,0,0,0,0,0,0,0.231,0.254,0.369,0.623
34,2021-05-21,0,0,0,0,0,0,0,0,0,0,0.231,0.254,0.369,0.623
35,2021-05-22,4,4,0,2,0,0,0,0,0,0,0.246,0.268,0.377,0.644
36,2021-05-23,1,1,0,0,0,0,0,0,0,0,0.243,0.264,0.371,0.635
37,2021-05-25,1,1,0,1,1,0,0,0,0,0,0.254,0.274,0.394,0.668
38,2021-05-26,2,2,0,0,0,0,0,0,0,0,0.247,0.267,0.384,0.65
39,2021-05-27,2,1,0,0,0,0,0,0,1,0,0.243,0.273,0.378,0.651
40,2021-05-29,3,1,1,0,0,0,0,0,2,1,0.24,0.288,0.373,0.661
41,2021-05-30,1,1,0,0,0,0,0,0,0,1,0.237,0.284,0.368,0.652
42,May,49,46,3,10,1,1,0,3,3,11,0.217,0.265,0.283,0.548
43,2021-06-01,4,4,1,2,0,0,0,0,0,1,0.25,0.294,0.375,0.669
44,2021-06-05,1,1,0,0,0,0,0,0,0,0,0.247,0.291,0.37,0.661
45,2021-06-06,1,1,0,0,0,0,0,0,0,1,0.244,0.287,0.366,0.653
46,June,6,6,1,2,0,0,0,0,0,2,0.333,0.333,0.333,0.667
47,2021-07-02,1,1,0,0,0,0,0,0,0,0,0.241,0.284,0.361,0.646
48,2021-07-03,1,0,0,0,0,0,0,0,1,0,0.241,0.292,0.361,0.654
