PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2020-08-31,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2020-09-26,4,4,2,1,0,0,0,1,0,1,0.25,0.25,0.25,0.5
2020-09-27,3,3,0,2,0,0,0,0,0,1,0.429,0.429,0.429,0.857
2021-08-24,5,4,0,0,0,0,0,0,0,3,0.0,0.2,0.0,0.2
2021-08-25,4,4,1,1,0,0,0,0,0,2,0.125,0.222,0.125,0.347
2021-08-26,5,5,1,1,1,0,0,0,0,1,0.154,0.214,0.231,0.445
2021-08-27,4,4,0,0,0,0,0,0,0,1,0.118,0.167,0.176,0.343
2021-08-29,3,3,0,0,0,0,0,0,0,1,0.1,0.143,0.15,0.293
2021-08-31,3,3,0,1,0,0,0,1,0,0,0.13,0.167,0.174,0.341
2021-09-01,4,3,0,0,0,0,0,0,1,1,0.115,0.179,0.154,0.332
2021-09-03,2,2,0,0,0,0,0,0,0,2,0.107,0.167,0.143,0.31
2021-09-04,4,4,1,2,1,0,0,0,0,1,0.156,0.206,0.219,0.425
2021-09-05,2,2,1,1,1,0,0,2,0,1,0.176,0.222,0.265,0.487
2021-09-06,4,4,0,0,0,0,0,0,0,1,0.158,0.2,0.237,0.437
2021-09-07,3,3,0,1,0,0,0,0,0,0,0.171,0.209,0.244,0.453
2021-09-08,4,4,0,0,0,0,0,0,0,2,0.156,0.191,0.222,0.414
2021-09-09,3,3,0,1,0,0,0,0,0,1,0.167,0.2,0.229,0.429
2021-09-10,4,3,0,1,0,0,0,0,1,1,0.176,0.222,0.235,0.458
2021-09-11,2,2,0,0,0,0,0,0,0,1,0.17,0.214,0.226,0.441
2021-09-12,2,2,0,0,0,0,0,0,0,1,0.164,0.207,0.218,0.425
2021-09-16,0,0,1,0,0,0,0,0,0,0,0.164,0.207,0.218,0.425
2021-09-22,1,0,0,0,0,0,0,0,1,0,0.164,0.22,0.218,0.438
2021-09-23,3,3,0,1,0,0,0,0,0,2,0.172,0.226,0.224,0.45
2021-09-25,2,2,0,0,0,0,0,0,0,0,0.167,0.219,0.217,0.435
2021-09-26,1,0,0,0,0,0,0,0,1,0,0.167,0.231,0.217,0.447
2021-09-28,3,3,0,0,0,0,0,0,0,2,0.159,0.221,0.206,0.427
2021-09-30,3,3,0,0,0,0,0,0,0,2,0.152,0.211,0.197,0.408
2021-10-01,0,0,0,0,0,0,0,0,0,0,0.152,0.211,0.197,0.408
2021-10-02,1,1,0,0,0,0,0,0,0,0,0.149,0.208,0.194,0.402
