Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-05-02,4,3,0,1,0,0,0,1,1,0,0.333,0.5,0.333,0.833
1,2021-05-04,4,3,1,1,0,0,0,1,1,0,0.333,0.5,0.333,0.833
2,2021-05-05,4,4,2,2,0,0,1,1,0,1,0.4,0.5,0.7,1.2
3,2021-05-07,3,3,0,0,0,0,0,0,0,2,0.308,0.4,0.538,0.938
4,2021-05-08,6,6,1,1,1,0,0,3,0,2,0.263,0.333,0.474,0.807
5,2021-05-09,3,3,0,0,0,0,0,0,0,2,0.227,0.292,0.409,0.701
6,2021-05-11,3,3,0,0,0,0,0,0,0,2,0.2,0.259,0.36,0.619
7,2021-05-12,4,4,1,1,0,0,1,1,0,1,0.207,0.258,0.448,0.706
8,2021-05-14,4,2,1,1,0,1,0,0,1,0,0.226,0.314,0.516,0.83
9,2021-05-15,4,3,1,2,0,0,1,1,1,0,0.265,0.359,0.618,0.977
10,2021-05-16,5,4,1,1,0,0,0,1,1,2,0.263,0.364,0.579,0.943
11,2021-05-17,0,0,0,0,0,0,0,0,0,0,0.263,0.364,0.579,0.943
12,2021-05-18,3,2,0,0,0,0,0,0,1,2,0.25,0.362,0.55,0.912
13,2021-05-19,4,3,1,1,0,0,0,1,0,1,0.256,0.373,0.535,0.907
14,2021-05-20,4,4,1,1,0,0,1,3,0,1,0.255,0.364,0.574,0.938
15,2021-05-22,4,4,0,0,0,0,0,0,0,1,0.235,0.339,0.529,0.868
16,2021-05-23,3,3,0,0,0,0,0,0,0,2,0.222,0.323,0.5,0.823
17,2021-05-25,4,2,1,0,0,0,0,0,2,2,0.214,0.333,0.482,0.816
18,2021-05-26,4,3,1,2,0,0,1,2,0,1,0.237,0.343,0.542,0.885
19,2021-05-29,4,4,0,0,0,0,0,0,0,2,0.222,0.324,0.508,0.832
20,2021-05-31,4,4,0,2,0,0,0,2,0,1,0.239,0.333,0.507,0.841
21,May,78,67,12,16,1,1,5,17,8,25,0.239,0.333,0.507,0.841
22,2021-06-01,4,4,0,0,0,0,0,0,0,2,0.225,0.317,0.479,0.796
23,2021-06-02,1,1,0,0,0,0,0,0,0,0,0.222,0.313,0.472,0.786
