PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,5,2,1,0,0,0,0,0,3,1,0.0,0.6,0.0,0.6
2018-03-30,4,2,1,0,0,0,0,0,1,2,0.0,0.556,0.0,0.556
2018-03-31,4,4,0,0,0,0,0,0,0,2,0.0,0.385,0.0,0.385
2018-04-02,7,4,2,1,1,0,0,0,3,1,0.083,0.45,0.167,0.617
2018-04-03,4,2,0,0,0,0,0,1,2,0,0.071,0.458,0.143,0.601
2018-04-04,3,3,0,0,0,0,0,1,0,0,0.059,0.407,0.118,0.525
2018-04-05,5,5,0,1,0,0,0,0,0,1,0.091,0.375,0.136,0.511
2018-04-07,5,4,1,1,0,0,0,0,1,2,0.115,0.378,0.154,0.532
2018-04-08,4,4,0,0,0,0,0,0,0,2,0.1,0.341,0.133,0.475
2018-04-09,4,4,1,1,0,1,0,1,0,2,0.118,0.333,0.206,0.539
2018-04-10,5,4,2,2,0,0,1,1,1,0,0.158,0.36,0.316,0.676
2018-04-11,4,4,1,2,1,0,1,3,0,1,0.19,0.37,0.429,0.799
2018-04-13,5,5,1,1,0,0,0,0,0,2,0.191,0.356,0.404,0.76
2018-04-14,4,4,2,3,0,0,1,2,0,0,0.235,0.381,0.49,0.871
2018-04-15,4,3,1,1,0,0,1,1,1,1,0.241,0.388,0.537,0.925
2018-04-17,3,2,0,0,0,0,0,0,0,1,0.232,0.386,0.518,0.904
2018-04-18,5,4,1,2,2,0,0,0,1,2,0.25,0.4,0.55,0.95
2018-04-19,4,3,0,1,0,0,0,0,1,0,0.254,0.405,0.54,0.945
2018-04-20,4,3,0,0,0,0,0,0,1,3,0.242,0.398,0.515,0.913
2018-04-21,4,4,1,2,1,1,0,1,0,2,0.257,0.402,0.557,0.959
2018-04-22,4,2,1,2,0,0,0,0,2,0,0.278,0.429,0.569,0.998
2018-04-24,5,5,1,1,0,0,0,0,0,2,0.273,0.417,0.545,0.962
2018-04-25,4,4,2,0,0,0,0,0,0,1,0.259,0.4,0.519,0.918
2018-04-26,5,5,1,3,2,0,0,0,0,1,0.279,0.41,0.547,0.956
2018-04-27,4,4,1,1,0,0,0,0,0,2,0.278,0.404,0.533,0.937
2018-04-28,1,1,0,0,0,0,0,0,0,1,0.275,0.4,0.527,0.928
2018-04-29,4,4,0,1,0,0,0,0,0,2,0.274,0.395,0.516,0.91
2018-04-30,5,4,0,1,0,0,0,0,1,2,0.273,0.395,0.505,0.9
2018-05-01,4,4,0,0,0,0,0,0,0,2,0.262,0.382,0.485,0.868
2018-05-02,4,3,0,0,0,0,0,0,1,2,0.255,0.378,0.472,0.85
2018-05-03,4,4,1,0,0,0,0,0,0,2,0.245,0.366,0.455,0.821
2018-05-04,3,3,0,0,0,0,0,0,0,2,0.239,0.358,0.442,0.801
2018-05-05,5,3,0,0,0,0,0,0,2,1,0.233,0.36,0.431,0.791
2018-05-06,4,4,0,0,0,0,0,0,0,0,0.225,0.35,0.417,0.766
2018-05-08,6,4,2,1,1,0,0,0,2,1,0.226,0.356,0.419,0.775
2018-05-09,5,4,0,1,0,0,0,1,1,0,0.227,0.357,0.414,0.771
2018-05-10,5,5,0,0,0,0,0,0,0,2,0.218,0.346,0.398,0.744
2018-05-11,4,4,0,1,0,0,0,0,0,2,0.219,0.344,0.394,0.738
2018-05-12,4,2,1,0,0,0,0,0,2,1,0.216,0.347,0.388,0.736
2018-05-13,4,4,0,0,0,0,0,0,0,2,0.21,0.339,0.378,0.717
2018-05-14,4,4,1,1,0,0,0,0,0,0,0.211,0.337,0.374,0.711
2018-05-15,4,3,0,1,0,0,0,0,1,1,0.213,0.341,0.373,0.714
2018-05-16,4,4,0,0,0,0,0,0,0,1,0.208,0.333,0.364,0.697
2018-05-18,4,4,0,0,0,0,0,0,0,4,0.203,0.326,0.354,0.681
2018-05-19,4,4,1,1,0,0,1,1,0,1,0.204,0.325,0.37,0.695
2018-05-20,4,4,0,1,0,0,0,0,0,1,0.205,0.323,0.367,0.69
2018-05-21,4,3,0,0,0,0,0,0,0,0,0.201,0.322,0.361,0.683
2018-05-22,4,3,0,0,0,0,0,0,1,3,0.198,0.32,0.355,0.675
2018-05-23,4,3,1,1,0,0,1,1,1,1,0.2,0.324,0.371,0.695
2018-05-25,5,5,1,2,1,1,0,2,0,0,0.206,0.325,0.389,0.714
2018-05-26,4,4,0,0,0,0,0,0,0,3,0.201,0.319,0.38,0.7
2018-05-27,4,3,0,1,0,0,0,0,1,1,0.203,0.323,0.38,0.702
2018-05-28,5,5,1,2,0,0,0,1,0,1,0.208,0.324,0.38,0.705
2018-05-30,5,4,1,1,0,0,1,2,1,1,0.209,0.326,0.393,0.719
2018-06-01,4,4,0,1,0,0,0,0,0,1,0.21,0.325,0.39,0.715
2018-06-02,4,3,2,1,0,0,1,1,0,0,0.212,0.328,0.404,0.732
2018-06-03,5,4,0,0,0,0,0,0,1,0,0.208,0.325,0.396,0.721
2018-06-04,4,3,1,1,0,0,0,0,1,2,0.21,0.328,0.395,0.723
2018-06-05,4,4,0,3,1,0,0,0,0,1,0.22,0.335,0.407,0.741
2018-06-06,5,5,1,4,3,0,0,2,0,0,0.233,0.344,0.429,0.773
2018-06-08,5,5,3,3,1,0,2,3,0,0,0.241,0.349,0.464,0.813
2018-06-09,6,4,3,3,0,0,2,4,1,1,0.25,0.36,0.496,0.855
2018-06-10,5,4,2,2,1,1,0,2,1,0,0.254,0.364,0.509,0.873
2018-06-11,5,5,0,1,0,0,0,0,0,3,0.253,0.361,0.502,0.863
2018-06-12,5,3,2,2,0,0,0,0,2,1,0.258,0.369,0.504,0.873
2018-06-13,5,4,0,1,0,0,0,0,1,1,0.258,0.369,0.5,0.869
2018-06-14,4,4,1,1,0,0,1,1,0,3,0.258,0.368,0.508,0.876
2018-06-15,5,5,2,3,0,0,1,2,0,0,0.265,0.372,0.522,0.893
2018-06-16,4,4,0,0,0,0,0,1,0,2,0.261,0.367,0.514,0.88
2018-06-17,4,3,1,2,0,0,0,0,1,0,0.265,0.372,0.515,0.887
2018-06-18,5,4,1,1,0,0,1,2,1,3,0.265,0.372,0.523,0.895
2018-06-19,5,3,1,1,0,0,1,2,2,1,0.266,0.376,0.532,0.908
2018-06-21,5,4,0,1,0,0,0,1,1,0,0.266,0.376,0.528,0.904
2018-06-22,6,6,0,1,0,0,0,0,0,1,0.264,0.372,0.52,0.892
2018-06-23,5,3,3,1,0,0,1,1,2,1,0.264,0.376,0.529,0.904
2018-06-25,4,4,0,1,0,0,0,0,0,1,0.264,0.374,0.525,0.899
2018-06-26,5,4,1,1,1,0,0,0,1,0,0.264,0.375,0.524,0.899
2018-06-27,4,3,0,0,0,0,0,0,1,1,0.261,0.373,0.519,0.892
2018-06-28,5,5,1,3,1,0,0,1,0,1,0.267,0.376,0.524,0.9
2018-06-29,4,3,0,1,0,0,0,0,1,0,0.268,0.378,0.522,0.9
2018-06-30,4,4,0,0,0,0,0,0,0,1,0.264,0.374,0.515,0.888
2018-07-01,5,3,1,1,0,0,1,2,2,0,0.265,0.377,0.523,0.9
2018-07-02,4,4,0,4,0,0,0,1,0,0,0.274,0.384,0.529,0.913
2018-07-03,4,4,1,2,0,0,1,3,0,2,0.277,0.385,0.538,0.923
2018-07-04,5,3,0,0,0,0,0,0,2,2,0.274,0.385,0.533,0.918
2018-07-05,5,5,0,0,0,0,0,0,0,3,0.27,0.38,0.525,0.905
2018-07-06,4,4,0,2,1,0,0,0,0,1,0.273,0.381,0.528,0.909
