Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-08,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2021-04-14,4,3,0,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0
2,2021-04-17,3,3,0,1,1,0,0,0,0,0,0.143,0.125,0.286,0.411
3,2021-04-20,1,1,0,0,0,0,0,0,0,1,0.125,0.111,0.25,0.361
4,2021-04-24,3,3,0,0,0,0,0,0,0,0,0.091,0.083,0.182,0.265
5,2021-04-26,1,1,0,0,0,0,0,0,0,0,0.083,0.077,0.167,0.244
6,2021-04-30,1,1,0,0,0,0,0,0,0,0,0.077,0.071,0.154,0.225
7,April,14,13,0,1,1,0,0,1,0,3,0.077,0.071,0.154,0.225
8,2021-05-01,2,2,0,1,0,0,0,0,0,0,0.133,0.125,0.2,0.325
9,2021-05-02,3,3,0,0,0,0,0,0,0,1,0.111,0.105,0.167,0.272
10,2021-05-14,3,3,0,1,1,0,0,0,0,1,0.143,0.136,0.238,0.374
11,2021-05-15,1,1,0,0,0,0,0,0,0,0,0.136,0.13,0.227,0.358
12,2021-05-16,4,3,1,1,0,0,0,0,1,1,0.16,0.185,0.24,0.425
13,2021-05-18,3,2,0,0,0,0,0,0,1,0,0.148,0.2,0.222,0.422
14,2021-05-19,4,2,0,0,0,0,0,0,0,2,0.138,0.188,0.207,0.394
15,2021-05-25,3,3,1,1,0,0,0,0,0,1,0.156,0.2,0.219,0.419
16,2021-05-27,3,3,0,1,0,0,0,0,0,0,0.171,0.211,0.229,0.439
17,2021-05-29,3,2,0,1,0,0,0,0,1,0,0.189,0.244,0.243,0.487
18,May,29,24,2,6,1,0,0,0,3,6,0.25,0.333,0.292,0.625
19,2021-06-03,4,4,1,2,0,0,0,0,0,1,0.22,0.267,0.268,0.535
20,2021-06-04,1,1,0,0,0,0,0,0,0,0,0.214,0.261,0.262,0.523
21,2021-06-06,2,2,0,1,0,0,0,0,0,1,0.227,0.271,0.273,0.544
22,2021-06-12,4,4,0,0,0,0,0,0,0,0,0.208,0.25,0.25,0.5
23,2021-06-16,3,3,0,0,0,0,0,0,0,0,0.196,0.236,0.235,0.472
