Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-17,4,4,0,2,0,0,0,0,0,0,0.5,0.5,0.5,1.0
1,2021-04-18,2,1,0,1,0,0,0,0,1,0,0.6,0.667,0.6,1.267
2,2021-04-19,4,4,1,1,0,0,0,1,0,2,0.444,0.5,0.444,0.944
3,2021-04-20,4,4,0,0,0,0,0,0,0,1,0.308,0.357,0.308,0.665
4,2021-04-23,5,4,1,1,0,0,0,0,1,2,0.294,0.368,0.294,0.662
5,2021-04-24,4,4,1,2,0,0,1,1,0,0,0.333,0.391,0.476,0.868
6,2021-04-25,5,3,1,1,0,0,0,0,1,1,0.333,0.429,0.458,0.887
7,2021-04-26,4,4,1,1,0,0,0,0,0,0,0.321,0.406,0.429,0.835
8,2021-04-27,4,4,1,1,0,0,0,0,0,1,0.313,0.389,0.406,0.795
9,2021-04-28,4,4,0,1,0,0,0,1,0,0,0.306,0.375,0.389,0.764
10,2021-04-30,5,5,0,1,0,0,0,0,0,0,0.293,0.356,0.366,0.721
11,April,45,41,6,12,0,0,1,3,3,7,0.293,0.356,0.366,0.721
12,2021-05-01,4,4,2,3,1,0,1,2,0,0,0.333,0.388,0.489,0.877
13,2021-05-02,4,4,0,2,0,0,0,0,0,0,0.347,0.396,0.49,0.886
14,2021-05-03,5,4,0,0,0,0,0,0,1,2,0.321,0.379,0.453,0.832
15,2021-05-04,5,4,1,1,0,0,1,1,1,0,0.316,0.381,0.491,0.872
16,2021-05-06,5,4,0,2,0,0,0,1,1,1,0.328,0.397,0.492,0.889
17,2021-05-07,4,4,1,2,0,0,0,1,0,0,0.338,0.403,0.492,0.895
18,2021-05-08,5,4,0,1,0,0,0,1,1,0,0.333,0.403,0.478,0.881
19,2021-05-09,4,4,0,1,1,0,0,0,0,0,0.329,0.395,0.479,0.874
20,2021-05-10,1,1,0,0,0,0,0,0,0,0,0.324,0.39,0.473,0.863
21,2021-05-11,4,4,0,0,0,0,0,0,0,1,0.308,0.372,0.449,0.821
22,2021-05-13,4,3,1,1,0,0,1,1,1,0,0.309,0.378,0.481,0.859
23,2021-05-14,4,4,0,0,0,0,0,0,0,1,0.294,0.362,0.459,0.82
24,2021-05-15,5,5,0,0,0,0,0,0,0,1,0.278,0.343,0.433,0.777
25,2021-05-17,4,4,1,2,1,0,1,1,0,1,0.287,0.35,0.479,0.828
26,2021-05-18,4,4,0,1,1,0,0,0,0,0,0.286,0.346,0.48,0.825
27,2021-05-19,4,4,0,0,0,0,0,0,0,1,0.275,0.333,0.461,0.794
