PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,3,3,0,1,0,0,0,0,0,2,0.333,0.333,0.333,0.667
2018-03-31,4,4,0,0,0,0,0,0,0,2,0.143,0.143,0.143,0.286
2018-04-01,4,4,0,2,0,0,0,1,0,0,0.273,0.273,0.273,0.546
2018-04-02,4,4,0,0,0,0,0,0,0,2,0.2,0.2,0.2,0.4
2018-04-04,4,4,0,1,1,0,0,1,0,2,0.211,0.211,0.263,0.474
2018-04-05,4,4,0,1,0,0,0,0,0,1,0.217,0.217,0.261,0.478
2018-04-07,4,4,0,0,0,0,0,0,0,0,0.185,0.185,0.222,0.407
2018-04-09,4,4,0,0,0,0,0,0,0,0,0.161,0.161,0.194,0.355
2018-04-10,4,4,0,1,0,0,0,0,0,1,0.171,0.171,0.2,0.371
2018-04-11,4,3,1,1,1,0,0,0,1,1,0.184,0.205,0.237,0.442
2018-04-12,4,3,1,1,0,0,0,0,1,0,0.195,0.233,0.244,0.476
2018-05-10,3,2,0,0,0,0,0,0,1,2,0.186,0.239,0.233,0.472
2018-05-11,3,3,0,0,0,0,0,0,0,2,0.174,0.224,0.217,0.442
2018-05-12,5,5,1,1,1,0,0,1,0,1,0.176,0.222,0.235,0.458
2018-05-14,3,3,0,0,0,0,0,0,0,1,0.167,0.211,0.222,0.433
2018-05-15,3,3,1,1,0,0,0,0,0,0,0.175,0.217,0.228,0.445
2018-05-16,3,3,1,0,0,0,0,0,0,1,0.167,0.206,0.217,0.423
2018-05-18,4,4,0,0,0,0,0,0,0,2,0.156,0.194,0.203,0.397
2018-05-19,0,0,0,0,0,0,0,0,0,0,0.156,0.194,0.203,0.397
2018-05-20,3,3,1,1,0,0,0,0,0,1,0.164,0.2,0.209,0.409
2018-05-21,3,3,0,0,0,0,0,0,0,1,0.157,0.192,0.2,0.392
2018-05-22,3,2,2,1,0,0,0,1,0,0,0.167,0.2,0.208,0.408
2018-05-23,3,3,0,1,1,0,0,0,0,2,0.173,0.205,0.227,0.432
2018-05-25,3,3,0,0,0,0,0,0,0,2,0.167,0.198,0.218,0.416
2018-05-26,2,2,0,0,0,0,0,0,0,0,0.163,0.193,0.213,0.405
2018-05-27,3,3,0,0,0,0,0,0,0,0,0.157,0.186,0.205,0.391
2018-05-28,5,5,0,1,0,0,0,0,0,1,0.159,0.187,0.205,0.391
