Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-01,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2021-04-03,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2,2021-04-05,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,2021-04-07,4,3,0,1,0,0,0,0,1,0,0.143,0.25,0.143,0.393
4,2021-04-09,3,3,0,0,0,0,0,0,0,1,0.1,0.182,0.1,0.282
5,2021-04-11,3,3,0,0,0,0,0,1,0,1,0.077,0.143,0.077,0.22
6,2021-04-13,3,3,0,0,0,0,0,0,0,3,0.063,0.118,0.063,0.18
7,2021-04-14,1,1,0,0,0,0,0,0,0,1,0.059,0.111,0.059,0.17
8,2021-04-15,4,4,0,2,1,0,0,0,0,2,0.143,0.182,0.19,0.372
9,2021-04-16,3,2,0,1,0,0,0,0,1,0,0.174,0.24,0.217,0.457
10,2021-04-17,1,1,0,0,0,0,0,0,0,1,0.167,0.231,0.208,0.439
11,2021-04-18,1,1,0,0,0,0,0,0,0,0,0.16,0.222,0.2,0.422
12,2021-04-20,3,2,0,0,0,0,0,0,0,0,0.148,0.207,0.185,0.392
13,2021-04-22,4,4,0,0,0,0,0,0,0,0,0.129,0.182,0.161,0.343
14,2021-04-24,2,2,0,0,0,0,0,0,0,1,0.121,0.171,0.152,0.323
15,2021-04-25,0,0,0,0,0,0,0,0,0,0,0.121,0.171,0.152,0.323
16,2021-04-27,4,3,1,2,1,0,0,1,1,0,0.167,0.231,0.222,0.453
17,2021-04-28,1,1,0,1,0,0,0,0,0,0,0.189,0.25,0.243,0.493
18,2021-04-30,0,0,0,0,0,0,0,0,0,0,0.189,0.25,0.243,0.493
19,April,41,37,1,7,2,0,0,2,3,10,0.189,0.25,0.243,0.493
20,2021-05-01,4,3,0,1,0,0,0,0,1,2,0.2,0.273,0.25,0.523
21,2021-05-02,4,3,0,0,0,0,0,0,1,0,0.186,0.271,0.233,0.503
