Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-01,4,2,3,2,0,1,0,0,2,0,1.0,1.0,2.0,3.0
1,2021-04-02,4,3,0,1,1,0,0,0,1,1,0.6,0.75,1.2,1.95
2,2021-04-03,5,3,0,1,1,0,0,1,1,0,0.5,0.667,1.0,1.667
3,2021-04-04,5,4,0,0,0,0,0,0,0,0,0.333,0.529,0.667,1.196
4,2021-04-05,5,5,0,3,0,0,0,0,0,0,0.412,0.545,0.647,1.193
5,2021-04-06,4,4,1,1,0,0,0,0,0,0,0.381,0.5,0.571,1.071
6,2021-04-07,4,4,0,0,0,0,0,0,0,0,0.32,0.433,0.48,0.913
7,2021-04-09,4,4,0,1,0,0,0,0,0,1,0.31,0.412,0.448,0.86
8,2021-04-10,5,4,1,3,0,0,0,0,1,0,0.364,0.462,0.485,0.946
9,2021-04-11,4,4,0,1,0,0,0,0,0,0,0.351,0.442,0.459,0.901
10,2021-04-12,5,5,1,2,0,0,0,0,0,0,0.357,0.438,0.452,0.89
11,2021-04-13,5,5,1,2,1,0,0,0,0,0,0.362,0.434,0.468,0.902
12,2021-04-14,4,4,0,0,0,0,0,0,0,2,0.333,0.404,0.431,0.835
13,2021-04-15,5,2,2,2,2,0,0,2,2,0,0.358,0.435,0.491,0.926
14,2021-04-16,6,6,0,1,0,0,0,0,0,1,0.339,0.412,0.458,0.869
15,2021-04-17,4,4,0,0,0,0,0,0,0,1,0.317,0.389,0.429,0.818
16,2021-04-18,4,4,1,1,0,0,1,1,0,1,0.313,0.382,0.463,0.844
17,2021-04-19,4,4,0,1,0,0,0,0,0,1,0.31,0.375,0.451,0.826
18,2021-04-20,4,4,0,0,0,0,0,0,0,2,0.293,0.357,0.427,0.784
19,2021-04-21,3,2,0,0,0,0,0,0,1,0,0.286,0.356,0.416,0.772
20,2021-04-22,4,4,0,0,0,0,0,0,0,2,0.272,0.341,0.395,0.736
21,2021-04-23,4,3,1,0,0,0,0,0,1,1,0.262,0.337,0.381,0.718
22,2021-04-24,4,2,1,0,0,0,0,0,1,1,0.256,0.343,0.372,0.716
23,2021-04-25,6,5,1,2,0,0,0,0,1,2,0.264,0.352,0.374,0.726
24,2021-04-27,4,4,0,0,0,0,0,0,0,2,0.253,0.339,0.358,0.697
25,2021-04-28,1,1,1,1,0,0,1,1,0,0,0.26,0.345,0.396,0.741
26,2021-04-30,4,3,1,1,1,0,0,0,1,0,0.263,0.351,0.404,0.755
27,April,115,99,15,26,6,1,2,5,12,18,0.263,0.351,0.404,0.755
28,2021-05-01,4,4,0,1,0,0,0,2,0,0,0.262,0.347,0.398,0.746
29,2021-05-02,4,4,0,1,0,0,0,0,0,1,0.262,0.344,0.393,0.737
30,2021-05-03,3,3,0,0,0,0,0,0,0,0,0.255,0.336,0.382,0.718
31,2021-05-04,4,4,0,1,0,0,0,0,0,0,0.254,0.333,0.377,0.71
32,2021-05-05,5,4,0,2,0,0,0,2,0,0,0.263,0.338,0.381,0.72
33,2021-05-07,4,3,0,1,0,0,0,0,1,0,0.264,0.343,0.38,0.723
34,2021-05-08,4,4,1,2,0,0,0,0,0,2,0.272,0.348,0.384,0.732
35,2021-05-09,5,4,2,2,1,0,1,2,1,0,0.279,0.356,0.419,0.775
36,2021-05-11,5,4,2,2,1,0,0,0,1,0,0.286,0.364,0.429,0.793
37,2021-05-12,4,4,0,0,0,0,0,0,0,1,0.277,0.355,0.416,0.771
38,2021-05-12,4,4,0,1,0,0,0,0,0,0,0.277,0.352,0.411,0.764
39,2021-05-14,5,4,1,1,0,0,0,0,1,0,0.276,0.354,0.407,0.761
40,2021-05-15,5,4,3,3,0,0,0,0,1,0,0.289,0.367,0.416,0.783
41,2021-05-16,4,4,1,1,0,0,0,0,0,1,0.288,0.364,0.412,0.776
42,2021-05-17,4,3,1,2,0,0,0,0,0,1,0.295,0.373,0.417,0.79
43,2021-05-18,4,4,0,3,2,0,0,0,0,0,0.306,0.381,0.438,0.819
44,2021-05-19,4,4,1,1,0,0,1,1,0,0,0.305,0.378,0.451,0.83
45,2021-05-21,5,5,2,3,1,0,1,5,0,0,0.314,0.384,0.479,0.864
46,2021-05-22,5,5,0,0,0,0,0,0,0,3,0.305,0.374,0.466,0.84
47,2021-05-23,4,3,2,1,0,0,0,0,0,0,0.305,0.374,0.463,0.837
48,2021-05-24,4,3,1,2,0,0,0,0,0,0,0.311,0.381,0.467,0.848
49,2021-05-25,4,4,0,0,0,0,0,0,0,2,0.304,0.374,0.457,0.83
50,2021-05-26,4,4,0,0,0,0,0,0,0,1,0.298,0.367,0.447,0.814
