PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-09-15,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2018-09-18,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2018-09-19,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2018-09-21,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2018-09-22,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2018-09-23,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2018-09-26,3,3,0,2,0,0,0,0,0,0,0.5,0.5,0.5,1.0
2018-09-29,5,4,1,1,0,0,1,1,1,0,0.375,0.444,0.75,1.194
2018-09-30,1,1,0,0,0,0,0,0,0,0,0.333,0.4,0.667,1.067
2019-05-31,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019-06-01,4,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019-06-02,5,4,3,3,0,0,0,0,1,0,0.375,0.444,0.375,0.819
2019-06-03,3,3,0,1,0,0,0,0,0,0,0.364,0.417,0.364,0.78
2019-06-04,2,2,2,1,0,0,0,1,0,0,0.385,0.429,0.385,0.813
2019-06-05,3,3,0,0,0,0,0,0,0,1,0.313,0.353,0.313,0.665
2019-06-06,2,2,1,1,0,1,0,0,0,1,0.333,0.368,0.444,0.813
2019-06-07,4,3,0,0,0,0,0,0,1,2,0.286,0.348,0.381,0.729
2019-06-09,3,2,0,0,0,0,0,0,1,1,0.261,0.346,0.348,0.694
2019-06-12,2,1,0,0,0,0,0,0,1,1,0.25,0.357,0.333,0.69
2019-06-14,1,0,1,0,0,0,0,0,1,0,0.25,0.379,0.333,0.713
2019-06-15,4,4,1,2,1,0,0,2,0,0,0.286,0.394,0.393,0.787
2019-06-16,4,4,0,1,0,0,0,0,0,1,0.281,0.378,0.375,0.753
2019-06-17,1,0,0,0,0,0,0,0,1,0,0.281,0.395,0.375,0.77
2019-06-18,1,0,1,0,0,0,0,0,1,0,0.281,0.41,0.375,0.785
2019-06-21,4,3,0,1,1,0,0,0,1,2,0.286,0.419,0.4,0.819
2019-06-22,0,0,0,0,0,0,0,0,0,0,0.286,0.419,0.4,0.819
2019-06-25,0,0,0,0,0,0,0,0,0,0,0.286,0.419,0.4,0.819
2019-06-26,0,0,0,0,0,0,0,0,0,0,0.286,0.419,0.4,0.819
2019-06-27,3,3,0,1,0,0,0,0,0,1,0.289,0.413,0.395,0.808
2019-06-28,1,1,0,1,0,0,0,0,0,0,0.308,0.426,0.41,0.836
2019-06-29,4,4,1,1,0,0,0,0,0,2,0.302,0.412,0.395,0.807
2019-06-30,4,4,0,1,0,0,0,0,0,0,0.298,0.4,0.383,0.783
2019-07-02,4,3,0,1,0,0,0,0,1,1,0.3,0.407,0.38,0.787
2019-07-05,3,2,0,0,0,0,0,0,1,0,0.288,0.403,0.365,0.769
2019-07-11,2,2,0,1,0,0,0,0,0,1,0.296,0.406,0.37,0.777
2019-07-12,4,4,0,0,0,0,0,0,0,1,0.276,0.382,0.345,0.727
2019-07-13,1,1,0,1,0,0,0,1,0,0,0.288,0.391,0.356,0.747
2019-07-14,5,2,2,0,0,0,0,0,3,0,0.279,0.405,0.344,0.75
2019-07-15,3,1,2,0,0,0,0,0,2,0,0.274,0.416,0.339,0.754
2019-07-17,1,1,0,0,0,0,0,0,0,0,0.27,0.41,0.333,0.744
2019-07-19,3,3,0,1,0,0,0,0,0,2,0.273,0.407,0.333,0.741
2019-07-20,4,4,1,2,1,0,0,0,0,0,0.286,0.412,0.357,0.769
2019-07-21,3,3,0,0,0,0,0,0,0,2,0.274,0.398,0.342,0.74
2019-07-22,2,2,0,0,0,0,0,0,0,1,0.267,0.389,0.333,0.722
2019-07-23,1,1,1,0,0,0,0,0,0,0,0.263,0.385,0.329,0.714
2019-07-24,3,2,0,0,0,0,0,0,0,0,0.256,0.376,0.321,0.697
2019-07-26,0,0,1,0,0,0,0,0,0,0,0.256,0.376,0.321,0.697
2019-07-28,1,1,0,0,0,0,0,0,0,1,0.253,0.372,0.316,0.689
2019-08-13,3,3,0,0,0,0,0,0,0,1,0.244,0.361,0.305,0.666
2019-08-21,3,3,0,0,0,0,0,0,0,0,0.235,0.35,0.294,0.644
2019-08-22,1,1,0,0,0,0,0,0,0,0,0.233,0.347,0.291,0.637
2019-08-25,1,0,1,0,0,0,0,0,1,0,0.233,0.353,0.291,0.644
2019-09-05,0,0,1,0,0,0,0,0,0,0,0.233,0.353,0.291,0.644
2019-09-07,0,0,0,0,0,0,0,0,0,0,0.233,0.353,0.291,0.644
2019-09-08,3,3,3,3,0,0,0,1,0,0,0.258,0.371,0.315,0.686
2019-09-09,2,2,0,0,0,0,0,0,0,0,0.253,0.364,0.308,0.672
2019-09-10,2,1,1,1,0,0,0,1,1,0,0.261,0.376,0.315,0.691
2019-09-11,3,3,0,0,0,0,0,0,0,1,0.253,0.366,0.305,0.671
2019-09-12,0,0,0,0,0,0,0,0,0,0,0.253,0.366,0.305,0.671
2019-09-14,0,0,1,0,0,0,0,0,0,0,0.253,0.366,0.305,0.671
2019-09-15,1,1,1,1,0,1,0,1,0,0,0.26,0.372,0.333,0.705
2019-09-21,2,2,0,0,0,0,0,0,0,0,0.255,0.365,0.327,0.692
2019-09-26,7,6,0,3,0,0,0,0,1,0,0.269,0.377,0.337,0.714
2019-09-28,0,0,0,0,0,0,0,0,0,0,0.269,0.377,0.337,0.714
2019-09-29,5,4,1,1,1,0,0,0,1,1,0.269,0.378,0.343,0.72
2020-07-29,5,5,0,1,0,0,0,1,0,1,0.2,0.2,0.2,0.4
2020-07-31,2,2,1,1,0,0,0,0,0,1,0.286,0.286,0.286,0.571
2020-08-01,0,0,1,0,0,0,0,0,0,0,0.286,0.286,0.286,0.571
2020-08-02,1,1,1,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5
2020-08-05,3,3,0,0,0,0,0,0,0,1,0.182,0.182,0.182,0.364
2020-08-06,1,1,0,0,0,0,0,0,0,0,0.167,0.167,0.167,0.333
2020-08-07,5,5,0,1,0,0,0,0,0,0,0.176,0.176,0.176,0.353
2020-08-08,3,3,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.3
2020-08-09,3,3,0,0,0,0,0,0,0,2,0.13,0.13,0.13,0.261
2020-08-10,4,4,0,0,0,0,0,0,0,1,0.111,0.111,0.111,0.222
2020-08-11,4,3,0,1,0,0,0,1,1,0,0.133,0.161,0.133,0.295
2020-08-12,4,3,0,1,0,0,0,0,1,1,0.152,0.2,0.152,0.352
2020-08-14,2,2,0,0,0,0,0,0,0,0,0.143,0.189,0.143,0.332
2020-08-17,3,2,0,0,0,0,0,0,1,1,0.135,0.2,0.135,0.335
2020-08-18,5,5,0,2,0,0,0,1,0,2,0.167,0.222,0.167,0.389
2020-08-19,0,0,0,0,0,0,0,0,0,0,0.167,0.222,0.167,0.389
2020-08-21,4,3,0,2,1,0,0,1,1,0,0.2,0.265,0.222,0.488
2020-08-22,1,1,0,1,1,0,0,0,0,0,0.217,0.28,0.261,0.541
2020-08-24,1,1,1,1,1,0,0,2,0,0,0.234,0.294,0.298,0.592
2020-08-25,4,4,0,0,0,0,0,0,0,3,0.216,0.273,0.275,0.547
2020-08-25,4,4,0,1,0,0,0,1,0,1,0.218,0.271,0.273,0.544
2020-09-01,0,0,0,0,0,0,0,0,0,0,0.218,0.271,0.273,0.544
2020-09-04,1,1,1,0,0,0,0,0,0,0,0.214,0.267,0.268,0.534
2020-09-05,4,4,2,2,1,0,0,1,0,2,0.233,0.281,0.3,0.581
2020-09-06,1,1,0,0,0,0,0,0,0,1,0.23,0.277,0.295,0.572
2020-09-08,4,4,1,2,0,0,0,0,0,0,0.246,0.29,0.308,0.598
2020-09-13,3,3,0,0,0,0,0,0,0,0,0.235,0.278,0.294,0.572
2020-09-20,4,4,0,0,0,0,0,0,0,2,0.222,0.263,0.278,0.541
2020-09-21,4,4,0,0,0,0,0,0,0,1,0.211,0.25,0.263,0.513
2020-09-23,0,0,0,0,0,0,0,0,0,0,0.211,0.25,0.263,0.513
