PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-31,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2018-04-01,4,3,0,0,0,0,0,0,0,0,0.0,0.143,0.0,0.143
2018-04-02,1,1,0,0,0,0,0,0,0,0,0.0,0.125,0.0,0.125
2018-04-04,2,2,0,0,0,0,0,0,0,1,0.0,0.1,0.0,0.1
2018-04-07,1,1,0,1,0,0,0,0,0,0,0.1,0.182,0.1,0.282
2018-04-08,1,1,0,1,1,0,0,1,0,0,0.182,0.25,0.273,0.523
2018-04-11,1,1,0,1,0,0,0,0,0,0,0.25,0.308,0.333,0.641
2018-04-13,1,1,0,1,0,0,0,0,0,0,0.308,0.357,0.385,0.742
2018-04-14,1,1,0,0,0,0,0,0,0,0,0.286,0.333,0.357,0.69
2018-04-16,4,3,0,1,0,0,0,0,1,1,0.294,0.368,0.353,0.721
2018-04-17,6,5,0,1,1,0,0,2,1,1,0.273,0.36,0.364,0.724
2018-04-23,3,3,0,0,0,0,0,0,0,2,0.24,0.321,0.32,0.641
2018-04-24,2,2,0,0,0,0,0,0,0,1,0.222,0.3,0.296,0.596
2018-04-25,1,1,0,0,0,0,0,1,0,0,0.214,0.29,0.286,0.576
2018-04-27,4,4,0,3,0,0,0,0,0,1,0.281,0.343,0.344,0.687
2018-04-28,4,3,1,1,1,0,0,0,0,0,0.286,0.359,0.371,0.73
2018-04-28,4,2,0,0,0,0,0,0,2,1,0.27,0.372,0.351,0.723
2018-04-29,2,2,0,0,0,0,0,0,0,0,0.256,0.356,0.333,0.689
2018-04-30,1,1,0,0,0,0,0,0,0,0,0.25,0.348,0.325,0.673
2018-05-02,1,1,0,0,0,0,0,0,0,0,0.244,0.34,0.317,0.658
2018-05-03,4,4,0,1,0,0,0,1,0,0,0.244,0.333,0.311,0.644
2018-05-04,4,3,0,0,0,0,0,0,1,1,0.229,0.327,0.292,0.619
2018-05-05,1,1,0,0,0,0,0,0,0,0,0.224,0.321,0.286,0.607
2018-05-06,3,3,0,1,0,0,0,0,0,1,0.231,0.322,0.288,0.61
2018-05-08,2,2,0,0,0,0,0,0,0,1,0.222,0.311,0.278,0.589
2018-05-09,4,3,0,1,0,0,0,1,0,1,0.228,0.308,0.281,0.588
2018-05-10,1,1,0,0,0,0,0,0,0,0,0.224,0.303,0.276,0.579
2018-05-11,1,1,0,0,0,0,0,0,0,0,0.22,0.299,0.271,0.57
2018-05-12,1,1,0,1,0,0,0,0,0,0,0.233,0.309,0.283,0.592
2018-05-13,1,1,0,0,0,0,0,0,0,1,0.23,0.304,0.279,0.583
2018-06-16,1,1,0,0,0,0,0,0,0,0,0.226,0.3,0.274,0.574
2018-06-19,1,1,0,1,1,0,0,2,0,0,0.238,0.31,0.302,0.611
2018-09-04,1,1,0,0,0,0,0,0,0,1,0.234,0.306,0.297,0.602
2018-09-09,1,1,0,1,0,1,0,0,0,0,0.246,0.315,0.338,0.654
2018-09-15,0,0,0,0,0,0,0,0,0,0,0.246,0.315,0.338,0.654
2018-09-17,1,0,0,0,0,0,0,0,0,0,0.246,0.324,0.338,0.663
2018-09-23,1,1,0,0,0,0,0,1,0,0,0.242,0.32,0.333,0.653
2018-09-24,1,1,0,0,0,0,0,0,0,0,0.239,0.316,0.328,0.644
2018-09-30,1,1,0,0,0,0,0,0,0,1,0.235,0.312,0.324,0.635
2019-03-31,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2019-04-01,2,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2019-04-02,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019-04-04,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2019-04-06,4,4,1,1,0,0,1,2,0,0,0.111,0.111,0.444,0.556
