PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-04-01,4,4,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
2018-04-05,3,3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2018-04-06,5,5,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2018-04-07,4,3,0,1,0,0,0,1,0,0,0.067,0.063,0.067,0.129
2018-04-08,6,5,1,2,0,0,0,2,1,0,0.15,0.182,0.15,0.332
2018-04-10,4,4,0,0,0,0,0,0,0,2,0.125,0.154,0.125,0.279
2018-04-11,4,4,0,0,0,0,0,0,0,0,0.107,0.133,0.107,0.24
2018-04-13,4,4,2,2,1,1,0,0,0,0,0.156,0.176,0.25,0.426
2018-04-16,5,4,1,2,2,0,0,1,1,0,0.194,0.231,0.333,0.564
2018-04-17,4,4,1,2,1,0,1,1,0,0,0.225,0.256,0.45,0.706
2018-04-20,4,4,1,1,0,0,1,1,0,1,0.227,0.255,0.5,0.755
2018-04-21,4,4,1,2,1,0,0,3,0,1,0.25,0.275,0.521,0.795
2018-04-22,4,4,1,4,2,0,0,1,0,0,0.308,0.327,0.596,0.923
2018-04-23,5,5,1,2,1,0,1,1,0,1,0.316,0.333,0.649,0.982
2018-04-24,4,4,0,0,0,0,0,0,0,2,0.295,0.313,0.607,0.919
2018-04-25,4,4,0,1,1,0,0,0,0,1,0.292,0.309,0.6,0.909
2018-04-26,3,3,0,0,0,0,0,0,0,2,0.279,0.296,0.574,0.869
2018-04-27,4,4,1,2,2,0,0,0,0,1,0.292,0.307,0.597,0.904
2018-04-28,5,5,0,3,1,0,0,1,0,0,0.312,0.325,0.61,0.935
2018-04-29,3,3,0,0,0,0,0,0,0,1,0.3,0.313,0.588,0.901
2018-04-30,3,3,0,0,0,0,0,0,0,1,0.289,0.302,0.566,0.869
2018-05-01,4,4,0,1,0,0,0,0,0,2,0.287,0.3,0.552,0.852
2018-05-02,4,4,0,0,0,0,0,0,0,1,0.275,0.287,0.527,0.815
2018-05-03,4,4,1,2,0,0,0,0,0,1,0.284,0.296,0.526,0.822
2018-05-04,5,5,2,2,0,0,0,1,0,0,0.29,0.301,0.52,0.821
2018-05-05,3,2,1,0,0,0,0,0,1,0,0.284,0.302,0.51,0.812
2018-05-06,4,4,0,0,0,0,0,0,0,1,0.274,0.291,0.491,0.782
2018-05-08,4,4,0,1,0,0,0,0,0,2,0.273,0.289,0.482,0.771
2018-05-09,4,4,0,1,0,0,0,0,0,1,0.272,0.288,0.474,0.762
2018-05-10,4,4,1,1,0,0,0,0,0,2,0.271,0.287,0.466,0.753
2018-05-11,4,4,2,1,0,0,0,0,0,0,0.27,0.286,0.459,0.745
2018-05-12,5,5,0,2,0,0,0,1,0,1,0.276,0.29,0.457,0.747
2018-05-13,4,4,1,2,0,0,0,0,0,0,0.282,0.296,0.458,0.754
2018-05-15,4,4,0,1,1,0,0,0,0,1,0.281,0.295,0.459,0.754
2018-05-18,4,3,0,0,0,0,0,1,0,0,0.275,0.287,0.449,0.736
2018-05-19,5,5,0,1,0,0,0,0,0,0,0.273,0.284,0.441,0.724
2018-05-20,5,5,2,3,0,1,1,1,0,1,0.284,0.294,0.48,0.774
2018-05-22,4,4,1,1,0,0,1,1,0,0,0.283,0.293,0.493,0.786
2018-05-23,5,5,1,2,1,0,0,0,0,3,0.287,0.296,0.497,0.793
2018-05-25,3,2,0,1,1,0,0,0,1,0,0.289,0.303,0.503,0.806
2018-05-26,4,4,1,2,0,0,0,0,0,0,0.294,0.308,0.503,0.811
2018-05-27,4,3,0,0,0,0,0,1,1,0,0.289,0.306,0.494,0.8
2018-05-28,3,3,0,1,0,0,0,0,0,1,0.29,0.307,0.491,0.798
2018-05-29,5,4,3,2,2,0,0,0,1,1,0.295,0.315,0.503,0.818
2018-05-30,4,4,0,0,0,0,0,0,0,1,0.288,0.308,0.492,0.8
2018-06-02,4,4,1,2,1,0,1,3,0,1,0.293,0.312,0.514,0.826
