Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-05,5,5,0,2,0,0,0,1,0,1,0.4,0.4,0.4,0.8
1,2021-04-06,5,5,0,1,1,0,0,1,0,1,0.3,0.3,0.4,0.7
2,2021-04-07,5,5,0,0,0,0,0,0,0,2,0.2,0.2,0.267,0.467
3,2021-04-08,5,2,0,0,0,0,0,1,1,1,0.176,0.3,0.235,0.535
4,2021-04-10,4,4,0,0,0,0,0,0,0,3,0.143,0.25,0.19,0.44
5,2021-04-11,5,5,0,1,0,0,0,1,0,2,0.154,0.241,0.192,0.434
6,2021-04-13,4,2,0,0,0,0,0,0,1,0,0.143,0.273,0.179,0.451
7,2021-04-14,4,2,1,0,0,0,0,0,1,0,0.133,0.297,0.167,0.464
8,2021-04-17,3,3,0,2,0,0,0,0,0,0,0.182,0.325,0.212,0.537
9,2021-04-17,3,3,0,0,0,0,0,0,0,1,0.167,0.302,0.194,0.497
10,2021-04-18,4,4,1,2,1,0,0,0,0,1,0.2,0.319,0.25,0.569
11,2021-04-20,4,3,0,0,0,0,0,0,1,2,0.186,0.314,0.233,0.546
12,2021-04-21,4,3,0,0,0,0,0,0,1,0,0.174,0.309,0.217,0.526
13,2021-04-22,4,4,0,1,1,0,0,0,0,1,0.18,0.305,0.24,0.545
14,2021-04-23,4,3,0,2,0,0,0,0,1,1,0.208,0.333,0.264,0.598
15,2021-04-24,4,4,1,1,0,0,1,1,0,1,0.211,0.328,0.316,0.644
16,2021-04-25,4,4,0,1,1,0,0,0,0,0,0.213,0.324,0.328,0.652
17,2021-04-27,4,4,0,2,1,0,0,0,0,1,0.231,0.333,0.354,0.687
18,2021-04-28,4,4,0,0,0,0,0,0,0,3,0.217,0.316,0.333,0.65
19,2021-04-30,4,2,0,0,0,0,0,0,2,1,0.211,0.325,0.324,0.649
20,April,83,71,3,15,5,0,1,5,8,22,0.211,0.325,0.324,0.649
21,2021-05-01,4,4,2,2,1,0,1,3,0,0,0.227,0.333,0.387,0.72
22,2021-05-02,5,4,1,3,0,0,0,2,1,1,0.253,0.359,0.405,0.764
23,2021-05-03,5,4,1,0,0,0,0,0,1,1,0.241,0.351,0.386,0.736
24,2021-05-05,3,1,1,0,0,0,0,0,2,0,0.238,0.36,0.381,0.741
25,2021-05-05,4,2,1,0,0,0,0,0,2,0,0.233,0.365,0.372,0.738
26,2021-05-06,6,5,0,1,0,0,0,0,1,0,0.231,0.364,0.363,0.726
27,2021-05-07,5,4,0,1,0,0,0,1,1,1,0.232,0.365,0.358,0.723
28,2021-05-08,4,3,0,0,0,0,0,0,1,0,0.224,0.361,0.347,0.708
29,2021-05-09,4,4,0,2,0,0,0,1,0,2,0.235,0.366,0.353,0.719
30,2021-05-11,4,4,0,1,0,0,0,1,0,0,0.236,0.362,0.349,0.711
31,2021-05-12,4,4,1,1,0,0,0,1,0,0,0.236,0.359,0.345,0.704
32,2021-05-14,4,3,0,0,0,0,0,0,1,0,0.23,0.356,0.336,0.692
33,2021-05-15,4,4,0,1,0,0,0,0,0,2,0.231,0.353,0.333,0.686
34,2021-05-16,1,1,0,0,0,0,0,0,0,0,0.229,0.35,0.331,0.68
35,May,57,47,7,12,1,0,1,9,10,7,0.255,0.386,0.34,0.726
36,2021-06-23,5,4,2,2,1,0,0,0,1,1,0.238,0.359,0.344,0.703
37,2021-06-25,4,4,0,0,0,0,0,0,0,2,0.23,0.349,0.333,0.682
38,2021-06-25,1,0,0,0,0,0,0,0,1,0,0.23,0.353,0.333,0.687
39,2021-06-26,5,2,0,0,0,0,0,1,1,1,0.227,0.355,0.328,0.683
40,2021-06-27,4,4,0,0,0,0,0,0,0,3,0.22,0.346,0.318,0.664
41,2021-06-28,1,1,0,0,0,0,0,0,0,0,0.218,0.344,0.316,0.66
42,2021-06-29,4,4,0,1,0,0,0,0,0,1,0.219,0.341,0.314,0.655
43,2021-06-30,4,3,0,0,0,0,0,0,1,2,0.214,0.339,0.307,0.646
44,June,28,22,2,3,1,0,0,1,4,10,0.136,0.286,0.182,0.468
45,2021-07-01,4,4,0,1,0,0,0,1,0,0,0.215,0.337,0.306,0.643
46,2021-07-03,5,4,0,0,0,0,0,0,1,2,0.209,0.333,0.297,0.631
47,2021-07-04,4,2,2,0,0,0,0,0,1,1,0.207,0.337,0.293,0.63
48,2021-07-04,3,2,0,0,0,0,0,0,1,1,0.204,0.337,0.289,0.626
49,2021-07-05,3,3,0,1,0,0,0,1,0,0,0.206,0.337,0.29,0.627
50,2021-07-07,3,2,0,0,0,0,0,0,0,1,0.204,0.337,0.287,0.624
51,2021-07-07,3,3,0,0,0,0,0,0,0,1,0.2,0.332,0.281,0.613
52,2021-07-09,4,3,1,0,0,0,0,0,1,2,0.196,0.33,0.276,0.606
53,2021-07-10,1,1,0,0,0,0,0,0,0,0,0.195,0.328,0.274,0.603
54,2021-07-10,3,0,0,0,0,0,0,0,3,0,0.195,0.338,0.274,0.613
55,2021-07-11,4,4,1,2,0,0,1,3,0,1,0.202,0.341,0.298,0.639
56,2021-07-16,4,3,0,0,0,0,0,0,1,1,0.199,0.34,0.292,0.632
57,2021-07-17,4,4,0,2,2,0,0,0,0,1,0.206,0.343,0.309,0.651
58,2021-07-18,5,4,1,1,0,0,1,2,1,1,0.207,0.344,0.324,0.668
59,2021-07-19,6,6,3,3,0,0,2,3,0,1,0.216,0.348,0.362,0.71
60,2021-07-20,4,4,0,0,0,0,0,0,0,2,0.212,0.342,0.354,0.697
61,2021-07-21,5,5,0,0,0,0,0,0,0,0,0.206,0.335,0.345,0.68
62,2021-07-23,4,3,0,0,0,0,0,0,1,1,0.203,0.333,0.34,0.673
63,2021-07-24,1,1,0,0,0,0,0,0,0,0,0.202,0.332,0.338,0.67
64,2021-07-25,4,3,1,1,0,0,0,0,1,0,0.204,0.335,0.338,0.673
65,2021-07-26,3,3,0,0,0,0,0,0,0,1,0.201,0.331,0.333,0.664
66,2021-07-26,3,3,0,1,0,0,0,0,0,1,0.203,0.331,0.333,0.664
67,2021-07-27,4,4,0,2,1,0,0,0,0,0,0.209,0.333,0.341,0.675
68,2021-07-28,3,2,0,0,0,0,0,0,0,0,0.207,0.333,0.338,0.671
69,2021-07-29,4,4,0,0,0,0,0,0,0,2,0.203,0.328,0.332,0.66
70,2021-07-30,4,4,0,0,0,0,0,0,0,3,0.199,0.323,0.326,0.649
71,2021-07-31,1,1,0,0,0,0,0,0,0,0,0.198,0.322,0.324,0.646
72,July,96,82,9,14,3,0,4,10,11,23,0.171,0.292,0.354,0.645
73,2021-08-01,3,2,0,0,0,0,0,0,1,1,0.196,0.322,0.321,0.644
74,2021-08-02,1,1,0,1,1,0,0,0,0,0,0.2,0.325,0.329,0.654
75,2021-08-03,4,3,0,0,0,0,0,0,1,0,0.197,0.324,0.325,0.648
76,2021-08-04,5,4,2,2,1,0,0,0,1,0,0.203,0.329,0.332,0.66
77,2021-08-05,5,4,0,0,0,0,0,0,1,0,0.199,0.326,0.326,0.652
78,2021-08-06,4,3,0,1,0,0,0,0,1,1,0.201,0.329,0.326,0.655
79,2021-08-07,3,3,1,1,0,0,1,1,0,1,0.202,0.329,0.339,0.668
80,2021-08-08,3,2,0,0,0,0,0,0,1,1,0.201,0.329,0.336,0.665
81,2021-08-10,4,4,0,1,0,0,0,2,0,1,0.202,0.328,0.335,0.662
82,2021-08-12,3,3,1,2,0,0,0,0,0,0,0.207,0.331,0.339,0.67
83,2021-08-12,3,3,2,2,1,0,0,0,0,1,0.213,0.334,0.346,0.681
84,2021-08-13,2,2,1,1,1,0,0,0,0,0,0.215,0.336,0.352,0.687
85,2021-08-14,4,4,1,1,0,0,1,1,0,2,0.215,0.334,0.362,0.696
86,2021-08-15,5,4,2,2,0,0,0,1,1,0,0.22,0.339,0.364,0.702
87,2021-08-16,5,4,1,0,0,0,0,0,1,2,0.216,0.336,0.358,0.695
88,2021-08-17,4,4,0,1,1,0,0,0,0,1,0.217,0.335,0.36,0.696
89,2021-08-18,6,6,0,2,1,0,0,1,0,2,0.219,0.335,0.363,0.699
90,2021-08-19,4,4,0,1,0,0,0,0,0,1,0.22,0.334,0.362,0.696
91,2021-08-20,4,2,0,1,0,0,0,0,1,0,0.222,0.339,0.363,0.702
92,2021-08-21,4,3,0,0,0,0,0,0,1,0,0.22,0.338,0.359,0.697
93,2021-08-22,1,1,0,0,0,0,0,0,0,0,0.219,0.337,0.358,0.695
94,2021-08-24,4,3,0,0,0,0,0,0,1,1,0.216,0.336,0.354,0.69
95,2021-08-25,4,3,1,1,0,0,0,0,1,1,0.218,0.338,0.354,0.692
96,2021-08-26,1,0,0,0,0,0,0,0,1,0,0.218,0.34,0.354,0.694
97,2021-08-27,3,3,0,0,0,0,0,0,0,2,0.215,0.337,0.35,0.687
98,2021-08-28,1,1,1,1,0,0,1,3,0,0,0.218,0.339,0.362,0.701
99,2021-08-29,5,5,1,0,0,0,0,0,0,2,0.215,0.334,0.356,0.691
100,2021-08-31,3,1,1,1,0,0,1,2,1,0,0.217,0.34,0.368,0.708
101,August,98,82,15,22,6,0,4,11,14,20,0.268,0.388,0.488,0.876
102,2021-09-02,4,4,0,0,0,0,0,0,0,2,0.214,0.336,0.364,0.7
103,2021-09-03,5,3,1,1,0,0,0,1,1,0,0.215,0.34,0.363,0.703
104,2021-09-04,4,4,1,1,0,0,1,2,0,1,0.216,0.339,0.371,0.71
105,2021-09-04,3,3,1,2,0,0,0,1,0,0,0.22,0.341,0.374,0.716
106,2021-09-05,5,5,2,2,0,0,0,3,0,0,0.223,0.342,0.375,0.717
107,2021-09-06,4,4,0,0,0,0,0,0,0,0,0.22,0.339,0.37,0.708
108,2021-09-07,5,4,0,1,1,0,0,1,0,0,0.221,0.339,0.372,0.711
109,2021-09-08,4,4,1,1,0,0,1,1,0,3,0.221,0.338,0.379,0.718
110,2021-09-09,4,2,0,0,0,0,0,0,2,1,0.22,0.34,0.377,0.717
111,2021-09-10,5,4,2,2,0,0,0,0,1,1,0.223,0.343,0.378,0.722
112,2021-09-11,5,4,0,2,0,0,0,0,1,1,0.226,0.346,0.38,0.726
113,2021-09-12,5,5,0,1,0,0,0,1,0,1,0.226,0.345,0.377,0.722
114,2021-09-13,4,4,0,1,0,0,0,0,0,0,0.226,0.344,0.376,0.719
115,2021-09-14,5,3,0,1,0,0,0,2,1,0,0.227,0.344,0.375,0.72
116,2021-09-15,5,5,0,1,0,0,0,0,0,1,0.227,0.343,0.373,0.716
117,2021-09-17,4,3,1,1,1,0,0,1,1,1,0.227,0.344,0.375,0.72
118,2021-09-18,4,4,0,0,0,0,0,0,0,3,0.225,0.341,0.371,0.712
119,2021-09-19,4,3,0,0,0,0,0,0,1,0,0.223,0.34,0.368,0.708
120,2021-09-21,4,4,0,1,0,0,0,1,0,1,0.223,0.339,0.367,0.706
121,2021-09-24,4,3,0,0,0,0,0,0,1,0,0.222,0.339,0.364,0.703
122,2021-09-25,4,4,1,1,1,0,0,0,0,1,0.222,0.338,0.366,0.703
123,2021-09-26,4,4,1,2,0,0,0,0,0,0,0.225,0.339,0.367,0.706
124,2021-09-28,4,3,1,0,0,0,0,0,1,3,0.223,0.338,0.364,0.702
125,2021-09-28,1,0,0,0,0,0,0,0,1,0,0.223,0.34,0.364,0.704
126,2021-09-29,4,4,1,1,0,0,1,1,0,0,0.223,0.339,0.371,0.71
127,2021-09-30,5,5,1,3,1,0,0,2,0,1,0.228,0.342,0.376,0.718
128,September,109,95,14,25,4,0,3,17,11,21,0.263,0.349,0.4,0.749
129,2021-10-02,5,4,2,2,0,0,1,2,1,0,0.231,0.345,0.385,0.729
130,2021-10-03,3,3,0,1,0,0,0,0,0,1,0.232,0.344,0.384,0.729
131,October,8,7,2,3,0,0,1,2,1,1,0.429,0.5,0.857,1.357
