,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-08-12,0,1,12.00,3.0,8,4,1,0,2,2.67
1,2021-08-22,0,1,9.00,4.0,6,3,1,3,5,2.43
2,2021-08-28,0,0,6.57,5.1,6,2,2,0,6,1.86
3,August,0,2,6.57,12.1,20,9,4,3,13,1.86
4,2021-09-03,0,0,5.71,5.0,5,2,0,1,3,1.67
5,2021-09-08,0,0,5.60,0.1,1,0,0,0,0,1.70
6,2021-09-18,0,0,4.79,3.0,1,0,0,3,2,1.65
7,2021-09-24,0,0,4.64,0.2,1,0,0,0,1,1.64
8,2021-09-26,0,0,4.94,2.1,2,2,0,3,1,1.69
9,2021-09-29,0,0,4.56,2.0,2,0,0,1,0,1.68
10,September,0,0,2.70,13.1,12,4,0,8,7,1.50
11,2021-10-01,0,0,4.39,1.0,0,0,0,2,0,1.69
12,October,0,0,0.00,1.0,0,0,0,2,0,2.00
