,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-04,0,0,0.00,1.0,1,0,0,1,1,2.00
1,2021-04-09,0,0,0.00,2.0,1,0,0,0,3,1.00
2,2021-04-12,0,0,0.00,3.2,0,0,0,1,5,0.60
3,2021-04-17,0,0,0.00,1.2,0,0,0,0,3,0.48
4,2021-04-20,0,0,0.96,1.0,1,1,1,1,1,0.64
5,2021-04-21,0,0,0.84,1.1,1,0,0,1,4,0.75
6,2021-04-26,1,0,0.66,3.0,0,0,0,2,3,0.73
7,2021-04-30,0,0,0.64,0.1,0,0,0,0,0,0.71
8,April,1,0,0.64,14.0,4,1,1,6,20,0.71
9,2021-05-02,0,0,2.93,1.1,2,4,1,2,1,0.91
10,2021-05-05,0,0,2.60,2.0,0,0,0,1,2,0.87
11,2021-05-12,0,0,2.41,1.1,0,0,0,0,3,0.80
12,2021-05-15,0,0,2.18,2.0,0,0,0,0,3,0.73
13,2021-05-16,0,0,2.08,1.0,2,0,0,0,0,0.78
14,2021-05-21,0,0,1.93,1.2,0,0,0,0,2,0.73
15,2021-05-25,0,0,1.73,2.2,0,0,0,1,3,0.69
16,2021-05-29,0,0,1.69,0.2,2,0,0,0,2,0.75
17,2021-05-30,0,0,1.61,1.1,0,0,0,0,1,0.71
18,May,0,0,2.57,14.0,6,4,1,4,17,0.71
19,2021-06-03,0,0,1.50,2.0,1,0,0,1,3,0.73
20,2021-06-05,0,0,1.45,1.0,0,0,0,0,0,0.71
21,2021-06-06,0,0,1.41,1.0,1,0,0,0,0,0.72
22,2021-06-22,1,0,1.38,0.2,1,0,0,0,1,0.73
23,2021-06-24,0,0,1.87,1.0,4,2,1,1,1,0.86
24,June,1,0,3.18,5.2,7,2,1,2,5,1.59
25,2021-08-24,0,0,2.14,0.0,0,1,0,1,0,0.89
26,August,0,0,-.--,0.0,0,1,0,1,0,-.--
