,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-03-29,0,0,9.00,1,0,5.0,7,5,5,3,0,1,1.40
1,March,0,0,9.00,1,0,5.0,7,5,5,3,0,1,1.40
2,2018-04-03,0,1,8.10,1,0,5.0,8,4,4,1,1,1,1.60
3,2018-04-08,0,1,9.45,1,0,3.1,5,5,5,1,4,3,1.88
4,2018-04-14,0,1,9.87,1,0,4.0,8,5,5,1,2,5,2.02
5,2018-04-20,0,1,10.07,1,0,5.0,7,6,6,1,0,6,1.88
6,2018-04-25,0,1,8.89,1,0,6.0,6,3,3,0,4,7,1.84
7,April,0,5,8.87,5,0,23.1,34,23,23,4,11,22,1.93
8,2018-05-11,1,0,7.60,1,0,6.0,3,4,1,2,2,4,1.66
9,May,1,0,1.50,1,0,6.0,3,4,1,2,2,4,0.83
