,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-07-25,0,1,7.36,1,0,3.2,5,3,3,1,1,3,1.64
1,2020-07-31,0,1,5.40,1,0,4.2,4,3,2,1,3,6,1.56
2,July,0,2,5.40,2,0,8.1,9,6,5,2,4,9,1.56
3,2020-08-05,0,1,3.52,1,0,7.0,3,1,1,0,1,5,1.11
4,2020-08-13,1,0,3.98,1,0,5.0,7,3,3,1,1,4,1.23
5,2020-08-20,0,1,3.70,1,0,4.0,6,1,1,0,2,5,1.36
6,2020-08-26,0,1,5.34,1,0,6.0,9,8,8,3,2,3,1.45
7,2020-08-31,0,0,5.50,1,0,4.0,7,5,3,1,2,6,1.54
8,August,1,3,5.54,5,0,26.0,32,18,16,5,8,23,1.54
9,2020-09-05,0,1,5.80,1,0,6.0,5,5,5,3,3,6,1.51
10,2020-09-12,0,1,6.35,1,0,5.0,10,6,6,2,3,4,1.63
11,2020-09-18,0,1,6.70,1,0,4.1,7,6,5,2,0,3,1.63
12,2020-09-23,1,0,6.18,1,0,5.2,3,1,1,1,3,4,1.57
13,September,1,3,7.29,4,0,21.0,25,18,17,8,9,17,1.62
