,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-07-25,0,0,0.00,0,0,1.2,0,0,0,0,1,1,0.60
1,July,0,0,0.00,0,0,1.2,0,0,0,0,1,1,0.60
2,2020-08-01,0,0,0.00,0,0,1.0,0,0,0,0,0,1,0.38
3,2020-08-04,0,0,0.00,0,0,3.0,2,0,0,0,1,2,0.71
4,2020-08-09,0,0,3.12,0,0,3.0,2,3,3,2,2,6,0.92
5,2020-08-15,0,0,4.82,0,0,0.2,1,2,2,1,3,1,1.29
6,2020-08-18,0,0,3.65,0,0,3.0,0,0,0,0,2,6,1.14
7,2020-08-22,0,0,3.21,0,0,1.2,1,0,0,0,0,1,1.07
8,2020-08-24,0,1,3.38,0,0,2.0,2,1,1,0,1,1,1.13
9,2020-08-25,0,0,3.31,0,0,0.1,0,0,0,0,0,0,1.10
10,2020-08-28,0,0,4.42,0,0,2.0,4,3,3,1,0,1,1.20
11,August,0,1,4.86,0,0,16.2,12,9,9,4,9,19,1.26
12,2020-09-20,0,0,4.74,0,0,0.2,2,1,1,1,2,0,1.37
13,2020-09-26,0,0,4.50,0,0,1.0,0,0,0,0,0,2,1.30
14,September,0,0,5.40,0,0,1.2,2,1,1,1,2,2,2.40
