,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-18,1,0,3.60,5.0,7,2,2,1,1,1.60
1,2021-04-25,0,1,5.00,4.0,4,3,2,2,4,1.56
2,2021-04-29,0,1,6.75,3.0,7,4,0,2,1,1.92
3,April,1,2,6.75,12.0,18,9,4,5,6,1.92
4,2021-05-11,0,0,5.50,6.0,6,2,1,0,5,1.61
5,2021-05-22,1,0,4.38,6.2,5,1,1,2,4,1.46
6,May,1,0,2.13,12.2,11,3,2,2,9,1.03
7,2021-06-20,0,1,5.34,4.0,8,5,1,0,4,1.53
8,June,0,1,11.25,4.0,8,5,1,0,4,2.00
9,2021-07-21,0,0,6.46,2.0,4,5,0,4,2,1.70
10,2021-07-26,0,0,5.88,3.0,4,0,0,1,2,1.69
11,July,0,0,9.00,5.0,8,5,0,5,4,2.60
12,2021-08-02,0,1,5.35,5.0,2,1,0,2,0,1.58
13,2021-08-08,0,1,5.24,6.0,6,3,0,1,7,1.52
14,2021-08-14,0,0,5.55,4.0,7,4,2,0,1,1.54
15,2021-08-25,0,0,5.03,5.0,2,0,0,2,7,1.47
16,2021-08-31,0,1,5.22,5.0,6,4,2,1,1,1.47
17,August,0,3,4.32,25.0,23,12,4,6,16,1.16
18,2021-09-06,0,0,5.15,6.0,6,3,0,2,4,1.45
19,2021-09-12,0,1,5.48,4.1,7,5,3,2,0,1.49
20,2021-09-18,1,0,5.35,5.0,4,2,1,0,3,1.45
21,September,1,1,5.87,15.1,17,10,4,4,7,1.37
