,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-03,0,1,1.42,1,0,6.1,1,1,1,1,0,11,0.16
1,2021-04-08,0,0,0.73,1,0,6.0,1,0,0,0,0,9,0.16
2,2021-04-14,1,0,0.49,1,0,6.0,2,0,0,0,0,10,0.22
3,2021-04-20,1,0,0.37,1,0,6.0,4,0,0,0,0,10,0.33
4,2021-04-26,0,1,1.53,1,0,5.0,8,5,4,0,0,9,0.55
5,April,2,2,1.53,5,0,29.1,16,6,5,1,0,49,0.55
6,2021-05-13,0,1,1.57,1,0,5.0,5,1,1,0,1,9,0.64
7,2021-05-19,0,0,1.79,1,0,6.0,2,2,2,1,1,9,0.62
8,2021-05-25,0,1,2.33,1,0,6.0,2,4,4,0,3,7,0.65
9,2021-05-31,0,0,2.24,1,0,6.0,6,1,1,0,2,7,0.73
10,May,0,2,3.13,4,0,23.0,15,8,8,1,7,32,0.96
11,2021-06-06,1,0,1.97,1,0,7.0,4,0,0,0,0,13,0.71
12,2021-06-12,0,0,2.27,1,0,4.0,9,4,3,0,3,8,0.85
13,2021-06-18,0,0,2.62,1,0,5.1,8,4,4,0,2,6,0.93
14,2021-06-25,0,0,2.53,1,0,6.0,3,1,1,0,2,7,0.92
15,June,1,0,3.22,4,0,22.1,24,9,8,0,7,34,1.39
16,2021-07-01,1,0,2.41,1,0,7.1,4,1,1,1,1,5,0.90
17,2021-07-07,0,0,2.36,1,0,5.2,6,1,1,0,0,8,0.91
18,2021-07-18,1,0,2.16,1,0,8.1,5,0,0,0,1,12,0.90
19,2021-07-24,1,0,2.12,1,0,6.0,4,1,1,0,2,6,0.90
20,2021-07-30,0,0,2.46,1,0,4.0,9,5,5,1,2,6,0.97
21,July,3,0,2.30,5,0,31.1,28,8,8,2,6,37,1.09
22,2021-08-06,0,0,2.39,1,0,7.0,4,1,1,1,1,5,0.96
23,2021-08-11,1,0,2.23,1,0,8.0,4,0,0,0,0,15,0.93
24,2021-08-17,1,0,2.13,1,0,6.0,2,0,0,0,2,3,0.91
25,2021-08-24,0,0,2.30,1,0,6.0,7,4,4,0,3,5,0.95
26,2021-08-30,1,0,2.27,1,0,6.0,4,1,1,0,0,9,0.94
27,August,3,0,1.64,5,0,33.0,21,6,6,1,6,37,0.82
28,2021-09-05,0,0,2.38,1,0,5.0,6,3,3,0,2,7,0.96
29,2021-09-11,1,0,2.25,1,0,8.0,0,0,0,0,1,14,0.91
30,2021-09-18,0,0,2.34,1,0,6.0,6,3,3,1,3,11,0.94
31,2021-09-25,1,0,2.29,1,0,7.0,5,1,1,0,1,9,0.93
32,September,2,0,2.42,4,0,26.0,17,7,7,1,7,41,0.92
33,2021-10-02,0,1,2.43,1,0,2.0,2,3,3,1,1,4,0.94
34,October,0,1,13.50,1,0,2.0,2,3,3,1,1,4,1.50
