,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-04,0,0,1.80,1,0,5.0,4,1,1,1,2,7,1.20
1,2021-04-10,0,0,4.35,1,0,5.1,5,4,4,2,1,6,1.16
2,2021-04-15,0,0,4.70,1,0,5.0,6,3,3,0,4,6,1.43
3,2021-04-21,1,0,3.27,1,0,6.2,4,0,0,0,4,4,1.36
4,2021-04-27,1,0,2.48,1,0,7.0,1,0,0,0,1,8,1.10
5,April,2,0,2.48,5,0,29.0,20,8,8,3,12,31,1.10
6,2021-05-02,0,1,3.27,1,0,4.0,6,4,4,0,2,5,1.21
7,2021-05-08,0,0,3.46,1,0,6.0,6,3,3,1,3,7,1.26
8,2021-05-15,1,0,3.20,1,0,6.0,2,1,1,0,4,4,1.22
9,2021-05-21,1,0,2.82,1,0,6.0,6,0,0,0,0,6,1.20
10,2021-05-29,0,1,3.27,1,0,4.0,7,4,4,2,1,6,1.25
11,May,2,2,4.15,5,0,26.0,27,12,12,3,10,28,1.42
12,2021-06-04,0,1,3.64,1,0,4.1,1,4,4,0,3,6,1.23
13,2021-06-10,0,0,3.26,1,0,7.0,4,0,0,0,1,4,1.18
14,2021-06-16,0,0,3.58,1,0,4.0,7,4,4,0,1,5,1.22
15,2021-06-21,1,0,3.33,1,0,5.1,3,0,0,0,1,5,1.19
16,2021-06-26,0,1,3.42,1,0,6.0,5,3,3,1,1,9,1.18
17,June,1,2,3.71,5,0,26.2,20,11,11,1,7,29,1.01
18,2021-07-01,0,0,3.35,1,0,7.0,3,2,2,1,2,2,1.14
19,2021-07-06,0,0,3.27,1,0,5.0,5,1,1,0,3,4,1.16
20,2021-07-11,0,1,3.56,1,0,2.1,6,4,4,1,5,4,1.25
21,July,0,1,4.40,3,0,14.1,14,7,7,2,10,10,1.67
22,2021-08-29,1,0,3.36,1,0,5.2,4,0,0,0,2,0,1.24
23,August,1,0,0.00,1,0,5.2,4,0,0,0,2,0,1.06
24,2021-09-04,0,0,3.61,1,0,3.0,5,4,4,2,4,0,1.29
25,2021-09-10,1,0,3.61,1,0,5.0,5,2,2,1,2,9,1.29
26,2021-09-17,0,0,3.75,1,0,5.2,5,4,4,3,2,7,1.29
27,2021-09-22,1,0,3.60,1,0,7.0,2,1,1,0,1,8,1.24
28,2021-09-30,1,0,3.58,1,0,6.0,3,2,2,1,3,2,1.23
29,September,3,0,4.39,5,0,26.2,20,13,13,7,12,26,1.20
