,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-04-17,0,0,0.00,1.2,1,0,0,1,3,1.20
1,2019-04-22,0,0,3.38,1.0,1,1,1,0,2,1.13
2,2019-04-23,0,0,2.08,1.2,0,0,0,0,1,0.69
3,April,0,0,2.08,4.1,2,1,1,1,6,0.69
4,2019-05-02,0,0,3.38,1.0,0,1,0,2,1,0.94
5,2019-05-03,0,0,3.00,0.2,0,0,0,0,0,0.83
6,2019-05-04,0,0,3.38,2.0,3,1,1,0,1,1.00
7,2019-05-09,0,0,3.12,0.2,1,0,0,1,1,1.15
8,2019-05-10,0,0,3.00,0.1,0,0,0,0,1,1.11
9,2019-05-14,0,0,5.23,1.1,5,3,2,0,1,1.45
10,2019-05-17,0,0,4.38,2.0,2,0,0,0,0,1.38
11,2019-05-20,0,0,3.77,2.0,0,0,0,0,1,1.19
12,2019-05-22,0,0,3.52,1.0,0,0,0,0,0,1.11
13,2019-05-26,0,0,4.96,1.0,3,3,1,0,1,1.22
14,2019-05-31,0,0,4.42,2.0,1,0,0,0,2,1.15
15,May,0,0,5.14,14.0,15,8,4,3,9,1.29
16,2019-06-04,0,0,5.59,1.0,3,3,1,0,0,1.24
17,2019-06-10,0,0,6.20,1.0,3,2,0,0,1,1.33
18,2019-06-13,0,0,6.10,0.1,0,0,0,0,0,1.31
19,2019-06-14,0,0,6.00,0.1,0,0,0,0,0,1.29
20,2019-06-15,0,0,5.91,0.1,0,0,0,0,0,1.27
21,2019-06-19,0,0,5.73,0.2,0,0,0,0,1,1.23
22,2019-06-22,0,0,5.18,2.1,1,0,0,1,3,1.19
23,2019-06-25,0,0,4.78,2.0,1,0,0,0,0,1.14
24,2019-06-29,0,0,5.33,0.2,2,2,1,0,0,1.19
25,June,0,0,7.27,8.2,10,7,2,1,5,1.27
26,2019-07-03,0,0,5.14,1.0,0,0,0,1,0,1.18
27,2019-07-04,0,0,5.28,1.0,1,1,1,0,0,1.17
28,2019-07-06,0,0,4.99,1.2,0,0,0,0,2,1.11
29,2019-07-12,0,0,4.83,1.0,1,0,0,0,1,1.11
30,2019-07-15,0,0,4.96,1.0,2,1,0,0,1,1.13
31,2019-07-16,0,0,5.88,1.0,3,4,1,1,1,1.22
32,2019-07-21,0,0,5.45,2.2,0,0,0,1,3,1.16
33,2019-07-25,0,0,5.30,1.0,0,0,0,0,0,1.13
34,2019-07-26,0,0,5.17,1.0,1,0,0,0,0,1.12
35,2019-07-28,0,0,5.45,1.1,3,2,1,0,2,1.16
36,2019-07-30,0,0,5.80,0.2,2,2,2,0,1,1.19
37,July,0,0,6.75,13.1,13,10,5,3,11,1.20
38,2019-08-01,0,0,5.66,1.0,0,0,0,1,0,1.19
39,2019-08-02,1,0,5.40,2.0,0,0,0,0,2,1.13
40,2019-08-04,0,0,5.68,1.0,2,2,1,0,2,1.15
41,2019-08-09,0,0,5.63,2.0,3,1,0,0,2,1.17
42,2019-08-13,0,0,5.66,1.1,1,1,0,2,2,1.20
43,2019-08-14,0,0,5.66,0.0,1,0,0,0,0,1.22
44,2019-08-15,0,0,5.51,1.1,2,0,1,0,2,1.22
45,2019-08-17,0,0,5.36,1.1,0,0,0,0,0,1.19
46,2019-08-24,0,0,5.26,1.0,0,0,0,0,0,1.17
47,2019-08-27,0,0,5.44,0.0,1,1,0,0,0,1.19
48,2019-08-29,0,0,5.23,2.0,1,0,0,1,3,1.18
49,2019-08-31,0,0,5.04,2.0,1,0,0,1,4,1.17
50,August,1,0,3.00,15.0,12,5,2,5,17,1.13
51,2019-09-02,0,0,4.95,1.0,0,0,0,0,2,1.15
52,2019-09-04,0,0,5.24,0.1,1,2,0,1,0,1.18
53,2019-09-08,1,0,5.01,2.2,1,0,0,0,2,1.15
54,2019-09-11,0,0,4.98,0.1,1,0,0,0,0,1.16
55,2019-09-13,1,0,4.79,2.1,3,0,0,0,3,1.16
56,2019-09-15,0,0,4.74,0.2,1,0,0,1,0,1.18
57,2019-09-17,0,0,4.71,0.1,0,0,0,0,1,1.17
58,2019-09-18,0,0,4.83,0.1,1,1,0,0,0,1.18
59,2019-09-22,0,0,4.92,0.2,2,1,1,0,1,1.20
60,2019-09-26,1,0,4.68,3.1,0,0,0,0,3,1.14
61,2019-09-29,0,0,4.66,0.1,0,0,0,0,1,1.14
62,September,3,0,2.92,12.1,10,4,1,2,13,0.97
