,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-03-29,0,0,-.--,0,0,0.0,1,1,1,1,0,0,-.--
1,2019-03-30,0,0,9.00,0,0,1.0,1,0,0,0,0,1,2.00
2,March,0,0,9.00,0,0,1.0,2,1,1,1,0,1,2.00
3,2019-04-01,0,0,4.50,0,0,3.0,3,1,1,0,1,1,1.50
4,2019-04-14,0,0,5.40,0,0,1.0,1,1,1,1,0,2,1.40
5,2019-04-18,0,0,5.14,0,0,2.0,1,1,1,1,0,1,1.14
6,April,0,0,4.50,0,0,6.0,5,3,3,2,1,4,1.00
7,2019-05-05,0,0,4.32,0,0,1.1,0,0,0,0,0,1,0.96
8,2019-05-07,0,0,6.48,0,0,0.0,1,2,2,0,1,0,1.20
9,2019-05-10,0,0,7.84,0,0,2.0,5,3,3,0,0,2,1.45
10,2019-05-15,0,0,7.36,0,0,0.2,0,0,0,0,0,0,1.36
11,2019-05-17,0,0,7.15,0,0,0.1,1,0,0,0,1,0,1.50
12,2019-05-18,0,0,6.08,0,0,2.0,1,0,0,0,0,2,1.35
13,2019-05-21,0,0,5.65,0,0,1.0,1,0,0,0,0,1,1.33
14,2019-05-25,0,0,4.96,0,0,2.0,2,1,0,0,0,2,1.29
15,2019-05-27,0,0,4.76,0,0,0.2,0,0,0,0,0,0,1.24
16,2019-05-28,0,0,5.29,0,0,0.0,0,1,1,0,1,0,1.29
17,2019-05-31,0,0,5.82,0,0,0.0,2,1,1,0,0,0,1.41
18,May,0,0,6.30,0,0,10.0,13,8,7,0,3,8,1.60
19,2019-06-15,0,0,5.50,0,0,1.0,0,0,0,0,0,0,1.33
20,2019-06-16,0,0,6.63,0,0,1.0,5,3,3,0,0,2,1.53
21,2019-06-23,0,0,7.52,0,0,1.1,3,3,3,0,1,2,1.62
22,2019-06-25,0,0,7.59,0,0,1.0,2,1,1,1,0,2,1.64
23,June,0,0,14.54,0,0,4.1,10,7,7,1,1,6,2.54
24,2019-07-01,0,0,7.77,0,0,3.0,4,3,3,2,1,1,1.64
25,July,0,0,9.00,0,0,3.0,4,3,3,2,1,1,1.67
26,2019-08-15,0,0,7.52,0,0,2.0,1,1,1,1,0,2,1.56
27,2019-08-17,0,0,6.99,0,0,2.0,1,0,0,0,0,2,1.48
28,2019-08-20,0,0,7.06,0,0,1.0,1,1,1,0,1,1,1.50
29,2019-08-25,0,0,7.58,0,0,0.1,0,2,2,0,3,1,1.58
30,2019-08-27,0,0,7.34,0,0,1.0,0,0,0,0,0,1,1.53
31,2019-08-31,0,0,6.89,0,0,2.0,0,0,0,0,1,1,1.47
32,August,0,0,4.32,0,0,8.1,3,4,4,1,5,8,0.96
33,2019-09-05,0,0,6.68,0,0,1.0,1,1,0,0,0,1,1.46
34,2019-09-24,0,0,6.49,0,0,1.0,0,0,0,0,0,2,1.41
35,2019-09-28,0,0,6.14,0,0,2.0,0,0,0,0,1,2,1.36
36,September,0,0,0.00,0,0,4.0,1,1,0,0,1,5,0.50
