,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-03-30,0,0,0.00,0.2,0,0,0,0,0,0.00
1,March,0,0,0.00,0.2,0,0,0,0,0,0.00
2,2018-04-01,0,1,18.00,1.1,3,4,1,1,0,2.00
3,2018-04-03,0,0,12.00,1.0,0,0,0,0,0,1.33
4,2018-04-06,0,0,9.00,1.0,0,0,0,0,1,1.00
5,2018-04-07,0,0,6.35,1.2,0,0,0,0,4,0.71
6,2018-04-08,0,0,5.40,1.0,0,0,0,0,0,0.60
7,2018-04-11,0,0,4.70,1.0,0,0,0,0,2,0.52
8,2018-04-13,0,0,4.15,1.0,2,0,0,0,1,0.69
9,2018-04-17,0,0,3.72,1.0,0,0,0,0,3,0.62
10,2018-04-19,0,0,4.22,1.0,2,1,0,2,2,0.94
11,2018-04-22,0,0,3.86,1.0,1,0,0,0,1,0.94
12,2018-04-24,0,0,3.65,0.2,0,0,0,0,1,0.89
13,2018-04-25,0,0,3.38,1.0,0,0,0,0,1,0.83
14,2018-04-27,1,0,3.14,1.0,0,0,0,0,1,0.77
15,April,1,1,3.29,13.2,8,5,1,3,17,0.80
16,2018-05-01,1,0,2.93,1.0,1,0,0,0,2,0.78
17,2018-05-04,0,0,3.31,1.0,2,1,1,0,0,0.86
18,2018-05-05,0,0,3.12,1.0,1,0,0,0,2,0.87
19,2018-05-08,1,0,2.95,1.0,1,0,0,0,2,0.87
20,2018-05-11,0,0,4.19,1.0,1,3,0,2,1,0.98
21,2018-05-18,0,0,4.43,1.0,1,1,0,1,0,1.03
22,2018-05-21,0,0,4.22,1.0,0,0,0,1,1,1.03
23,2018-05-23,0,1,4.91,0.2,1,2,0,2,2,1.14
24,2018-05-25,0,0,4.76,0.2,0,0,0,1,0,1.15
25,2018-05-27,0,0,4.56,1.0,1,0,0,0,0,1.14
26,2018-05-29,0,0,4.38,1.0,1,0,0,0,2,1.14
27,2018-05-30,0,0,4.21,1.0,1,0,0,0,2,1.13
28,May,2,1,5.56,11.1,11,7,1,7,14,1.59
29,2018-06-02,0,0,4.39,1.0,2,1,0,0,2,1.16
30,2018-06-05,0,0,4.23,1.0,0,0,0,0,1,1.12
31,2018-06-06,1,0,4.08,1.0,0,0,0,0,2,1.08
32,2018-06-09,1,0,3.94,1.0,1,0,0,0,1,1.08
33,2018-06-13,0,0,3.82,1.0,1,0,0,0,1,1.08
34,2018-06-15,0,0,3.69,1.0,1,0,0,0,1,1.07
35,2018-06-18,0,0,3.58,1.0,0,0,0,1,1,1.07
36,2018-06-21,0,0,3.44,1.1,1,0,0,0,1,1.06
37,2018-06-24,0,0,3.34,1.0,0,0,0,1,0,1.06
38,2018-06-25,0,0,3.47,1.1,1,1,0,1,3,1.07
39,June,2,0,1.69,10.2,7,2,0,3,13,0.94
40,2018-07-01,0,0,3.38,1.0,0,0,0,0,2,1.04
41,2018-07-02,0,1,3.52,1.0,1,1,1,0,1,1.04
42,2018-07-07,0,0,3.43,1.0,1,0,0,0,0,1.04
43,2018-07-08,0,0,3.35,1.0,0,0,0,0,1,1.02
44,2018-07-10,0,0,3.27,1.0,0,0,0,0,2,0.99
45,2018-07-12,1,0,3.19,1.0,0,0,0,0,0,0.97
46,2018-07-14,1,0,3.09,1.1,0,0,0,1,3,0.96
47,2018-07-21,0,0,3.05,0.2,1,0,0,0,2,0.97
48,2018-07-26,0,0,2.98,1.0,1,0,0,0,3,0.97
49,2018-07-28,0,0,3.50,1.0,2,3,1,1,2,1.01
50,2018-07-29,0,0,3.61,1.0,1,1,1,0,2,1.01
51,July,2,1,4.09,11.0,7,5,3,2,18,0.82
52,2018-08-03,0,0,3.51,1.1,0,0,0,1,0,1.01
53,2018-08-05,0,0,3.42,1.1,1,0,0,0,1,1.00
54,2018-08-07,0,0,3.35,1.0,0,0,0,0,1,0.98
55,2018-08-09,0,0,3.29,1.0,1,0,0,1,1,1.00
56,2018-08-11,0,0,3.23,1.0,0,0,0,0,1,0.98
57,2018-08-16,0,0,3.17,1.0,1,0,0,1,1,1.00
58,2018-08-17,0,0,3.11,1.0,0,0,0,0,2,0.98
59,2018-08-24,0,0,3.05,1.0,1,0,1,0,1,0.98
60,2018-08-26,0,0,3.00,1.0,0,0,0,1,2,0.98
61,2018-08-30,0,0,2.95,1.0,0,0,0,0,2,0.97
62,2018-08-31,0,0,2.90,1.0,1,0,0,1,3,0.98
63,August,0,0,0.00,11.2,5,0,1,5,15,0.86
64,2018-09-04,1,0,2.85,1.0,0,0,0,1,3,0.98
65,2018-09-07,0,0,2.80,1.0,0,0,0,1,1,0.98
66,2018-09-08,0,0,2.76,1.0,0,0,0,0,3,0.97
67,2018-09-12,0,0,2.98,1.1,3,2,0,0,2,0.99
68,2018-09-16,0,0,2.89,2.0,0,0,0,1,1,0.98
69,2018-09-18,0,0,2.85,1.0,1,0,0,0,0,0.98
70,2018-09-20,0,0,2.81,1.0,0,0,0,0,1,0.97
71,2018-09-21,0,0,2.93,0.1,1,1,1,0,0,0.98
72,2018-09-24,0,0,2.88,1.0,0,0,0,2,1,0.99
73,2018-09-26,0,0,3.26,0.1,3,3,0,1,1,1.04
74,2018-09-30,0,0,3.23,0.2,0,0,0,0,1,1.03
75,September,1,0,5.06,10.2,8,6,1,6,14,1.31
