,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-03,0,0,13.50,0.2,1,1,0,1,2,3.00
1,2021-04-07,0,0,5.40,1.0,0,0,0,0,3,1.20
2,2021-04-10,1,0,2.70,1.2,1,0,0,1,4,1.20
3,2021-04-14,0,0,2.08,1.0,0,0,0,1,2,1.15
4,2021-04-16,0,0,1.69,1.0,0,0,0,1,1,1.13
5,2021-04-30,0,0,4.50,0.2,2,2,0,2,1,1.67
6,April,1,0,4.50,6.0,4,3,0,6,13,1.67
7,2021-05-02,0,0,8.53,0.1,3,3,1,0,1,2.05
8,2021-05-12,0,0,7.36,1.0,0,0,0,0,2,1.77
9,2021-05-14,0,0,7.04,0.1,0,0,0,0,0,1.70
10,2021-05-16,0,0,6.48,0.2,1,0,0,1,1,1.80
11,2021-05-17,0,0,6.52,1.1,2,1,0,1,1,1.86
12,2021-05-20,0,0,6.97,0.2,2,1,0,0,1,1.94
13,2021-05-26,0,0,6.35,1.0,0,0,0,0,0,1.76
14,2021-05-29,0,0,5.84,1.0,0,0,0,0,2,1.62
15,May,0,0,7.11,6.1,8,5,1,2,8,1.58
16,2021-06-01,0,0,5.40,1.0,0,0,0,0,0,1.50
17,2021-06-03,0,0,5.02,1.0,1,0,0,0,2,1.47
18,2021-06-04,0,0,6.75,0.1,0,3,0,3,0,1.64
19,2021-06-08,1,0,6.32,1.0,1,0,0,1,0,1.66
20,2021-06-11,0,0,5.94,1.0,0,0,0,1,1,1.62
21,2021-06-15,0,0,5.40,1.2,1,0,0,1,3,1.58
22,2021-06-20,0,0,6.52,1.0,2,3,0,3,0,1.76
23,2021-06-21,0,0,6.41,0.1,1,0,0,0,1,1.78
24,2021-06-24,0,0,5.82,2.0,0,0,0,2,1,1.71
25,June,1,0,5.79,9.1,6,6,0,11,8,1.82
26,2021-07-23,0,0,5.96,1.0,1,1,0,1,1,1.72
27,2021-07-26,0,0,5.70,1.0,0,0,0,0,1,1.65
28,2021-07-30,0,0,5.68,1.2,5,1,0,1,2,1.78
29,July,0,0,4.91,3.2,6,2,0,2,4,2.18
30,2021-09-04,0,0,5.81,1.0,1,1,0,1,2,1.78
31,2021-09-10,0,0,5.60,1.0,1,0,0,0,3,1.76
32,2021-09-14,0,0,5.22,2.0,0,0,0,1,4,1.67
33,2021-09-17,0,0,5.04,1.0,1,0,0,2,1,1.71
34,2021-09-20,0,0,4.88,1.0,0,0,0,2,0,1.72
35,2021-09-22,0,0,4.73,1.0,1,0,0,0,0,1.70
36,September,0,0,1.29,7.0,4,1,0,6,10,1.43
