,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,March,1,0,2.70,6.2,3,2,0,1,8,0.60
1,2019-03-31,1,0,2.70,6.2,3,2,0,1,8,0.60
2,2019-04-06,0,1,5.73,4.1,6,5,1,4,4,1.27
3,2019-04-12,1,0,6.19,5.0,6,4,1,4,6,1.50
4,2019-04-17,0,0,5.30,2.2,0,0,0,1,5,1.34
5,April,1,1,6.75,12.0,12,9,2,9,15,1.75
6,2019-05-02,0,0,5.32,5.0,7,3,1,2,7,1.44
7,2019-05-07,1,0,4.06,7.1,3,0,0,3,8,1.29
8,2019-05-12,1,0,3.55,7.0,4,1,0,1,8,1.18
9,2019-05-18,1,0,3.35,5.0,3,1,0,2,4,1.16
10,2019-05-23,1,0,2.77,9.0,4,0,0,1,9,1.06
11,2019-05-28,1,0,2.85,8.0,3,3,1,1,10,0.98
12,May,5,0,1.74,41.1,24,8,2,10,46,0.82
13,2019-06-02,1,0,2.54,7.1,5,0,0,0,9,0.95
14,2019-06-08,1,0,2.28,7.2,3,0,0,2,11,0.92
15,2019-06-14,1,0,2.22,6.0,4,1,1,4,6,0.95
16,2019-06-19,0,1,2.74,4.1,7,6,3,3,9,1.02
17,2019-06-24,0,0,2.87,5.2,6,3,1,4,7,1.07
18,2019-06-30,1,0,2.72,5.0,1,0,0,0,4,1.02
19,June,4,1,2.50,36.0,26,10,5,13,46,1.08
20,2019-07-06,0,1,3.15,4.0,4,6,0,5,5,1.07
21,2019-07-15,0,1,3.23,6.0,7,3,0,1,5,1.08
22,2019-07-20,0,0,3.12,6.2,7,1,1,1,9,1.09
23,2019-07-25,0,1,3.52,5.0,7,7,4,2,7,1.12
24,2019-07-31,0,0,3.39,7.0,3,1,0,3,9,1.11
25,July,0,3,5.65,28.2,28,18,5,12,35,1.40
26,2019-08-05,1,0,3.44,6.0,8,3,1,2,8,1.13
27,2019-08-11,0,1,3.42,6.0,5,2,1,1,13,1.13
28,2019-08-16,1,0,3.41,6.0,6,2,1,3,11,1.14
29,2019-08-21,1,0,3.20,9.0,3,0,0,0,12,1.09
30,2019-08-27,0,1,3.20,6.0,4,2,2,3,9,1.10
31,August,3,2,2.45,33.0,26,9,5,9,53,1.06
32,2019-09-01,0,1,3.30,6.0,4,4,2,1,7,1.09
33,2019-09-06,0,0,3.27,7.0,3,2,1,1,6,1.07
34,2019-09-12,0,1,3.41,6.0,5,5,2,1,12,1.06
35,September,0,2,5.21,19.0,12,11,5,3,25,0.79
