,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-13,0,0,2.25,4.0,3,1,1,2,8,1.25
1,2021-04-20,0,0,3.72,5.2,4,3,0,4,6,1.34
2,2021-04-25,1,0,2.16,7.0,1,0,0,2,6,0.96
3,April,1,0,2.16,16.2,8,4,1,8,20,0.96
4,2021-05-01,0,1,3.48,4.0,6,4,0,2,7,1.16
5,2021-05-07,0,0,3.04,6.0,4,1,0,4,5,1.20
6,May,0,1,4.50,10.0,10,5,0,6,12,1.60
7,2021-06-17,0,1,3.99,2.2,4,4,1,1,3,1.26
8,2021-06-22,0,1,3.67,5.0,3,1,1,0,8,1.17
9,2021-06-27,0,0,3.69,4.2,6,2,1,3,3,1.26
10,June,0,2,5.11,12.1,13,7,3,4,14,1.38
11,2021-07-02,0,1,4.17,2.0,5,3,1,3,3,1.39
12,2021-07-17,0,0,3.86,5.2,3,1,0,2,7,1.33
13,2021-07-23,0,1,4.80,4.0,6,7,2,3,5,1.40
14,2021-07-30,0,0,4.61,6.0,5,2,1,1,8,1.36
15,July,0,2,6.62,17.2,19,13,4,9,23,1.58
16,2021-08-04,0,1,4.62,5.2,4,3,1,3,6,1.35
17,2021-08-10,0,0,4.87,6.0,7,5,1,1,7,1.35
18,2021-08-15,0,1,5.03,5.0,8,4,3,3,5,1.40
19,2021-08-21,0,0,4.59,7.0,3,0,0,1,9,1.33
20,2021-08-26,1,0,4.32,5.0,3,0,1,2,6,1.31
21,2021-08-31,0,1,4.34,6.0,5,3,1,4,4,1.32
22,August,1,3,3.89,34.2,30,15,7,14,37,1.27
23,2021-09-07,0,1,4.32,6.2,6,3,0,0,8,1.30
24,2021-09-13,0,1,4.44,5.1,8,4,0,3,4,1.34
25,2021-09-19,0,0,4.53,6.0,5,4,1,1,7,1.32
26,2021-09-25,1,0,4.37,6.0,3,1,1,2,8,1.29
27,September,1,2,4.50,24.0,22,12,2,6,27,1.17
28,2021-10-02,1,0,4.30,6.0,6,2,2,2,6,1.29
29,October,1,0,3.00,6.0,6,2,2,2,6,1.33
