,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-03-28,1,0,0.00,6.0,5,0,0,1,10,1.00
1,March,1,0,0.00,6.0,5,0,0,1,10,1.00
2,2019-04-03,1,0,0.00,7.0,3,0,0,1,14,0.77
3,2019-04-09,0,1,3.18,4.0,8,6,3,1,3,1.12
4,2019-04-14,0,1,3.68,5.0,5,3,2,4,9,1.27
5,2019-04-26,0,1,4.85,4.0,5,5,0,3,7,1.38
6,April,1,3,6.30,20.0,21,14,5,9,33,1.50
7,2019-05-01,0,0,3.82,7.0,3,0,0,2,6,1.24
8,2019-05-06,0,1,3.60,7.0,4,2,1,1,7,1.15
9,2019-05-11,1,0,3.26,7.0,5,1,0,1,8,1.11
10,2019-05-17,0,1,3.98,5.0,9,6,1,0,3,1.17
11,2019-05-22,0,0,3.72,6.0,2,1,1,3,8,1.14
12,2019-05-27,0,0,3.71,5.0,7,2,1,1,2,1.17
13,May,1,2,2.92,37.0,30,12,4,8,34,1.03
14,2019-06-01,0,0,3.49,6.2,5,1,0,1,7,1.15
15,2019-06-07,0,1,3.45,6.0,6,2,0,1,10,1.15
16,2019-06-13,0,0,3.38,7.0,6,2,1,0,8,1.13
17,2019-06-18,1,0,3.26,8.1,5,2,2,0,10,1.08
18,2019-06-23,0,0,3.25,6.0,8,2,0,0,9,1.09
19,2019-06-28,0,1,3.32,6.0,6,3,1,2,7,1.11
20,June,1,2,2.70,40.0,36,12,4,4,51,1.00
21,2019-07-05,0,0,3.27,7.0,3,2,1,3,10,1.09
22,2019-07-14,1,0,3.21,5.0,6,1,0,3,6,1.12
23,2019-07-19,0,0,3.02,7.0,3,0,0,3,10,1.11
24,2019-07-25,1,0,2.86,7.0,4,0,0,1,9,1.09
25,2019-07-31,0,0,2.78,7.0,5,1,0,2,11,1.08
26,July,2,0,1.09,33.0,21,4,1,12,46,1.00
27,2019-08-05,1,0,2.77,7.0,5,2,1,1,8,1.07
28,2019-08-11,0,0,2.68,5.0,4,0,0,1,7,1.07
29,2019-08-17,1,0,2.61,7.0,3,1,0,2,5,1.05
30,2019-08-23,0,0,2.56,7.0,4,1,0,1,13,1.04
31,2019-08-29,0,1,2.66,7.0,5,4,2,0,7,1.02
32,August,2,1,2.18,33.0,21,8,3,5,40,0.79
33,2019-09-03,0,0,2.76,7.0,8,4,1,3,6,1.05
34,2019-09-09,1,0,2.70,7.0,3,1,1,1,11,1.03
35,2019-09-14,0,0,2.61,7.0,3,0,0,0,8,1.01
36,2019-09-20,1,0,2.51,7.0,4,0,0,0,9,0.99
37,2019-09-25,1,0,2.43,7.0,2,0,0,1,7,0.97
38,September,3,0,1.29,35.0,20,5,2,5,41,0.71
