,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-03,0,1,8.31,1,0,4.1,7,4,4,0,1,2,1.85
1,2021-04-08,0,1,7.45,1,0,5.1,5,4,4,2,1,3,1.45
2,2021-04-17,1,0,4.60,1,0,6.0,4,0,0,0,0,6,1.15
3,2021-04-23,1,0,3.86,1,0,5.1,8,1,1,0,1,6,1.29
4,2021-04-28,0,1,3.67,1,0,6.0,7,2,2,1,1,8,1.30
5,April,2,3,3.67,5,0,27.0,31,11,11,3,4,25,1.30
6,2021-05-04,1,0,3.09,1,0,8.0,3,1,1,0,1,9,1.11
7,2021-05-09,0,1,3.29,1,0,6.0,4,4,3,2,1,3,1.07
8,2021-05-15,0,0,3.02,1,0,6.2,5,1,1,0,2,2,1.07
9,2021-05-20,0,1,3.59,1,0,5.0,8,5,5,1,2,1,1.16
10,2021-05-25,0,1,3.92,1,0,4.2,10,4,4,0,1,2,1.26
11,2021-05-30,0,1,4.12,1,0,6.0,6,4,4,1,0,3,1.23
12,May,1,4,4.46,6,0,36.1,36,19,18,4,7,20,1.18
13,2021-06-05,1,0,3.89,1,0,6.0,6,1,1,0,1,5,1.23
14,2021-06-11,0,0,3.70,1,0,6.0,6,2,1,1,0,4,1.21
15,2021-06-16,0,0,3.89,1,0,5.2,9,4,4,1,2,2,1.26
16,2021-06-22,1,0,3.98,1,0,5.0,7,4,3,0,1,4,1.28
17,2021-06-27,1,0,3.64,1,0,8.0,3,0,0,0,2,8,1.22
18,June,3,0,2.64,5,0,30.2,31,11,9,2,6,23,1.21
19,2021-07-03,0,0,3.56,1,0,7.0,5,4,2,1,2,5,1.21
20,2021-07-09,0,1,3.65,1,0,5.0,3,3,3,0,0,5,1.18
21,2021-07-19,1,0,3.42,1,0,7.0,7,0,0,0,1,3,1.18
22,2021-07-25,0,1,3.62,1,0,4.0,5,4,4,0,1,3,1.19
23,2021-07-31,0,1,3.50,1,0,6.1,5,1,1,0,1,6,1.18
24,July,1,3,3.07,5,0,29.1,25,12,10,1,5,22,1.02
25,2021-08-07,1,0,3.45,1,0,7.0,4,2,2,1,2,4,1.16
26,2021-08-13,0,1,3.52,1,0,5.0,8,5,3,0,1,2,1.18
27,2021-08-19,1,0,3.57,1,0,6.0,7,3,3,1,4,1,1.21
28,2021-08-24,0,1,3.68,1,0,3.0,7,3,3,0,2,0,1.25
29,2021-08-31,0,0,3.74,1,0,4.2,7,3,3,3,2,2,1.27
30,August,2,2,4.91,5,0,25.2,33,16,14,5,11,9,1.71
31,2021-09-05,0,1,4.10,1,0,2.1,8,7,7,2,0,2,1.30
32,2021-09-11,0,0,4.04,1,0,7.0,6,2,2,0,1,8,1.29
33,2021-09-17,1,0,3.94,1,0,6.0,7,4,1,1,1,3,1.29
34,2021-09-22,0,1,3.99,1,0,5.0,7,3,3,2,3,5,1.31
35,2021-09-27,0,1,4.18,1,0,3.0,6,5,5,0,3,4,1.34
36,September,1,3,6.94,5,0,23.1,34,21,18,5,8,22,1.80
37,2021-10-03,0,0,4.24,1,0,6.0,5,4,4,3,1,4,1.33
38,October,0,0,6.00,1,0,6.0,5,4,4,3,1,4,1.00
