,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-04-16,0,0,0.00,0,0,2.0,1,0,0,0,1,3,1.00
1,2019-04-18,0,0,3.00,0,0,1.0,1,1,1,1,0,2,1.00
2,2019-04-20,0,0,2.25,0,0,1.0,1,0,0,0,0,0,1.00
3,2019-04-23,0,0,1.69,0,0,1.1,2,4,0,1,1,2,1.31
4,April,0,0,1.69,0,0,5.1,5,5,1,2,2,7,1.31
5,2019-05-11,0,0,1.42,0,0,1.0,0,0,0,0,0,3,1.11
6,2019-05-14,0,0,1.42,0,0,0.0,1,0,0,0,0,0,1.26
7,2019-05-16,0,0,4.32,0,0,2.0,3,3,3,1,0,1,1.32
8,2019-05-18,1,0,3.72,0,0,1.1,1,0,0,0,0,3,1.24
9,2019-05-23,0,0,3.09,0,0,2.0,1,0,0,0,0,2,1.11
10,2019-05-26,0,0,2.63,0,0,2.0,3,0,0,0,1,6,1.24
11,May,1,0,3.24,0,0,8.1,9,3,3,1,1,15,1.20
12,2019-06-04,0,0,2.45,0,0,1.0,0,0,0,0,0,1,1.16
13,2019-06-05,0,0,2.87,0,0,1.0,1,1,1,1,1,1,1.21
14,2019-06-07,0,0,2.70,0,0,1.0,2,0,0,0,0,0,1.26
15,2019-06-09,0,0,2.55,0,0,1.0,1,0,0,0,0,2,1.25
16,2019-06-11,0,0,2.41,0,0,1.0,0,0,0,0,0,1,1.18
17,2019-06-12,0,1,2.29,0,0,1.0,1,3,0,0,2,2,1.27
18,2019-06-18,0,0,2.08,0,0,2.0,1,0,0,0,0,3,1.20
19,2019-06-21,0,0,1.99,0,0,1.0,0,0,0,0,0,0,1.15
20,2019-06-25,0,0,1.90,0,0,1.0,0,0,0,0,0,0,1.10
21,2019-06-27,0,0,1.82,0,0,1.0,0,0,0,0,0,1,1.05
22,2019-06-29,0,0,1.75,0,0,1.0,0,0,0,0,0,1,1.01
23,2019-06-30,0,0,2.42,0,0,0.1,4,2,2,0,0,0,1.15
24,June,0,1,2.19,0,0,12.1,10,6,3,1,3,12,1.05
25,2019-07-03,0,0,2.33,0,0,1.0,0,0,0,0,0,0,1.11
26,2019-07-05,0,0,2.60,0,0,0.2,1,1,1,1,0,0,1.12
27,2019-07-06,0,0,3.49,0,0,0.2,3,3,3,1,0,1,1.20
28,2019-07-13,0,0,3.72,0,0,0.2,2,1,1,1,0,0,1.24
29,2019-07-14,0,0,3.60,0,0,1.0,0,0,0,0,0,1,1.20
30,2019-07-19,0,0,3.48,0,0,1.0,1,0,0,0,0,1,1.19
31,2019-07-20,0,0,3.69,0,0,0.2,0,1,1,0,1,1,1.20
32,2019-07-22,0,0,3.58,0,0,1.0,0,0,0,0,1,1,1.19
33,2019-07-23,0,0,3.82,0,0,0.1,0,1,1,0,1,1,1.21
34,2019-07-28,0,0,3.71,0,0,1.0,0,0,0,0,0,1,1.18
35,2019-07-30,0,0,3.57,0,0,1.1,0,0,0,0,0,2,1.13
36,July,0,0,6.75,0,0,9.1,7,7,7,3,3,9,1.07
37,2019-08-01,0,0,3.47,0,0,1.0,0,0,0,0,2,3,1.16
38,2019-08-04,0,0,3.38,0,0,1.0,0,0,0,0,0,2,1.13
39,2019-08-05,0,0,3.35,0,0,0.1,1,0,0,0,0,0,1.14
40,2019-08-09,0,0,3.29,0,0,0.2,1,0,0,0,0,1,1.15
41,2019-08-11,0,0,3.23,0,0,0.2,0,0,0,0,1,0,1.15
42,2019-08-13,1,0,3.15,0,0,1.0,1,0,0,0,1,1,1.18
43,2019-08-16,1,0,3.12,0,0,0.1,0,0,0,0,0,1,1.17
44,2019-08-17,1,0,3.07,0,0,0.2,0,0,0,0,0,1,1.15
45,2019-08-20,0,0,3.02,0,0,0.2,0,0,0,0,0,1,1.13
46,2019-08-21,0,0,2.95,0,0,1.0,0,0,0,0,0,2,1.10
47,2019-08-23,0,0,2.86,0,0,1.1,1,0,0,0,1,1,1.11
48,2019-08-27,0,0,2.80,0,0,1.0,2,0,0,0,0,1,1.13
49,2019-08-30,0,0,2.74,0,0,1.0,0,0,0,0,0,3,1.11
50,August,3,0,0.00,0,0,10.2,6,0,0,0,5,17,1.03
51,2019-09-02,0,0,2.68,0,0,1.0,2,0,0,0,0,3,1.13
52,2019-09-03,0,0,2.64,0,0,0.2,1,0,0,0,0,2,1.13
53,2019-09-05,0,0,2.59,0,0,1.0,0,0,0,0,0,2,1.11
54,2019-09-07,0,0,2.55,0,0,0.2,0,0,0,0,0,2,1.09
55,2019-09-14,0,0,2.47,0,0,1.2,1,0,0,0,0,1,1.08
56,2019-09-16,0,0,2.44,0,0,0.2,0,0,0,0,0,0,1.06
57,2019-09-17,0,0,2.39,0,0,1.0,0,0,0,0,0,3,1.04
58,2019-09-19,0,0,2.35,0,0,1.0,0,0,0,0,0,1,1.02
59,2019-09-21,0,0,2.30,0,0,1.0,0,0,0,0,0,1,1.01
60,2019-09-22,0,0,2.26,0,0,1.0,0,0,0,0,0,3,0.99
61,2019-09-25,0,0,2.22,0,0,1.0,1,0,0,0,0,2,0.99
62,2019-09-28,1,0,2.50,0,0,1.0,2,2,2,1,0,2,1.01
63,September,1,0,1.54,0,0,11.2,7,2,2,1,0,22,0.60
