,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-03-30,1,0,1.80,1,0,5.0,6,1,1,1,1,4,1.40
1,March,1,0,1.80,1,0,5.0,6,1,1,1,1,4,1.40
2,2019-04-05,1,0,0.82,1,0,6.0,3,0,0,0,1,6,1.00
3,2019-04-10,1,0,0.53,1,0,6.0,2,0,0,0,1,11,0.82
4,2019-04-16,1,0,1.13,1,0,7.0,7,2,2,0,0,3,0.88
5,2019-04-21,0,0,1.53,1,0,5.1,3,2,2,1,3,5,0.92
6,2019-04-28,1,0,1.75,1,0,6.2,6,2,2,1,1,9,0.94
7,April,4,0,1.74,5,0,31.0,21,6,6,2,6,34,0.87
8,2019-05-03,1,0,1.47,1,0,7.0,3,0,0,0,0,8,0.86
9,2019-05-10,0,1,1.86,1,0,5.1,5,4,3,0,2,9,0.91
10,May,1,1,2.19,2,0,12.1,8,4,3,0,2,17,0.81
11,2019-09-08,0,0,2.15,1,0,2.0,1,2,2,1,2,5,0.93
12,2019-09-14,0,0,2.03,1,0,3.0,2,0,0,0,1,5,0.94
13,2019-09-21,0,0,1.92,1,0,3.0,2,0,0,0,0,7,0.92
14,2019-09-27,0,0,1.78,1,0,4.1,0,0,0,0,2,4,0.89
15,September,0,0,1.46,4,0,12.1,5,2,2,1,5,21,0.81
