,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-05-25,0,0,0.00,0,0,2.0,0,0,0,0,1,4,0.50
1,2021-05-30,0,0,2.25,0,0,2.0,2,1,1,1,1,3,1.00
2,May,0,0,2.25,0,0,4.0,2,1,1,1,2,7,1.00
3,2021-06-02,0,1,3.60,0,0,1.0,1,1,1,0,1,0,1.20
4,2021-06-05,0,0,2.57,0,0,2.0,1,0,0,0,0,3,1.00
5,2021-06-08,0,0,2.45,0,0,0.1,1,0,0,0,1,0,1.23
6,2021-06-12,0,0,2.16,0,0,1.0,0,0,0,0,0,1,1.08
7,2021-06-15,0,1,5.40,0,0,0.0,1,4,3,1,2,0,1.44
8,2021-06-18,0,0,5.19,0,0,0.1,0,0,0,0,1,1,1.50
9,2021-06-22,0,0,8.68,0,0,0.2,5,4,4,0,0,2,1.93
10,June,0,2,13.50,0,0,5.1,9,9,8,1,5,7,2.63
11,2021-07-18,0,0,7.15,0,0,2.0,0,0,0,0,1,2,1.68
12,2021-07-23,0,0,6.75,0,0,0.2,0,0,0,0,0,0,1.58
13,2021-07-30,0,0,6.23,0,0,1.0,0,0,0,0,0,1,1.46
14,July,0,0,0.00,0,0,3.2,0,0,0,0,1,3,0.27
15,2021-08-01,0,0,5.65,0,0,1.1,3,0,0,0,0,2,1.53
16,2021-08-05,0,0,5.40,0,0,0.2,0,0,0,0,0,1,1.47
17,2021-08-07,0,0,5.82,0,0,2.0,2,2,2,1,1,3,1.47
18,2021-08-14,0,0,5.50,0,0,1.0,0,0,0,0,0,1,1.39
19,2021-08-18,0,0,5.21,0,0,1.0,0,0,0,0,0,0,1.32
20,2021-08-19,0,0,5.49,0,0,0.2,0,1,1,0,4,1,1.47
21,2021-08-24,0,0,5.23,0,0,1.0,1,0,0,0,1,0,1.50
22,2021-08-26,0,0,4.98,0,0,1.0,2,0,0,0,0,3,1.52
23,2021-08-27,0,0,4.76,0,0,1.0,1,0,0,0,0,2,1.50
24,2021-08-29,0,0,4.56,0,0,1.0,0,0,0,0,1,0,1.48
25,August,0,0,2.53,0,0,10.2,9,3,3,1,7,13,1.50
26,2021-09-01,0,0,4.81,0,0,0.2,1,1,1,0,1,1,1.52
27,2021-09-04,0,0,4.56,0,0,1.1,0,0,0,0,0,2,1.44
28,2021-09-08,0,0,5.13,0,0,0.2,3,2,2,1,0,0,1.52
29,September,0,0,10.13,0,0,2.2,4,3,3,1,1,3,1.88
