,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-27,0,0,0.00,4.0,5,0,0,1,5,1.50
1,July,0,0,0.00,4.0,5,0,0,1,5,1.50
2,2020-08-02,1,0,0.93,5.2,3,1,0,0,7,0.93
3,2020-08-07,0,0,1.08,7.0,3,1,0,3,3,0.90
4,2020-08-12,1,0,2.42,5.2,5,4,2,0,4,0.90
5,2020-08-17,0,0,2.93,5.1,5,3,1,3,3,1.01
6,2020-08-22,0,1,2.97,5.2,6,2,0,2,6,1.08
7,2020-08-29,0,1,3.72,3.0,6,4,2,3,2,1.24
8,August,2,2,4.18,32.1,28,15,5,11,25,1.21
9,2020-09-07,1,0,3.12,7.0,7,0,0,0,4,1.20
10,2020-09-12,1,0,2.92,6.0,8,1,1,2,8,1.26
11,2020-09-18,1,0,2.57,6.2,3,0,0,3,7,1.21
12,2020-09-25,0,0,2.29,7.0,5,0,0,0,6,1.16
13,September,3,0,0.34,26.2,23,1,1,5,25,1.05
