,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-24,0,0,54.00,0.2,3,4,0,2,2,7.50
1,2020-07-26,0,0,21.60,1.0,1,0,0,1,1,4.20
2,2020-07-29,0,0,13.50,1.0,0,0,0,1,0,3.00
3,2020-07-31,0,0,12.27,1.0,2,1,1,0,1,2.73
4,July,0,0,12.27,3.2,6,5,1,4,4,2.73
5,2020-08-05,0,0,9.64,1.0,0,0,0,0,2,2.14
6,2020-08-10,0,0,9.00,0.1,2,0,0,0,0,2.40
7,2020-08-11,0,1,16.20,0.0,3,4,0,1,0,3.20
8,2020-08-15,0,0,14.29,0.2,0,0,0,1,0,3.00
9,2020-08-19,0,0,12.15,1.0,1,0,0,1,1,2.85
10,2020-08-21,0,0,10.57,1.0,1,0,0,0,2,2.61
11,2020-08-23,0,0,10.13,0.1,1,0,0,0,0,2.63
12,2020-08-24,0,0,9.00,1.0,1,0,0,1,1,2.56
13,2020-08-26,0,0,7.84,1.1,2,0,0,1,2,2.52
14,2020-08-29,0,0,7.94,1.0,1,1,1,0,0,2.38
15,2020-08-30,0,0,7.30,1.0,0,0,0,0,2,2.19
16,August,0,1,5.19,8.2,12,5,1,5,10,1.96
17,2020-09-02,0,0,7.43,1.0,2,1,1,0,1,2.18
18,2020-09-04,0,0,6.91,1.0,0,0,0,1,1,2.09
19,2020-09-08,0,0,6.32,1.1,0,0,0,2,1,2.04
20,2020-09-09,0,1,6.75,0.1,1,1,0,1,1,2.13
21,September,0,1,4.91,3.2,3,2,1,4,4,1.91
