,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,March,0,1,4.50,1,0,6.0,8,3,3,1,0,4,1.33
1,2019-03-31,0,1,4.50,1,0,6.0,8,3,3,1,0,4,1.33
2,2019-04-06,1,0,2.31,1,0,5.2,4,0,0,0,2,4,1.20
3,2019-04-12,0,0,3.45,1,0,4.0,6,3,3,0,1,2,1.34
4,2019-04-17,0,1,3.32,1,0,6.0,4,2,2,1,1,1,1.20
5,2019-04-23,0,0,3.58,1,0,6.0,3,3,3,1,1,7,1.08
6,2019-04-28,0,0,3.24,1,0,5.2,6,1,1,1,2,3,1.14
7,April,1,1,2.96,5,0,27.1,23,9,9,3,7,17,1.10
8,2019-05-04,1,0,3.20,1,0,6.0,6,2,2,1,2,2,1.17
9,2019-05-09,1,0,3.18,1,0,6.0,2,2,2,1,2,7,1.10
10,2019-05-14,1,0,3.51,1,0,6.0,7,4,4,1,2,5,1.15
11,2019-05-19,0,0,3.51,1,0,5.0,7,3,2,1,0,2,1.17
12,2019-05-24,1,0,3.32,1,0,6.0,4,1,1,1,2,8,1.16
13,2019-05-29,0,1,3.25,1,0,7.0,6,2,2,2,1,9,1.14
14,May,4,1,3.25,6,0,36.0,32,14,13,7,9,33,1.14
15,2019-06-04,0,0,3.39,1,0,5.0,3,3,3,1,3,6,1.14
16,2019-06-09,1,0,3.14,1,0,6.0,6,0,0,0,2,5,1.16
17,2019-06-17,0,1,3.30,1,0,4.1,4,3,3,0,4,6,1.19
18,2019-06-22,0,0,3.51,1,0,5.0,2,4,4,1,4,7,1.19
19,2019-06-28,0,0,3.39,1,0,6.0,3,1,1,1,2,2,1.17
20,June,1,1,3.76,5,0,26.1,18,11,11,3,15,26,1.25
21,2019-07-03,1,0,3.28,1,0,6.0,5,1,1,0,2,6,1.17
22,2019-07-13,0,0,3.32,1,0,6.2,4,5,3,3,1,5,1.14
23,2019-07-18,1,0,3.25,1,0,5.1,3,2,1,0,2,3,1.13
24,2019-07-23,0,0,3.18,1,0,8.0,4,2,2,0,2,6,1.11
25,2019-07-28,1,0,3.06,1,0,5.0,5,0,0,0,2,6,1.12
26,July,3,0,2.03,5,0,31.0,21,10,7,3,9,26,0.97
27,2019-08-02,1,0,3.05,1,0,6.0,3,2,2,1,5,6,1.13
28,2019-08-09,1,0,2.99,1,0,5.2,5,1,1,1,2,4,1.13
29,2019-08-14,0,0,3.11,1,0,3.1,9,7,3,0,1,1,1.18
30,2019-08-19,1,0,3.18,1,0,5.2,10,3,3,1,0,8,1.20
31,2019-08-24,1,0,3.13,1,0,5.0,5,1,1,1,1,4,1.20
32,2019-08-30,0,0,3.06,1,0,3.2,2,1,0,0,5,5,1.22
33,August,4,0,3.07,6,0,29.1,34,15,10,4,14,28,1.64
34,2019-09-05,0,0,3.35,1,0,0.0,5,5,5,1,1,0,1.26
35,2019-09-10,0,1,3.74,1,0,0.1,7,7,7,0,1,0,1.30
36,2019-09-15,1,0,3.71,1,0,6.0,7,2,2,0,2,4,1.31
37,2019-09-21,0,1,3.91,1,0,1.0,4,4,4,1,1,0,1.33
38,2019-09-26,0,0,3.98,1,0,4.0,5,3,3,0,2,2,1.34
39,September,1,2,16.68,5,0,11.1,28,21,21,2,7,6,3.09
