,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-07-27,0,1,16.20,1,0,3.1,7,6,6,1,2,6,2.70
1,July,0,1,16.20,1,0,3.1,7,6,6,1,2,6,2.70
2,2020-08-01,0,1,14.73,1,0,4.0,7,6,6,2,3,5,2.59
3,2020-08-07,0,1,12.19,1,0,3.0,2,2,2,2,1,3,2.13
4,2020-08-12,0,0,11.85,1,0,3.1,6,4,4,2,1,3,2.12
5,2020-08-18,1,0,9.16,1,0,5.0,3,1,1,0,1,6,1.77
6,2020-08-23,0,1,7.77,1,0,5.2,5,2,2,1,1,5,1.60
7,2020-08-29,0,1,8.23,1,0,3.0,8,4,4,0,1,6,1.76
8,August,1,4,7.13,6,0,24.0,31,19,19,7,8,28,1.63
9,2020-09-03,0,1,7.44,1,0,5.1,4,2,2,0,0,5,1.59
10,2020-09-08,0,0,7.12,1,0,4.0,5,2,2,1,4,2,1.66
11,2020-09-13,0,1,6.70,1,0,5.0,4,2,2,0,3,3,1.63
12,2020-09-19,0,1,6.51,1,0,5.1,5,3,3,0,1,5,1.57
13,2020-09-26,0,1,6.58,1,0,5.0,7,5,4,1,0,6,1.56
14,September,0,4,4.74,5,0,24.2,25,14,13,2,8,21,1.34
