,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-03-30,1,0,5.06,5.1,5,3,0,0,7,0.94
1,March,1,0,5.06,5.1,5,3,0,0,7,0.94
2,2019-04-05,0,1,6.10,5.0,7,4,2,1,5,1.26
3,2019-04-11,0,1,6.60,4.2,7,4,0,1,5,1.40
4,2019-04-16,0,1,5.85,5.0,5,2,0,1,6,1.35
5,2019-04-23,1,0,4.44,6.1,2,0,0,2,6,1.18
6,2019-04-28,0,1,4.78,5.2,3,4,0,3,4,1.16
7,April,1,4,4.73,26.2,24,14,2,8,26,1.20
8,2019-05-05,0,0,4.03,6.0,3,0,0,1,6,1.08
9,2019-05-10,0,1,5.93,3.0,10,10,3,2,3,1.29
10,2019-05-18,1,0,5.06,7.0,1,0,0,2,7,1.17
11,2019-05-24,0,0,5.40,3.2,7,4,2,1,1,1.24
12,2019-05-29,0,0,4.99,6.0,4,1,1,1,5,1.20
13,May,1,1,5.26,25.2,25,15,6,7,22,1.25
14,2019-06-04,1,0,4.52,6.0,3,0,0,1,7,1.15
15,2019-06-09,0,0,4.26,6.0,4,1,0,1,7,1.12
16,2019-06-15,1,0,4.23,7.0,7,3,0,1,4,1.12
17,June,2,0,1.89,19.0,14,4,0,3,18,0.89
18,2019-08-26,0,1,4.41,5.0,5,4,1,1,3,1.13
19,2019-08-31,0,1,4.89,3.0,6,6,3,0,1,1.16
20,August,0,2,11.25,8.0,11,10,4,1,4,1.50
21,2019-09-06,0,1,4.75,6.1,8,2,0,0,6,1.16
22,2019-09-11,0,0,4.97,5.0,5,5,2,4,2,1.20
23,2019-09-16,0,0,4.94,6.0,5,3,1,0,6,1.18
24,2019-09-22,0,0,4.96,5.0,6,3,0,4,1,1.21
25,2019-09-27,0,0,5.09,4.1,8,4,0,0,3,1.24
26,September,0,1,5.74,26.2,32,17,3,8,18,1.50
