,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-07-27,0,0,0.00,0,0,3.2,0,0,0,0,2,3,0.55
1,July,0,0,0.00,0,0,3.2,0,0,0,0,2,3,0.55
2,2020-08-01,0,0,4.05,0,0,3.0,2,3,3,1,1,2,0.75
3,2020-08-07,0,0,2.79,0,0,3.0,0,0,0,0,0,3,0.52
4,2020-08-12,0,0,3.18,0,0,1.2,4,1,1,1,1,1,0.88
5,2020-08-16,1,0,2.70,0,0,2.0,0,1,0,0,2,4,0.90
6,2020-08-19,0,0,2.35,0,0,2.0,0,0,0,0,3,1,0.98
7,2020-08-24,0,0,2.33,1,0,4.0,4,2,1,1,2,4,1.09
8,2020-08-30,0,0,2.22,1,0,5.0,1,1,1,1,1,7,0.95
9,August,1,0,2.61,2,0,20.2,11,8,6,4,10,22,1.02
10,2020-09-04,0,0,2.96,1,0,3.0,6,3,3,0,3,2,1.17
11,2020-09-09,0,0,3.51,1,0,6.0,6,4,4,2,2,5,1.20
12,2020-09-16,1,0,3.99,0,0,5.0,6,4,4,2,1,3,1.23
13,2020-09-25,1,0,4.36,1,0,5.0,6,4,4,0,3,5,1.29
14,September,2,0,7.11,3,0,19.0,24,15,15,4,9,15,1.74
