,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-03-28,0,0,-.--,0,0,0.0,1,0,0,0,0,0,-.--
1,March,0,0,0.00,0,0,1.0,1,0,0,0,0,2,1.00
2,2019-03-31,0,0,0.00,0,0,1.0,0,0,0,0,0,2,1.00
3,2019-04-03,0,0,0.00,0,0,2.0,1,0,0,0,0,2,0.67
4,2019-04-04,0,0,0.00,0,0,0.2,0,0,0,0,1,2,0.82
5,2019-04-06,0,0,4.15,0,0,0.2,3,2,2,2,0,0,1.38
6,2019-04-08,0,0,5.06,0,0,1.0,3,1,1,1,0,0,1.69
7,2019-04-12,0,0,5.68,0,0,1.0,1,1,1,1,1,0,1.74
8,2019-04-27,0,0,7.11,0,0,0.0,1,2,1,0,0,0,1.89
9,2019-04-28,1,0,6.14,0,0,1.0,0,0,0,0,0,2,1.64
10,2019-04-29,0,0,4.82,0,0,2.0,1,0,0,0,0,1,1.39
11,April,1,0,5.40,0,0,8.1,10,6,5,4,2,7,1.44
12,2019-05-03,0,0,3.97,0,0,2.0,1,0,0,0,0,0,1.24
13,2019-05-05,0,0,3.65,0,0,1.0,0,0,0,0,0,0,1.14
14,2019-05-07,0,0,3.55,0,0,0.1,1,0,0,0,0,0,1.18
15,2019-05-10,0,0,3.38,0,0,0.2,0,0,0,0,1,0,1.20
16,2019-05-12,0,0,3.21,0,0,0.2,1,0,0,0,0,0,1.21
17,2019-05-16,0,0,3.00,0,0,1.0,0,0,0,0,0,1,1.13
18,2019-05-17,0,0,4.02,0,0,0.2,2,2,2,1,1,1,1.28
19,May,0,0,2.84,0,0,6.1,5,2,2,1,2,2,1.11
