,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-04-23,0,0,0.00,5.0,4,0,0,3,5,1.40
1,2018-04-28,1,0,1.80,5.0,6,2,0,1,6,1.40
2,April,1,0,1.80,10.0,10,2,0,4,11,1.40
3,2018-05-04,1,0,1.13,6.0,0,0,0,3,8,1.06
4,2018-05-10,0,1,1.64,6.0,5,2,0,0,8,1.00
5,2018-05-16,0,0,2.67,5.0,7,4,1,2,7,1.15
6,2018-05-21,0,0,2.38,7.0,2,1,1,0,6,0.97
7,2018-05-27,1,0,2.20,7.0,4,1,0,0,8,0.90
8,May,2,1,2.32,31.0,18,8,2,5,37,0.74
9,2018-06-02,0,0,2.74,5.0,8,4,0,2,2,1.02
10,2018-06-08,1,0,2.63,5.1,2,1,0,0,4,0.95
11,2018-06-28,0,1,3.44,1.0,5,5,1,1,0,1.05
12,June,1,1,7.94,11.1,15,10,1,3,6,1.59
13,2018-07-13,0,0,3.45,5.0,6,2,2,1,5,1.08
14,2018-07-25,0,1,3.92,4.2,5,5,2,1,5,1.10
15,2018-07-31,0,1,3.65,7.0,5,1,0,0,7,1.06
16,July,0,2,4.32,16.2,16,8,4,2,17,1.08
17,2018-08-05,1,0,3.63,5.1,4,2,2,2,8,1.06
18,2018-08-11,0,0,3.32,7.0,4,0,0,3,6,1.06
19,2018-08-17,1,0,3.19,6.0,3,1,1,2,8,1.04
20,2018-08-22,0,0,2.96,7.0,3,0,0,2,9,1.02
21,2018-08-28,0,0,3.02,4.0,4,2,0,2,4,1.04
22,August,2,0,1.53,29.1,18,5,3,11,35,0.99
23,2018-09-02,0,0,2.92,6.1,2,1,0,3,9,1.02
24,2018-09-08,0,1,3.09,6.0,6,4,2,1,7,1.03
25,2018-09-14,1,0,2.88,8.0,2,0,0,2,9,0.99
26,2018-09-19,0,0,2.74,6.0,3,0,0,1,12,0.98
27,2018-09-25,0,0,2.76,6.0,4,2,0,2,5,0.98
28,September,1,1,1.95,32.1,17,7,2,9,42,0.80
29,2018-10-01,1,0,2.62,6.2,1,0,0,3,3,0.96
30,October,1,0,0.00,6.2,1,0,0,3,3,0.60
