,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-03-28,0,1,6.00,1,0,6.0,5,4,4,1,2,4,1.17
1,March,0,1,6.00,1,0,6.0,5,4,4,1,2,4,1.17
2,2019-04-03,0,0,3.46,1,0,7.0,3,1,1,1,0,5,0.77
3,2019-04-08,0,1,3.00,1,0,2.0,4,6,0,0,2,4,1.07
4,2019-04-14,0,0,3.43,1,0,6.0,7,3,3,0,1,4,1.14
5,2019-04-20,1,0,3.12,1,0,5.0,4,1,1,0,1,3,1.12
6,2019-04-25,0,1,4.06,1,0,5.0,6,5,5,0,0,5,1.13
7,April,1,2,3.60,5,0,25.0,24,16,10,1,4,21,1.12
8,2019-05-01,1,0,4.10,1,0,6.1,5,4,3,2,2,5,1.13
9,May,1,0,4.26,1,0,6.1,5,4,3,2,2,5,1.11
