,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-05,0,1,54.00,0,0,0.1,2,3,2,0,1,1,9.00
1,2021-04-06,0,0,13.50,0,0,1.0,2,0,0,0,0,2,3.75
2,2021-04-08,0,0,7.71,0,0,1.0,1,0,0,0,0,1,2.57
3,2021-04-13,1,0,5.40,0,0,1.0,1,1,0,0,1,2,2.40
4,2021-04-20,0,0,4.15,0,0,1.0,0,0,0,0,0,1,1.85
5,2021-04-22,0,0,3.38,0,0,1.0,1,0,0,0,0,1,1.69
6,2021-04-27,0,0,2.84,0,0,1.0,0,0,0,0,0,2,1.42
7,2021-04-28,0,0,2.45,0,0,1.0,0,0,0,0,0,3,1.23
8,April,1,1,2.45,0,0,7.1,7,4,2,0,2,13,1.23
9,2021-05-01,1,0,2.16,0,0,1.0,1,0,0,0,0,0,1.20
10,2021-05-02,0,0,1.93,0,0,1.0,0,0,0,0,0,1,1.07
11,2021-05-05,0,0,1.74,0,0,1.0,1,0,0,0,0,0,1.06
12,2021-05-06,0,0,1.59,0,0,1.0,0,0,0,0,0,2,0.97
13,2021-05-08,0,0,1.46,0,1,1.0,1,0,0,0,0,0,0.97
14,2021-05-11,0,0,2.03,0,0,1.0,2,1,1,0,0,2,1.05
15,2021-05-14,0,0,1.93,0,0,0.2,1,0,0,0,0,1,1.07
16,2021-05-17,0,0,2.40,0,0,1.0,2,1,1,1,0,0,1.13
17,2021-05-18,0,0,2.81,0,0,1.0,1,1,1,1,0,2,1.13
18,2021-05-21,0,0,2.65,0,0,1.0,1,0,0,0,2,3,1.24
19,2021-05-25,0,0,2.50,0,0,1.0,0,0,0,0,1,0,1.22
20,2021-05-31,0,0,3.38,0,0,0.2,3,2,2,1,0,1,1.34
21,May,1,0,3.97,0,1,11.1,13,5,5,3,3,12,1.41
22,2021-06-01,0,1,3.79,0,0,0.1,1,2,1,0,1,0,1.42
23,2021-06-04,0,0,3.60,0,0,1.0,0,0,0,0,0,1,1.35
24,2021-06-06,0,0,3.86,0,0,1.0,2,1,1,0,0,1,1.38
25,2021-06-14,0,0,4.57,0,0,0.2,2,2,2,2,0,1,1.43
26,2021-06-16,0,0,4.37,0,0,1.0,0,0,0,0,0,3,1.37
27,2021-06-17,0,0,4.18,0,0,1.0,0,0,0,0,0,1,1.31
28,2021-06-19,0,0,4.01,0,0,1.0,1,0,0,0,1,1,1.34
29,2021-06-21,0,0,3.86,0,0,1.0,0,0,0,0,0,2,1.29
30,2021-06-22,0,0,3.71,0,0,1.0,1,0,0,0,0,2,1.28
31,2021-06-25,0,0,3.58,0,0,1.0,0,0,0,0,0,0,1.23
32,2021-06-29,0,0,3.45,0,0,1.0,0,0,0,0,0,1,1.19
33,June,0,1,3.60,0,0,10.0,7,5,4,2,2,13,0.90
34,2021-07-01,0,0,3.34,0,0,1.0,2,0,0,0,1,2,1.25
35,2021-07-04,0,0,3.23,0,0,1.0,0,0,0,0,0,2,1.21
36,2021-07-05,0,0,3.13,0,0,1.0,1,0,0,0,0,0,1.20
37,2021-07-10,0,0,3.58,0,0,1.0,2,2,2,1,2,1,1.29
38,2021-07-17,0,0,3.48,0,0,1.0,1,0,0,0,1,2,1.31
39,2021-07-18,0,0,3.38,0,1,1.0,0,0,0,0,1,1,1.30
