,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-04-08,0,0,0.00,1.0,0,0,0,0,1,0.00
1,2018-04-12,0,0,0.00,1.0,0,0,0,0,2,0.00
2,2018-04-25,0,0,0.00,3.0,2,0,0,0,4,0.40
3,April,0,0,0.00,5.0,2,0,0,0,7,0.40
4,2018-05-08,0,0,0.00,2.0,2,0,0,0,2,0.57
5,2018-05-11,0,0,2.25,1.0,3,2,0,0,1,0.88
6,2018-05-12,0,1,2.70,2.0,0,1,0,2,4,0.90
7,2018-05-17,0,0,4.09,1.0,3,2,1,0,1,1.09
8,2018-05-18,0,0,4.15,2.0,1,1,1,0,0,1.00
9,2018-05-22,0,0,3.86,1.0,0,0,0,0,0,0.93
10,2018-05-25,0,0,4.80,1.0,3,2,0,1,1,1.13
11,2018-05-28,0,0,4.50,1.0,0,0,0,0,1,1.06
12,2018-05-31,0,0,4.32,0.2,2,0,0,1,0,1.20
13,May,0,1,6.17,11.2,14,8,2,4,10,1.54
14,2018-06-05,0,0,4.08,1.0,1,0,0,0,2,1.19
15,2018-06-06,0,0,3.86,1.0,0,0,0,0,0,1.13
16,2018-06-08,0,0,3.66,1.0,1,0,0,1,1,1.17
17,2018-06-10,0,0,3.48,1.0,0,0,0,0,2,1.11
18,2018-06-11,0,0,3.38,0.2,0,0,0,2,2,1.17
19,2018-06-13,0,0,3.09,2.0,0,0,0,0,3,1.07
20,2018-06-15,0,0,3.33,1.0,1,1,0,0,1,1.07
21,2018-06-17,1,0,3.20,1.0,2,0,0,0,1,1.11
22,2018-06-19,0,0,3.08,1.0,1,0,0,0,0,1.10
23,2018-06-24,0,0,2.96,1.0,0,0,0,0,2,1.06
24,2018-06-27,0,0,2.86,1.0,1,0,0,0,1,1.06
25,2018-06-30,0,0,3.34,1.1,3,2,0,0,0,1.11
26,June,1,0,2.08,13.0,10,3,0,3,15,1.00
27,2018-07-06,0,1,3.52,1.0,2,1,0,1,1,1.17
28,2018-07-08,0,1,4.26,1.0,4,3,1,0,1,1.26
29,2018-07-10,0,0,4.13,1.0,0,0,0,0,2,1.22
30,2018-07-22,0,0,4.05,0.2,0,0,0,1,0,1.23
31,2018-07-25,0,0,3.93,1.0,1,0,0,1,2,1.25
32,2018-07-29,0,0,3.72,2.0,1,0,0,1,2,1.24
33,2018-07-31,0,0,4.14,0.2,2,2,1,1,1,1.30
34,July,0,2,7.36,7.1,10,6,2,5,9,2.05
35,2018-08-02,0,0,4.03,1.0,0,0,0,1,2,1.29
36,2018-08-03,0,0,3.83,2.0,1,0,0,0,2,1.25
37,August,0,0,0.00,3.0,1,0,0,1,4,0.67
38,2018-09-03,0,0,3.73,1.0,0,0,0,0,3,1.22
39,2018-09-04,0,0,3.70,0.1,1,0,0,1,1,1.26
40,2018-09-08,0,0,3.64,0.2,0,0,0,0,0,1.24
41,2018-09-10,1,0,3.56,1.0,1,0,0,0,1,1.23
42,2018-09-11,0,0,3.53,0.1,0,0,0,0,0,1.22
43,2018-09-13,0,0,3.65,1.0,2,1,1,0,1,1.24
44,2018-09-17,0,0,3.57,1.0,0,0,0,1,3,1.24
45,2018-09-18,0,0,3.50,1.0,0,0,0,0,2,1.21
46,2018-09-21,1,0,3.42,1.0,0,0,0,0,3,1.18
47,2018-09-23,0,0,3.35,1.0,2,0,0,0,1,1.20
48,2018-09-25,0,0,3.24,1.2,0,0,0,1,0,1.18
49,2018-09-28,0,0,3.20,0.2,0,0,0,0,0,1.16
50,September,2,0,0.84,10.2,6,1,1,3,15,0.84
