,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-05,0,0,10.80,1,0,3.1,5,4,4,0,3,5,2.40
1,2021-04-10,0,1,16.20,1,0,1.2,5,7,5,0,4,4,3.40
2,2021-04-21,0,0,9.00,1,0,5.0,2,1,1,0,4,8,2.30
3,2021-04-27,0,1,10.13,1,0,3.1,6,5,5,2,2,2,2.33
4,April,0,2,10.13,4,0,13.1,18,17,15,2,13,19,2.33
5,2021-05-03,0,1,10.59,1,0,3.2,6,5,5,1,1,9,2.24
6,2021-05-09,0,0,9.00,1,0,4.0,2,1,1,0,5,6,2.14
7,2021-05-16,0,0,8.53,1,0,4.1,5,3,3,1,0,7,1.97
8,2021-05-21,0,0,7.92,1,0,5.1,6,3,3,1,3,4,1.92
9,2021-05-30,0,0,7.22,1,0,3.0,2,2,0,0,4,5,1.93
10,May,0,1,5.31,5,0,20.1,21,14,12,3,13,31,1.67
11,2021-06-22,0,0,7.01,0,0,1.0,1,0,0,0,0,3,1.90
12,2021-06-26,0,0,7.12,0,0,2.0,4,2,2,1,0,3,1.91
13,2021-06-29,0,0,6.87,0,0,1.1,2,0,0,0,0,1,1.89
14,June,0,0,4.15,0,0,4.1,7,2,2,1,0,7,1.62
15,2021-07-02,0,0,6.92,0,0,1.0,0,1,1,0,1,1,1.87
16,2021-07-09,0,0,7.32,0,0,0.1,1,2,2,1,1,0,1.91
17,2021-07-16,0,0,6.97,0,0,2.0,1,0,0,0,0,1,1.84
18,2021-07-18,0,0,6.70,0,0,1.2,2,0,0,0,0,3,1.81
19,2021-07-26,0,0,6.85,0,0,0.1,2,1,1,1,0,0,1.85
20,2021-07-29,0,0,6.70,0,0,2.1,2,1,1,0,1,6,1.82
21,July,0,0,5.87,0,0,7.2,8,5,5,2,3,11,1.43
22,2021-08-02,0,0,6.56,0,0,1.0,0,0,0,0,0,0,1.78
23,2021-08-07,0,0,6.46,0,0,0.2,0,0,0,0,0,0,1.75
24,2021-08-13,0,0,6.20,0,0,2.0,0,0,0,0,0,2,1.68
25,2021-08-15,0,0,6.12,0,0,0.2,2,0,0,0,0,0,1.70
26,2021-08-19,0,0,6.84,1,0,1.1,7,6,5,1,0,1,1.79
27,2021-08-26,0,0,6.75,0,0,2.0,3,1,1,0,0,2,1.78
28,2021-08-31,0,0,6.35,0,0,3.1,1,0,0,0,1,6,1.71
29,August,0,0,4.91,1,0,11.0,13,7,6,1,1,11,1.27
30,2021-09-04,0,0,6.28,0,0,0.2,0,0,0,0,0,1,1.69
31,2021-09-05,0,0,6.22,0,0,2.0,1,1,1,0,3,3,1.70
32,2021-09-15,0,0,6.31,0,0,2.0,3,2,2,1,2,2,1.73
33,2021-09-23,0,0,6.43,0,0,1.2,3,2,2,2,0,0,1.73
34,September,0,0,7.11,0,0,6.1,7,5,5,3,5,6,1.89
