,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-28,1,0,3.00,6.0,7,2,1,1,9,1.33
1,July,1,0,3.00,6.0,7,2,1,1,9,1.33
2,2020-08-02,0,1,3.75,6.0,5,3,1,0,9,1.08
3,2020-08-07,0,1,2.84,7.0,5,1,0,1,5,1.00
4,2020-08-14,1,0,3.60,6.0,8,4,1,1,3,1.12
5,2020-08-19,1,0,2.91,9.0,5,1,0,0,6,0.97
6,2020-08-24,0,1,3.15,6.0,7,3,2,1,8,1.03
7,2020-08-30,0,1,3.72,6.0,8,5,0,2,3,1.11
8,August,2,4,3.83,40.0,38,17,4,5,34,1.08
9,2020-09-05,0,0,3.63,6.0,5,2,1,3,6,1.13
10,2020-09-10,0,1,3.88,6.0,7,4,1,1,7,1.16
11,2020-09-16,0,0,3.80,6.0,7,2,0,3,3,1.20
12,2020-09-21,1,0,3.99,6.0,8,4,1,3,6,1.26
13,2020-09-26,0,1,4.74,4.0,10,8,3,0,4,1.32
14,September,1,2,6.43,28.0,37,20,6,10,26,1.68
