,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-02,1,0,0.00,2.0,0,0,0,1,3,0.50
1,2021-04-05,0,0,0.00,2.0,1,0,0,1,5,0.75
2,2021-04-11,0,0,0.00,2.1,0,0,0,0,3,0.47
3,2021-04-15,0,0,1.17,1.1,1,1,0,1,2,0.65
4,2021-04-18,0,0,1.69,3.0,1,1,0,1,4,0.66
5,2021-04-25,1,0,1.72,5.0,4,1,1,0,10,0.70
6,April,2,0,1.72,15.2,7,3,1,4,27,0.70
7,2021-05-01,0,0,1.45,3.0,1,0,0,0,3,0.64
8,2021-05-05,0,0,1.33,1.2,1,0,0,4,4,0.84
9,2021-05-08,0,0,1.61,2.0,3,1,0,0,1,0.90
10,2021-05-14,0,0,1.71,4.0,2,1,1,2,5,0.91
11,2021-05-18,0,0,1.65,1.0,1,0,0,0,0,0.91
12,2021-05-21,0,0,1.91,1.0,3,1,1,0,2,0.99
13,2021-05-24,0,0,1.78,2.0,2,0,0,0,3,0.99
14,2021-05-26,0,0,1.72,1.0,0,0,0,1,0,0.99
15,May,0,0,1.72,15.2,13,3,2,7,18,1.28
16,2021-07-01,1,0,1.67,1.0,0,0,0,1,0,0.99
17,2021-07-06,0,0,1.62,1.0,1,0,0,0,0,0.99
18,2021-07-09,0,0,1.57,1.0,0,0,0,0,3,0.96
19,2021-07-11,0,0,1.53,1.0,0,0,0,0,3,0.93
20,2021-07-18,0,0,1.49,1.0,0,0,0,0,1,0.91
21,2021-07-20,0,0,1.64,2.0,1,1,1,2,4,0.94
22,2021-07-25,0,0,1.60,1.0,1,0,0,2,0,0.99
23,2021-07-27,0,0,1.56,1.0,0,0,0,0,3,0.97
24,2021-07-28,0,0,1.52,1.0,0,0,0,0,0,0.94
25,2021-07-31,0,1,2.55,1.0,5,5,0,1,1,1.06
26,July,1,1,4.91,11.0,8,6,1,6,15,1.27
27,2021-08-03,0,0,2.70,1.0,1,1,0,0,1,1.06
28,2021-08-06,0,0,2.66,0.2,0,0,0,1,0,1.07
29,2021-08-07,0,0,2.60,1.0,1,0,0,0,1,1.07
30,2021-08-12,0,0,2.53,1.1,1,0,0,1,2,1.08
31,2021-08-16,0,0,2.42,2.0,0,0,0,1,3,1.06
32,2021-08-19,0,1,2.74,1.0,2,2,1,0,1,1.07
33,2021-08-24,0,0,2.72,0.1,2,0,0,0,1,1.11
34,2021-08-26,0,0,3.55,1.0,4,5,1,0,1,1.16
35,2021-08-29,0,0,3.48,1.0,1,0,0,0,2,1.16
36,2021-08-31,1,0,3.42,1.0,0,0,0,0,2,1.14
37,August,1,1,6.97,10.1,12,8,2,3,14,1.45
38,2021-09-04,0,0,4.00,1.1,4,4,2,0,3,1.19
39,2021-09-10,0,0,3.95,0.2,1,0,0,1,2,1.21
40,2021-09-11,0,0,3.79,2.1,0,0,0,1,5,1.18
41,2021-09-15,0,1,3.81,2.0,1,1,1,0,3,1.15
42,2021-09-18,0,0,3.75,1.0,2,0,0,0,2,1.17
43,2021-09-19,0,0,3.69,1.0,0,0,0,0,1,1.15
44,2021-09-23,0,0,3.57,2.0,0,0,0,0,4,1.11
45,2021-09-26,0,0,3.69,0.1,3,1,0,0,0,1.15
46,2021-09-29,0,0,3.53,3.0,1,0,0,2,3,1.15
47,September,0,1,3.95,13.2,12,6,3,4,23,1.17
48,2021-10-03,0,0,3.50,3.0,2,1,0,0,6,1.13
49,October,0,0,3.00,3.0,2,1,0,0,6,0.67
