,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-03,0,1,5.40,1,0,5.0,6,3,3,0,2,5,1.60
1,2021-04-09,1,0,3.27,1,0,6.0,4,1,1,0,1,7,1.18
2,2021-04-14,0,0,4.76,1,0,6.0,7,5,5,1,2,9,1.29
3,2021-04-20,0,0,3.91,1,0,6.0,3,1,1,1,2,6,1.17
4,2021-04-26,1,0,4.76,1,0,5.1,4,5,5,1,3,6,1.20
5,April,2,1,4.76,5,0,28.1,24,15,15,3,10,33,1.20
6,2021-05-01,0,0,5.08,1,0,5.1,5,4,4,1,2,6,1.22
7,2021-05-07,0,1,4.98,1,0,0.2,4,6,0,1,2,1,1.37
8,2021-05-13,0,0,5.08,1,0,4.2,7,3,3,0,2,4,1.44
9,2021-05-19,0,0,4.60,1,0,6.0,2,1,1,1,0,8,1.29
10,2021-05-25,1,0,4.15,1,0,7.0,4,1,1,0,2,9,1.23
11,2021-05-31,1,0,4.26,1,0,5.0,6,3,3,1,3,6,1.28
12,May,2,1,3.77,6,0,28.2,28,18,12,4,11,34,1.36
13,2021-06-05,1,0,4.21,1,0,5.0,4,4,2,0,1,5,1.26
14,2021-06-11,0,1,4.50,1,0,4.0,4,4,4,0,4,3,1.30
15,2021-06-17,1,0,4.03,1,0,7.2,3,0,0,0,0,7,1.21
16,2021-06-22,1,0,3.68,1,0,7.0,1,0,0,0,2,11,1.14
17,2021-06-29,0,0,3.74,1,0,6.0,5,3,3,1,1,7,1.13
18,June,3,1,2.73,5,0,29.2,17,11,9,1,8,33,0.84
19,2021-07-04,0,0,3.91,1,0,5.1,5,4,4,1,2,7,1.14
20,2021-07-09,1,0,3.64,1,0,7.0,2,0,0,0,2,7,1.10
21,2021-07-16,0,0,3.69,1,0,6.0,6,3,3,1,3,8,1.12
22,2021-07-22,1,0,3.65,1,0,6.0,4,2,2,0,4,8,1.14
23,2021-07-27,1,0,3.72,1,0,5.0,5,3,3,1,2,5,1.15
24,July,3,0,3.68,5,0,29.1,22,12,12,3,13,35,1.19
25,2021-08-01,0,1,3.69,1,0,6.0,3,2,2,1,0,6,1.11
26,2021-08-07,0,0,3.52,1,0,6.0,3,0,0,0,2,7,1.10
27,2021-08-13,1,0,3.49,1,0,6.0,6,2,2,0,2,7,1.11
28,2021-08-18,1,0,3.47,1,0,6.0,3,2,2,0,1,9,1.09
29,2021-08-24,0,1,3.60,1,0,5.0,6,4,4,2,0,9,1.10
30,2021-08-31,0,0,3.52,1,0,6.0,3,1,1,1,2,8,1.09
31,August,2,2,2.83,6,0,35.0,24,11,11,4,7,46,0.89
32,2021-09-05,1,0,3.47,1,0,7.0,2,2,2,0,2,4,1.06
33,2021-09-11,0,0,3.49,1,0,7.0,6,3,3,1,0,7,1.05
34,2021-09-18,0,1,3.49,1,0,5.0,4,2,2,0,3,3,1.06
35,2021-09-23,0,0,3.53,1,0,6.0,5,3,3,0,2,8,1.07
36,2021-09-28,1,0,3.39,1,0,7.0,3,0,0,0,2,10,1.05
37,September,2,1,2.81,5,0,32.0,20,10,10,1,9,32,0.91
38,2021-10-03,0,0,3.34,1,0,2.2,1,0,0,0,0,3,1.04
39,October,0,0,0.00,1,0,2.2,1,0,0,0,0,3,0.38
