,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-25,0,0,0.00,2.2,0,0,0,1,3,0.38
1,2021-04-29,0,0,0.00,2.0,1,0,0,0,2,0.43
2,April,0,0,0.00,4.2,1,0,0,1,5,0.43
3,2021-05-04,1,0,1.17,3.0,2,1,1,0,5,0.52
4,2021-05-11,0,1,1.54,4.0,3,1,1,1,3,0.69
5,2021-05-18,0,0,3.60,3.1,6,4,0,2,6,1.07
6,May,1,1,5.23,10.1,11,6,2,3,14,1.35
7,2021-07-02,0,1,4.87,5.1,7,5,1,1,5,1.18
8,2021-07-22,0,0,5.26,5.1,5,4,1,3,4,1.25
9,2021-07-29,1,0,4.26,6.0,3,0,0,2,8,1.17
10,July,1,1,4.86,16.2,15,9,2,6,17,1.26
11,2021-08-03,0,1,4.42,5.0,5,3,2,2,3,1.20
12,2021-08-10,0,0,4.64,6.0,6,4,2,3,7,1.24
13,2021-08-15,0,0,4.73,3.0,2,2,0,5,2,1.31
14,2021-08-21,1,0,4.53,6.0,5,2,1,1,5,1.28
15,2021-08-30,1,0,4.24,5.2,5,1,1,1,5,1.26
16,August,2,1,4.21,25.2,23,12,6,12,22,1.36
17,2021-09-05,0,0,4.65,2.2,6,4,0,3,4,1.35
18,2021-09-12,0,0,4.62,4.1,5,2,1,2,3,1.37
19,2021-09-17,0,0,4.73,6.0,6,4,1,1,4,1.35
20,2021-09-22,0,0,4.54,3.0,1,0,0,1,1,1.32
21,2021-09-29,0,0,4.42,2.0,1,0,0,0,1,1.30
22,September,0,0,5.00,18.0,19,10,2,7,13,1.44
23,2021-10-02,1,0,4.31,2.0,0,0,0,0,3,1.27
24,October,1,0,0.00,2.0,0,0,0,0,3,0.00
