,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,March,1,0,0.00,1,0,5.0,5,0,0,0,1,10,1.20
1,2018-03-31,1,0,0.00,1,0,5.0,5,0,0,0,1,10,1.20
2,2018-04-07,0,0,0.00,0,0,1.0,2,0,0,0,0,2,1.33
3,2018-04-13,0,1,2.08,1,0,2.2,5,5,2,0,2,2,1.73
4,2018-04-18,1,0,3.77,1,0,5.2,8,4,4,0,2,10,1.74
5,2018-04-24,0,0,3.10,1,0,6.0,4,1,1,1,1,7,1.48
6,2018-04-29,0,1,3.76,1,0,6.0,5,4,4,1,4,3,1.48
7,April,1,2,4.64,4,0,21.1,24,14,11,2,9,24,1.55
8,2018-05-05,0,0,4.02,1,0,5.0,4,3,3,1,1,7,1.40
9,2018-05-11,0,1,4.75,1,0,4.2,9,5,5,1,2,5,1.53
10,2018-05-17,1,0,3.89,1,0,8.0,2,0,0,0,0,8,1.30
11,2018-05-23,1,0,3.38,1,0,6.2,2,0,0,0,4,12,1.24
12,2018-05-29,0,1,3.61,1,0,1.2,3,2,2,1,1,2,1.28
13,May,2,2,3.46,5,0,26.0,20,10,10,3,8,34,1.08
14,2018-06-13,0,0,3.61,1,0,5.0,5,2,2,0,3,1,1.31
15,2018-06-19,0,0,3.84,1,0,3.2,5,3,3,0,5,2,1.39
16,2018-06-25,1,0,3.44,1,0,7.0,3,0,0,0,1,9,1.31
17,2018-06-30,0,1,3.36,1,0,7.0,5,3,2,1,2,9,1.28
18,June,1,1,2.78,4,0,22.2,18,8,7,1,11,21,1.28
19,2018-07-06,0,0,3.24,1,0,5.2,3,1,1,0,2,9,1.25
20,2018-07-11,1,0,3.13,1,0,5.2,4,1,1,0,1,9,1.23
21,2018-07-15,1,0,3.12,0,0,0.1,0,0,0,0,0,1,1.22
22,2018-07-24,0,0,3.27,1,0,7.0,6,4,4,2,0,7,1.20
23,2018-07-30,0,1,3.48,1,0,4.2,7,4,4,1,3,4,1.24
24,July,2,1,3.86,4,0,23.1,20,10,10,3,6,30,1.11
25,2018-08-04,0,1,3.73,1,0,5.1,6,5,5,1,2,4,1.25
26,2018-08-10,0,0,3.80,1,0,5.1,6,3,3,1,3,7,1.28
27,2018-08-14,0,1,3.85,0,0,1.0,3,1,1,0,0,1,1.29
28,2018-08-20,0,0,3.78,0,0,2.0,0,0,0,0,0,4,1.27
29,2018-08-25,0,0,3.74,0,0,1.0,1,0,0,0,0,1,1.27
30,2018-08-29,0,0,3.79,0,1,1.0,1,1,1,0,2,1,1.28
31,August,0,2,5.74,2,1,15.2,17,10,10,2,7,18,1.53
32,2018-09-01,1,0,3.76,0,0,1.0,0,0,0,0,0,2,1.27
33,2018-09-03,0,1,3.95,0,0,1.1,2,3,3,1,0,0,1.27
34,2018-09-07,0,0,3.92,0,1,0.2,0,0,0,0,0,1,1.26
35,2018-09-09,0,0,3.89,0,0,1.0,1,0,0,0,1,1,1.27
36,2018-09-13,0,0,3.92,0,0,1.1,3,1,1,0,0,3,1.28
37,2018-09-16,0,0,3.88,0,0,1.1,2,1,0,0,0,2,1.28
38,2018-09-18,0,0,3.85,0,0,1.0,0,0,0,0,0,3,1.27
39,2018-09-19,0,0,3.83,0,0,0.2,1,0,0,0,0,2,1.28
40,2018-09-24,0,0,3.80,0,0,0.2,0,0,0,0,0,1,1.27
41,2018-09-25,0,1,3.88,0,0,0.0,1,1,1,1,0,0,1.28
42,2018-09-28,0,0,3.85,0,0,1.0,1,0,0,0,0,0,1.27
43,2018-09-29,0,0,3.83,0,0,0.2,0,0,0,0,0,0,1.27
44,September,1,2,4.22,0,1,10.2,11,6,5,2,1,15,1.13
45,2018-10-01,0,0,3.81,0,0,0.2,0,0,0,0,0,1,1.26
46,October,0,0,0.00,0,0,0.2,0,0,0,0,0,1,0.00
