,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-05-26,0,0,3.60,5.0,2,2,2,1,8,0.60
1,May,0,0,3.60,5.0,2,2,2,1,8,0.60
2,2019-06-01,0,0,4.09,6.0,5,3,2,0,10,0.73
3,2019-06-07,0,1,5.40,5.2,6,5,2,2,10,0.96
4,2019-06-14,0,0,4.57,5.0,2,1,0,3,2,0.97
5,2019-06-19,0,0,5.68,3.2,4,5,1,4,2,1.14
6,2019-06-25,1,0,4.99,5.1,5,1,1,4,4,1.24
7,2019-06-30,0,1,5.40,6.0,6,5,1,1,8,1.23
8,June,1,2,5.68,31.2,28,20,7,14,36,1.33
9,2019-07-06,0,1,5.18,5.0,5,2,0,2,5,1.25
10,2019-07-16,0,0,5.09,4.1,9,2,0,2,5,1.37
11,July,0,1,3.86,9.1,14,4,0,4,10,1.93
12,2019-08-10,0,0,4.89,3.2,3,1,0,1,4,1.35
13,2019-08-15,1,0,4.76,7.0,4,3,2,0,6,1.25
14,2019-08-20,1,0,4.31,8.0,4,1,1,0,14,1.16
15,2019-08-27,0,0,3.95,6.0,4,0,0,3,10,1.16
16,August,2,0,1.82,24.2,15,5,3,4,34,0.77
17,2019-09-01,0,1,4.16,5.0,7,4,2,2,4,1.20
18,2019-09-07,1,0,4.30,6.0,6,4,0,0,8,1.19
19,2019-09-13,0,1,4.76,3.1,10,6,3,0,3,1.26
20,2019-09-19,0,1,5.10,5.0,5,6,2,3,8,1.28
21,2019-09-25,0,0,4.91,5.1,6,1,1,2,7,1.29
22,September,1,3,7.66,24.2,34,21,8,7,30,1.66
