,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-24,0,0,11.25,4.0,7,5,1,1,1,2.00
1,2020-07-30,0,1,7.00,5.0,3,2,1,2,6,1.44
2,July,0,1,7.00,9.0,10,7,2,3,7,1.44
3,2020-08-04,1,0,4.80,6.0,4,1,0,3,6,1.33
4,2020-08-09,0,1,5.31,5.1,8,4,1,3,4,1.52
5,2020-08-15,0,1,5.92,4.0,5,4,1,4,7,1.64
6,2020-08-20,1,0,4.75,6.0,1,0,0,1,9,1.38
7,2020-08-26,0,0,4.75,5.2,7,3,1,4,6,1.47
8,August,2,2,4.00,27.0,25,12,3,15,32,1.48
9,2020-09-02,1,0,4.29,6.0,3,1,0,2,8,1.38
10,2020-09-08,1,0,4.40,5.0,4,3,1,2,8,1.36
11,2020-09-14,0,0,4.15,5.0,6,1,0,1,2,1.37
12,2020-09-20,1,0,3.72,6.0,4,0,0,1,4,1.31
13,2020-09-25,0,1,4.00,5.0,5,4,2,2,7,1.32
14,September,3,1,3.00,27.0,22,9,3,8,29,1.11
