,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-03-30,0,0,0.00,1.0,0,0,0,0,2,0.00
1,March,0,0,0.00,1.0,0,0,0,0,2,0.00
2,2019-04-01,0,0,0.00,1.0,0,0,0,1,2,0.50
3,2019-04-06,0,0,0.00,1.0,1,0,0,0,0,0.67
4,2019-04-10,0,0,2.25,1.0,2,1,0,1,1,1.25
5,2019-04-11,0,0,1.80,1.0,0,0,0,0,0,1.00
6,2019-04-12,0,0,1.50,1.0,0,0,0,0,2,0.83
7,2019-04-16,0,0,1.35,0.2,0,0,0,0,0,0.75
8,2019-04-21,0,0,1.17,1.0,1,0,0,1,0,0.91
9,2019-04-23,0,0,1.04,1.0,0,0,0,0,2,0.81
10,2019-04-28,0,0,3.72,1.0,3,3,0,1,1,1.14
11,2019-04-29,0,0,3.38,1.0,1,0,0,0,2,1.13
12,April,0,0,3.72,9.2,8,4,0,4,10,1.24
13,2019-05-01,1,0,3.09,1.0,1,0,0,0,0,1.11
14,2019-05-03,0,0,2.84,1.0,0,0,0,0,2,1.03
15,2019-05-05,0,0,3.29,1.0,1,1,1,0,1,1.02
16,2019-05-11,0,0,3.07,1.0,0,0,0,0,0,0.95
17,2019-05-12,0,0,2.87,1.0,0,0,0,0,2,0.89
18,2019-05-15,0,0,2.70,1.0,0,0,0,0,3,0.84
19,2019-05-18,0,0,3.06,1.0,1,1,1,0,3,0.85
20,2019-05-19,0,0,2.89,1.0,0,0,0,0,3,0.80
21,2019-05-23,0,0,2.75,1.0,0,0,0,0,1,0.76
22,2019-05-26,0,0,2.61,1.0,1,0,0,0,3,0.77
23,2019-05-30,0,0,2.49,1.0,0,0,0,0,0,0.74
24,May,1,0,1.64,11.0,4,2,2,0,18,0.36
25,2019-06-02,0,0,2.38,1.0,0,0,0,0,2,0.71
26,2019-06-07,0,0,2.28,1.0,0,0,0,0,2,0.68
27,2019-06-09,0,0,2.19,1.0,1,0,0,1,1,0.73
28,2019-06-11,0,0,2.10,1.0,0,0,0,0,2,0.70
29,2019-06-12,0,0,2.03,1.0,2,0,0,1,1,0.79
30,2019-06-14,0,0,1.95,1.0,0,0,0,1,2,0.80
31,2019-06-15,0,0,2.20,1.0,2,1,1,0,2,0.84
32,2019-06-17,0,0,2.12,1.0,0,0,0,0,2,0.81
33,2019-06-21,0,0,2.08,0.2,0,0,0,0,2,0.79
34,2019-06-22,0,0,2.01,1.0,0,0,0,0,1,0.77
35,2019-06-25,0,0,1.95,1.0,0,0,0,0,2,0.74
36,2019-06-28,0,0,2.16,1.0,2,1,0,1,2,0.81
37,June,0,0,1.54,11.2,7,2,1,4,21,0.94
38,2019-07-03,0,0,2.10,1.0,0,0,0,0,2,0.79
39,2019-07-06,0,0,2.04,1.0,1,0,0,0,0,0.79
40,2019-07-07,0,0,1.98,1.0,1,0,0,0,0,0.80
41,2019-07-12,1,0,2.17,1.0,1,1,0,0,1,0.80
42,2019-07-15,0,0,2.11,1.0,0,0,0,1,0,0.81
43,2019-07-16,1,0,2.75,1.0,4,3,2,0,2,0.89
44,2019-07-18,0,0,2.68,1.0,2,0,0,1,3,0.94
45,2019-07-19,0,0,2.61,1.0,0,0,0,0,2,0.92
46,2019-07-21,0,0,2.55,1.0,0,0,0,1,2,0.92
47,2019-07-23,0,0,2.44,2.0,0,0,0,0,2,0.88
48,2019-07-26,0,0,2.38,1.0,1,0,0,0,0,0.88
49,2019-07-28,0,0,2.72,1.0,2,2,1,0,1,0.91
50,2019-07-31,0,0,2.66,1.0,0,0,0,0,1,0.89
51,July,2,0,3.86,14.0,12,6,3,3,16,1.07
52,2019-08-03,0,0,2.61,1.0,2,0,0,0,3,0.91
53,2019-08-08,0,0,2.55,1.0,0,0,0,0,0,0.89
54,2019-08-10,0,0,2.50,1.0,1,0,0,1,2,0.91
55,2019-08-11,1,0,2.42,1.2,0,0,0,2,1,0.92
56,2019-08-13,0,0,2.55,1.0,3,1,0,1,3,0.98
57,2019-08-16,1,0,2.80,1.2,3,2,2,0,3,1.01
58,2019-08-24,0,0,2.75,1.0,0,0,0,1,1,1.01
59,2019-08-25,0,0,2.70,1.0,1,0,0,0,0,1.01
60,2019-08-31,0,0,2.97,1.0,2,2,1,0,2,1.02
61,August,2,0,4.35,10.1,12,5,3,5,15,1.65
62,2019-09-04,0,0,2.90,1.1,0,0,0,2,3,1.03
63,2019-09-06,0,0,3.00,1.0,1,1,1,1,2,1.05
64,2019-09-15,0,0,2.95,1.0,0,0,0,1,1,1.05
65,2019-09-17,0,0,2.89,1.1,1,0,0,0,2,1.04
66,2019-09-22,0,0,2.84,1.0,1,0,0,0,2,1.04
67,2019-09-24,0,0,2.80,1.0,0,0,0,1,1,1.04
68,2019-09-25,1,0,2.76,1.0,0,0,0,0,3,1.03
69,September,1,0,1.17,7.2,3,1,1,5,14,1.04
